lif-fitted
  QY = 43.47%
Labels,0,KONGBAI-3,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,830.00,830.00,
Step,0.500,0.500,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.20,0.30,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.2999973,2.2999973,
Detector,Det 1,Det 1,

489.00,1.66036091E+1,2.90836201E+1,
489.500,2.03329506E+1,2.77802467E+1,
490.00,2.50731850E+1,3.58130188E+1,
490.500,2.19626331E+1,3.07071648E+1,
491.00,2.16575375E+1,4.08695755E+1,
491.500,2.10661030E+1,3.41206398E+1,
492.00,1.79348850E+1,3.46585884E+1,
492.500,2.33497982E+1,3.97564583E+1,
493.00,1.70218906E+1,3.19886379E+1,
493.500,1.55426331E+1,3.53973541E+1,
494.00,2.36218681E+1,4.11959229E+1,
494.500,2.42950115E+1,3.60013313E+1,
495.00,2.16704502E+1,2.91957912E+1,
495.500,2.28361778E+1,3.96685715E+1,
496.00,2.07588215E+1,3.98989677E+1,
496.500,2.28759003E+1,3.64822083E+1,
497.00,2.41862259E+1,3.61437645E+1,
497.500,2.15331917E+1,3.29821281E+1,
498.00,1.87765884E+1,3.82179375E+1,
498.500,2.61759987E+1,3.39316368E+1,
499.00,2.56199341E+1,2.94152470E+1,
499.500,2.00463276E+1,3.80388718E+1,
500.00,2.58964138E+1,2.94774303E+1,
500.500,1.24012756E+1,2.92556744E+1,
501.00,1.81229439E+1,3.82293167E+1,
501.500,2.28696518E+1,3.78410683E+1,
502.00,2.28242207E+1,3.34358597E+1,
502.500,2.23501129E+1,3.70779419E+1,
503.00,1.89122543E+1,3.25386467E+1,
503.500,2.24924450E+1,3.95216751E+1,
504.00,2.37796707E+1,3.27309341E+1,
504.500,1.97074280E+1,3.18309441E+1,
505.00,1.92631321E+1,4.59801407E+1,
505.500,1.93430901E+1,3.08933716E+1,
506.00,1.99111691E+1,3.20711250E+1,
506.500,1.59584703E+1,4.40878716E+1,
507.00,1.65960693E+1,4.18685684E+1,
507.500,2.61891651E+1,3.74031677E+1,
508.00,1.79720287E+1,3.09935322E+1,
508.500,1.44552727E+1,3.43517838E+1,
509.00,2.39054203E+1,3.00051174E+1,
509.500,3.21058731E+1,3.37024536E+1,
510.00,2.37136917E+1,3.91325684E+1,
510.500,2.54888535E+1,3.66377144E+1,
511.00,1.82537403E+1,3.01208019E+1,
511.500,1.90124493E+1,3.48498611E+1,
512.00,2.22076359E+1,2.95527706E+1,
512.500,2.34768982E+1,2.97623405E+1,
513.00,1.79821815E+1,3.06078663E+1,
513.500,1.86427593E+1,3.03810329E+1,
514.00,1.25172739E+1,3.00764103E+1,
514.500,2.20290966E+1,3.58923149E+1,
515.00,1.63676357E+1,3.27966728E+1,
515.500,1.83491116E+1,3.75834122E+1,
516.00,2.03587837E+1,3.54968491E+1,
516.500,1.97438450E+1,3.74226723E+1,
517.00,2.31377945E+1,3.75764618E+1,
517.500,1.80072117E+1,3.69393387E+1,
518.00,2.07843647E+1,3.53747025E+1,
518.500,2.39966927E+1,3.17394714E+1,
519.00,2.67664413E+1,3.17876434E+1,
519.500,1.77058563E+1,3.36271057E+1,
520.00,1.97315998E+1,3.41762924E+1,
520.500,1.98745384E+1,3.77908783E+1,
521.00,1.92405605E+1,3.31648026E+1,
521.500,2.12523556E+1,3.19580040E+1,
522.00,1.73975506E+1,3.30565834E+1,
522.500,1.88730755E+1,2.69219437E+1,
523.00,1.95202370E+1,3.24004250E+1,
523.500,2.30635986E+1,4.28326759E+1,
524.00,2.17207832E+1,3.52213783E+1,
524.500,2.25083084E+1,3.68730545E+1,
525.00,1.99229965E+1,3.05346851E+1,
525.500,2.27427406E+1,2.84493999E+1,
526.00,1.72316895E+1,3.08392811E+1,
526.500,1.87720375E+1,3.66846085E+1,
527.00,2.14658566E+1,2.82082596E+1,
527.500,1.60785046E+1,3.63641777E+1,
528.00,1.82759533E+1,4.03134193E+1,
528.500,1.54417391E+1,3.09533978E+1,
529.00,1.41205454E+1,3.65008812E+1,
529.500,1.70515194E+1,3.13212414E+1,
530.00,1.85475998E+1,3.46629562E+1,
530.500,2.07652435E+1,2.43911934E+1,
531.00,2.16970387E+1,3.49593964E+1,
531.500,2.60826893E+1,2.79212208E+1,
532.00,2.39939098E+1,3.00259075E+1,
532.500,1.39288712E+1,3.45269279E+1,
533.00,1.39310751E+1,2.43450470E+1,
533.500,1.98871784E+1,3.58684425E+1,
534.00,1.85641556E+1,2.85641708E+1,
534.500,2.16100426E+1,2.87180252E+1,
535.00,1.41794052E+1,3.47318764E+1,
535.500,1.35293188E+1,3.49933472E+1,
536.00,1.58466501E+1,3.36535416E+1,
536.500,1.89001522E+1,2.92383804E+1,
537.00,2.20734730E+1,3.72944145E+1,
537.500,1.68032017E+1,3.20394745E+1,
538.00,1.68286839E+1,3.36184692E+1,
538.500,1.99921207E+1,2.52015591E+1,
539.00,1.54872046E+1,3.19321022E+1,
539.500,1.86641560E+1,3.00188675E+1,
540.00,1.71821957E+1,2.38714695E+1,
540.500,2.26989689E+1,2.81213856E+1,
541.00,1.88391991E+1,3.34752846E+1,
541.500,2.28717365E+1,2.95892029E+1,
542.00,2.22221775E+1,2.43471050E+1,
542.500,1.82606201E+1,3.72441521E+1,
543.00,2.23413506E+1,2.97581482E+1,
543.500,1.44632931E+1,3.20935822E+1,
544.00,9.68624115E+0,3.00959606E+1,
544.500,1.29336481E+1,3.89846077E+1,
545.00,1.29896049E+1,2.77738476E+1,
545.500,1.30428829E+1,2.73339901E+1,
546.00,2.05601063E+1,2.84347553E+1,
546.500,1.98722038E+1,3.63087730E+1,
547.00,1.57036524E+1,2.49423542E+1,
547.500,1.66209621E+1,2.33722038E+1,
548.00,1.76136341E+1,2.73177319E+1,
548.500,1.01072884E+1,2.24391537E+1,
549.00,1.85121803E+1,3.42625465E+1,
549.500,1.18563595E+1,2.53721199E+1,
550.00,1.10978785E+1,3.06923618E+1,
550.500,1.62628231E+1,2.95320110E+1,
551.00,1.62673016E+1,2.68601665E+1,
551.500,1.72178745E+1,2.98851357E+1,
552.00,1.55421267E+1,3.00987587E+1,
552.500,1.04647703E+1,2.84725437E+1,
553.00,2.17772408E+1,2.85186138E+1,
553.500,1.92786846E+1,2.22302017E+1,
554.00,1.41001434E+1,2.18245697E+1,
554.500,1.32868633E+1,2.36747093E+1,
555.00,1.33914585E+1,2.74347000E+1,
555.500,1.43425694E+1,3.42166862E+1,
556.00,1.25725965E+1,1.98078346E+1,
556.500,2.07744408E+1,2.35370064E+1,
557.00,1.18425112E+1,2.36386795E+1,
557.500,1.73497238E+1,2.85873585E+1,
558.00,1.19278030E+1,2.50779800E+1,
558.500,1.10654163E+1,2.57633648E+1,
559.00,1.38618593E+1,2.35211143E+1,
559.500,7.45074701E+0,1.74321880E+1,
560.00,9.38017178E+0,2.74605999E+1,
560.500,8.47926426E+0,2.62307587E+1,
561.00,1.41884050E+1,1.95015793E+1,
561.500,2.17860069E+1,2.66159821E+1,
562.00,1.62257385E+1,2.15332565E+1,
562.500,1.43859720E+1,2.23925877E+1,
563.00,1.15205097E+1,1.73352013E+1,
563.500,1.55313377E+1,2.50774765E+1,
564.00,1.16085281E+1,2.27040520E+1,
564.500,8.82482529E+0,2.75005341E+1,
565.00,1.57097731E+1,1.24235249E+1,
565.500,1.08827238E+1,2.17042446E+1,
566.00,1.58587246E+1,2.78628922E+1,
566.500,8.96031761E+0,1.59295101E+1,
567.00,1.40637159E+1,1.72813892E+1,
567.500,1.11106529E+1,2.28200703E+1,
568.00,1.10862837E+1,1.68167992E+1,
568.500,1.12015657E+1,2.64167671E+1,
569.00,1.12102308E+1,1.70113926E+1,
569.500,1.95423851E+1,1.64802723E+1,
570.00,2.06605511E+1,1.71965809E+1,
570.500,1.24482374E+1,1.65858631E+1,
571.00,4.17556190E+0,1.95246811E+1,
571.500,1.15562067E+1,1.88846111E+1,
572.00,9.51808834E+0,2.10232430E+1,
572.500,7.40006018E+0,1.76228848E+1,
573.00,1.06020765E+1,2.06007767E+1,
573.500,1.07161961E+1,1.71910725E+1,
574.00,1.07935944E+1,2.35991688E+1,
574.500,1.51624098E+1,2.60500050E+1,
575.00,1.52179537E+1,1.73905411E+1,
575.500,1.52642965E+1,2.33229103E+1,
576.00,1.31354980E+1,1.16817064E+1,
576.500,8.83106804E+0,1.98360291E+1,
577.00,1.32923727E+1,1.69781857E+1,
577.500,7.82319212E+0,2.45041904E+1,
578.00,1.00277128E+1,2.01190929E+1,
578.500,1.00984411E+1,1.49862738E+1,
579.00,1.01835432E+1,2.32863770E+1,
579.500,1.25644341E+1,1.36298819E+1,
580.00,8.00983524E+0,1.67524300E+1,
580.500,1.26190338E+1,2.75704956E+1,
581.00,1.38943033E+1,1.76998482E+1,
581.500,1.04843721E+1,2.31730843E+1,
582.00,1.04863567E+1,1.55735693E+1,
582.500,1.41488924E+1,1.48803310E+1,
583.00,9.44157505E+0,1.88298645E+1,
583.500,1.43611431E+1,1.89861088E+1,
584.00,9.53175831E+0,2.14418430E+1,
584.500,9.54943371E+0,1.03724298E+1,
585.00,1.44045506E+1,1.92727833E+1,
585.500,8.49012661E+0,1.29533787E+1,
586.00,1.21731634E+1,2.35142288E+1,
586.500,3.66373348E+0,1.62584686E+1,
587.00,1.22758608E+1,1.47216673E+1,
587.500,8.66287804E+0,1.65081100E+1,
588.00,6.19785357E+0,1.15807142E+1,
588.500,3.73914385E+0,8.32639408E+0,
589.00,7.56080008E+0,2.09175777E+1,
589.500,8.85988140E+0,1.34314108E+1,
590.00,6.34924698E+0,1.27023487E+1,
590.500,1.02026262E+1,8.50916672E+0,
591.00,1.53547583E+1,8.51640224E+0,
591.500,9.02293491E+0,1.96855564E+1,
592.00,1.68254757E+1,1.12586002E+1,
592.500,3.91282058E+0,1.21195364E+1,
593.00,7.87950182E+0,1.13361874E+1,
593.500,1.18106060E+1,1.58971710E+1,
594.00,1.58455353E+1,1.32612362E+1,
594.500,7.97290897E+0,1.59552326E+1,
595.00,1.33736067E+1,1.69037228E+1,
595.500,4.01856327E+0,1.43030682E+1,
596.00,1.48646326E+1,1.80207443E+1,
596.500,2.30201969E+1,1.17361660E+1,
597.00,2.71957755E+0,9.97606659E+0,
597.500,6.87357807E+0,1.09836168E+1,
598.00,5.51804209E+0,1.83813934E+1,
598.500,1.24589443E+1,1.10942125E+1,
599.00,9.73531818E+0,8.36088085E+0,
599.500,9.82278442E+0,1.69015884E+1,
600.00,1.41009998E+0,1.22493830E+1,
600.500,2.83657861E+0,6.60881948E+0,
601.00,1.28710070E+1,1.42711077E+1,
601.500,1.14628429E+1,1.43089104E+1,
602.00,1.00877056E+1,1.25302391E+1,
602.500,5.78619623E+0,3.86157513E+0,
603.00,7.30228567E+0,1.16571732E+1,
603.500,1.32409801E+1,6.87052536E+0,
604.00,1.32760487E+1,1.76977501E+1,
604.500,1.48331785E+0,6.92036295E+0,
605.00,7.47568274E+0,1.58809452E+1,
605.500,1.04808683E+1,1.50146608E+1,
606.00,1.66113434E+1,1.21188431E+1,
606.500,1.52632494E+1,5.07537413E+0,
607.00,1.53844500E+1,1.22654934E+1,
607.500,6.13904381E+0,1.12881536E+1,
608.00,6.20589972E+0,6.17541838E+0,
608.500,6.20821571E+0,1.04310751E+1,
609.00,1.56760538E+0,1.35485945E+1,
609.500,3.15125036E+0,1.05197649E+1,
610.00,1.42818689E+1,1.58103828E+1,
610.500,7.98159504E+0,1.27555389E+1,
611.00,9.60999107E+0,1.06766424E+1,
611.500,1.12634459E+1,6.48243761E+0,
612.00,4.88988638E+0,1.40971947E+1,
612.500,4.91229677E+0,1.41925325E+1,
613.00,1.47954645E+1,5.49631214E+0,
613.500,4.97103262E+0,8.85881710E+0,
614.00,3.33666134E+0,6.66831112E+0,
614.500,3.35827446E+0,1.00764685E+1,
615.00,3.37753248E+0,1.01314173E+1,
615.500,0.00000000E+0,2.04440384E+1,
616.00,5.15470266E+0,1.14899616E+1,
616.500,5.16266775E+0,9.17732048E+0,
617.00,1.21501522E+1,4.62481785E+0,
617.500,6.99852705E+0,3.50417972E+0,
618.00,7.05238962E+0,1.64237881E+1,
618.500,7.09738541E+0,1.30351963E+1,
619.00,7.17408609E+0,1.55044670E+1,
619.500,1.79409134E+0,1.07670155E+1,
620.00,3.63167858E+0,1.93577023E+1,
620.500,9.11571217E+0,1.33513384E+1,
621.00,5.51518202E+0,1.34673986E+1,
621.500,7.38323069E+0,2.46152687E+0,
622.00,5.58271551E+0,6.22698164E+0,
622.500,9.37486076E+0,6.23405933E+0,
623.00,9.43685818E+0,7.57355022E+0,
623.500,3.80660820E+0,6.33598614E+0,
624.00,9.55393696E+0,1.40295143E+1,
624.500,3.87832379E+0,6.45031166E+0,
625.00,1.16506605E+1,6.49760342E+0,
625.500,5.87915182E+0,1.17637529E+1,
626.00,3.93548870E+0,1.45356703E+1,
626.500,9.92229271E+0,5.31191635E+0,
627.00,2.00625968E+0,1.60214348E+1,
627.500,6.06388092E+0,9.42702293E+0,
628.00,2.04015779E+0,1.08263931E+1,
628.500,6.15262842E+0,2.73056197E+0,
629.00,4.12535143E+0,1.09975586E+1,
629.500,8.32014847E+0,6.92660856E+0,
630.00,8.37836456E+0,9.78800011E+0,
630.500,1.05241079E+1,5.62868881E+0,
631.00,1.06246662E+1,1.41666021E+1,
631.500,1.70763741E+1,1.42613780E+0,
632.00,0.00000000E+0,7.19194126E+0,
632.500,1.08708286E+1,2.90490961E+0,
633.00,8.75354099E+0,7.29621220E+0,
633.500,6.64396906E+0,5.89006472E+0,
634.00,6.70026493E+0,4.46734142E+0,
634.500,2.24597526E+0,7.51633835E+0,
635.00,1.13142757E+1,7.52931070E+0,
635.500,6.86047316E+0,7.61336279E+0,
636.00,9.21267700E+0,3.05559707E+0,
636.500,4.63828802E+0,1.54612362E+0,
637.00,7.01300240E+0,1.24374294E+1,
637.500,4.72086334E+0,7.85727882E+0,
638.00,1.90082951E+1,9.47738934E+0,
638.500,9.53606129E+0,0.00000000E+0,
639.00,7.22115278E+0,8.02343178E+0,
639.500,1.46115608E+1,6.49619627E+0,
640.00,7.36582708E+0,8.20093918E+0,
640.500,9.89647770E+0,9.89791393E+0,
641.00,1.25226021E+1,6.68199158E+0,
641.500,2.51371193E+0,8.41893196E+0,
642.00,1.52653341E+1,3.37294412E+0,
642.500,7.70215082E+0,5.12526226E+0,
643.00,1.29138060E+1,5.15155268E+0,
643.500,1.03900604E+1,1.39013882E+1,
644.00,0.00000000E+0,6.99949503E+0,
644.500,5.30870676E+0,7.04266977E+0,
645.00,5.34139442E+0,8.91861153E+0,
645.500,1.34872923E+1,7.19654465E+0,
646.00,1.08532047E+1,0.00000000E+0,
646.500,8.19988537E+0,3.65918207E+0,
647.00,1.39025249E+1,3.70189023E+0,
647.500,5.57888699E+0,9.31102085E+0,
648.00,8.48524094E+0,0.00000000E+0,
648.500,8.50612068E+0,1.89307868E+0,
649.00,8.63965511E+0,3.84799004E+0,
649.500,1.16046801E+1,9.67174816E+0,
650.00,2.93603992E+0,1.95073605E+0,
650.500,8.87583447E+0,1.37926617E+1,
651.00,8.93775272E+0,7.95700788E+0,
651.500,5.99591446E+0,0.00000000E+0,
652.00,9.13773823E+0,0.00000000E+0,
652.500,9.20583439E+0,8.20027828E+0,
653.00,3.10248280E+0,4.12074518E+0,
653.500,1.56755924E+1,2.08675265E+0,
654.00,6.29629850E+0,4.18990660E+0,
654.500,1.27156401E+1,4.24125099E+0,
655.00,1.93022804E+1,6.45324230E+0,
655.500,3.26069355E+0,0.00000000E+0,
656.00,1.63990860E+1,6.58257103E+0,
656.500,1.98323498E+1,4.42290068E+0,
657.00,6.73943853E+0,4.46712255E+0,
657.500,1.35877686E+1,1.12933559E+1,
658.00,3.41275573E+0,0.00000000E+0,
658.500,1.03682127E+1,6.92849970E+0,
659.00,3.49538231E+1,0.00000000E+0,
659.500,1.41382837E+1,9.40925884E+0,
660.00,1.42575464E+1,9.52123165E+0,
660.500,3.61074591E+0,2.40928435E+0,
661.00,1.83097954E+1,-2.44983959E+0,
661.500,1.48736115E+1,1.48500366E+1,
662.00,7.53037786E+0,7.50869179E+0,
662.500,3.82995009E+0,1.02128696E+1,
663.00,1.93013268E+1,7.75684261E+0,
663.500,1.97335567E+1,5.26631165E+0,
664.00,3.20675507E+1,1.33747244E+1,
664.500,8.19788933E+0,-2.71764565E+0,
665.00,2.49211349E+1,1.10591850E+1,
665.500,1.26427135E+1,0.00000000E+0,
666.00,4.27757645E+0,1.42218714E+1,
666.500,1.72663975E+1,-2.88419342E+0,
667.00,1.30949497E+1,8.71997643E+0,
667.500,1.32291937E+1,1.76564636E+1,
668.00,3.98993912E+1,0.00000000E+0,
668.500,2.22872753E+1,8.97574139E+0,
669.00,2.68738708E+1,0.00000000E+0,
669.500,3.60107384E+1,0.00000000E+0,
670.00,2.25667210E+1,-2.99852252E+0,
670.500,3.15673027E+1,1.79818478E+1,
671.00,2.25602150E+1,9.04255867E+0,
671.500,2.70444508E+1,1.20516090E+1,
672.00,2.72115459E+1,9.06630898E+0,
672.500,2.70484447E+1,0.00000000E+0,
673.00,4.07153778E+1,0.00000000E+0,
673.500,4.09445381E+1,3.03232431E+0,
674.00,2.27901783E+1,6.05207682E+0,
674.500,3.17666683E+1,3.03805614E+0,
675.00,4.58106575E+1,6.07493114E+0,
675.500,4.11745605E+1,3.05187440E+0,
676.00,3.20200500E+1,0.00000000E+0,
676.500,4.11529350E+1,0.00000000E+0,
677.00,6.01307068E+1,0.00000000E+0,
677.500,3.23223076E+1,0.00000000E+0,
678.00,3.69915161E+1,0.00000000E+0,
678.500,4.62744789E+1,6.16250229E+0,
679.00,4.16181564E+1,3.08798528E+0,
679.500,2.32828121E+1,6.18420410E+0,
680.00,5.67494164E+1,9.48603725E+0,
680.500,5.21708221E+1,3.15972877E+0,
681.00,6.67525864E+1,0.00000000E+0,
681.500,4.76502800E+1,0.00000000E+0,
682.00,7.18741760E+1,3.18549156E+0,
682.500,2.87710934E+1,3.22009397E+0,
683.00,7.73437805E+1,3.20199871E+0,
683.500,6.80354614E+1,6.44224215E+0,
684.00,8.75150146E+1,-3.23651195E+0,
684.500,6.84824905E+1,-3.25814223E+0,
685.00,7.83323669E+1,3.26336765E+0,
685.500,7.81600647E+1,-3.26181531E+0,
686.00,5.91367569E+1,0.00000000E+0,
686.500,6.43379364E+1,-3.29821968E+0,
687.00,6.95758209E+1,0.00000000E+0,
687.500,8.99479446E+1,0.00000000E+0,
688.00,4.00680504E+1,0.00000000E+0,
688.500,1.05510513E+2,0.00000000E+0,
689.00,9.07711945E+1,-3.36363912E+0,
689.500,5.58228989E+1,1.01414213E+1,
690.00,5.09387665E+1,-3.38308406E+0,
690.500,8.68227081E+1,0.00000000E+0,
691.00,1.23911865E+2,6.82905483E+0,
691.500,9.27805786E+1,6.90370417E+0,
692.00,8.81556854E+1,1.03864765E+1,
692.500,1.62839569E+2,3.48055339E+0,
693.00,6.85044861E+1,7.01459837E+0,
693.500,1.11214943E+2,0.00000000E+0,
694.00,1.65406082E+2,0.00000000E+0,
694.500,1.17385696E+2,-3.57246447E+0,
695.00,1.12781937E+2,0.00000000E+0,
695.500,8.68035583E+1,-3.61978078E+0,
696.00,1.19508789E+2,0.00000000E+0,
696.500,1.42398743E+2,-3.66106868E+0,
697.00,1.65707855E+2,7.39309454E+0,
697.500,1.00382896E+2,7.39553070E+0,
698.00,2.07173553E+2,3.73591423E+0,
698.500,7.86854095E+1,-3.75449681E+0,
699.00,1.64798477E+2,-3.77099013E+0,
699.500,1.66202087E+2,0.00000000E+0,
700.00,1.61579071E+2,0.00000000E+0,
700.500,1.10183746E+2,-3.85771585E+0,
701.00,2.10086807E+2,0.00000000E+0,
701.500,2.05395660E+2,0.00000000E+0,
702.00,1.94675415E+2,7.85230350E+0,
702.500,2.49618561E+2,0.00000000E+0,
703.00,1.97570435E+2,1.59694920E+1,
703.500,2.47093903E+2,-4.04508257E+0,
704.00,2.13133621E+2,8.13559151E+0,
704.500,2.57887512E+2,4.08832884E+0,
705.00,1.98585632E+2,8.23850727E+0,
705.500,1.43888626E+2,-4.15308714E+0,
706.00,2.01185730E+2,-4.17894268E+0,
706.500,1.95628799E+2,2.95063076E+1,
707.00,1.27126305E+2,8.47766685E+0,
707.500,2.05182892E+2,4.27064085E+0,
708.00,2.39938538E+2,-4.30765581E+0,
708.500,1.96125351E+2,-4.35823965E+0,
709.00,2.69931549E+2,0.00000000E+0,
709.500,2.11781601E+2,0.00000000E+0,
710.00,2.99963898E+2,8.93088913E+0,
710.500,2.97727570E+2,-4.50356340E+0,
711.00,1.77327866E+2,-4.53883839E+0,
711.500,2.75183014E+2,-4.57061720E+0,
712.00,2.34750427E+2,0.00000000E+0,
712.500,3.62313843E+2,-4.63750410E+0,
713.00,2.87501465E+2,0.00000000E+0,
