Labels,KONGBAI-3,
Type,Emission Scan,
Comment,,
Start,425.00,
Stop,830.00,
Step,0.500,
Fixed/Offset,445.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.30,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.23999718,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.2999973,
Detector,Det 1,

425.00,9.11682844E-1,
425.500,0.00000000E+0,
426.00,0.00000000E+0,
426.500,3.03177744E-1,
427.00,0.00000000E+0,
427.500,0.00000000E+0,
428.00,0.00000000E+0,
428.500,3.01854134E-1,
429.00,3.02221686E-1,
429.500,-3.01067442E-1,
430.00,9.06517744E-1,
430.500,3.02502126E-1,
431.00,1.20894468E+0,
431.500,1.81281340E+0,
432.00,6.04952753E-1,
432.500,6.04889810E-1,
433.00,1.20954442E+0,
433.500,1.21311557E+0,
434.00,3.02766949E-1,
434.500,2.72507071E+0,
435.00,1.51775932E+0,
435.500,1.51898074E+0,
436.00,3.02609515E+0,
436.500,2.12414646E+0,
437.00,9.12488341E-1,
437.500,5.78753233E+0,
438.00,1.49922371E+1,
438.500,3.30844193E+1,
439.00,6.37671394E+1,
439.500,9.71605148E+1,
440.00,1.42900345E+2,
440.500,2.14042038E+2,
441.00,2.86463562E+2,
441.500,3.97845703E+2,
442.00,5.41492432E+2,
442.500,7.45992126E+2,
443.00,1.27951941E+3,
443.500,1.16206582E+4,
444.00,4.68625508E+4,
444.500,8.76893750E+4,
445.00,1.27137852E+5,
445.500,1.56043859E+5,
446.00,1.47087219E+5,
446.500,1.09702727E+5,
447.00,6.95496719E+4,
447.500,3.13125469E+4,
448.00,5.06953662E+3,
448.500,1.00505817E+3,
449.00,6.33026978E+2,
449.500,4.98949585E+2,
450.00,3.59156616E+2,
450.500,3.13537079E+2,
451.00,2.65693268E+2,
451.500,2.07130783E+2,
452.00,1.39611526E+2,
452.500,1.27233360E+2,
453.00,9.78525238E+1,
453.500,6.27128792E+1,
454.00,3.65876160E+1,
454.500,2.05345612E+1,
455.00,1.18431463E+1,
455.500,1.25958462E+1,
456.00,1.77904263E+1,
456.500,1.62920780E+1,
457.00,2.02096310E+1,
457.500,1.33463840E+1,
458.00,1.47864914E+1,
458.500,1.92223721E+1,
459.00,1.75840969E+1,
459.500,1.99499226E+1,
460.00,2.28450661E+1,
460.500,1.85839539E+1,
461.00,1.58921957E+1,
461.500,1.97724590E+1,
462.00,2.27617970E+1,
462.500,1.56288157E+1,
463.00,2.25229530E+1,
463.500,1.84415283E+1,
464.00,2.10567284E+1,
464.500,2.37875805E+1,
465.00,1.91453896E+1,
465.500,2.17542000E+1,
466.00,2.61708660E+1,
466.500,1.86866913E+1,
467.00,2.41659584E+1,
467.500,1.53928251E+1,
468.00,2.49934158E+1,
468.500,2.27786579E+1,
469.00,2.36100712E+1,
469.500,2.49031258E+1,
470.00,2.45712223E+1,
470.500,2.81533566E+1,
471.00,2.57331028E+1,
471.500,2.39634609E+1,
472.00,2.39185085E+1,
472.500,2.39267635E+1,
473.00,2.61618252E+1,
473.500,2.32987480E+1,
474.00,2.33436470E+1,
474.500,2.69030724E+1,
475.00,2.72669888E+1,
475.500,2.14887409E+1,
476.00,2.28409595E+1,
476.500,2.62669907E+1,
477.00,2.69848080E+1,
477.500,3.12841034E+1,
478.00,2.38983498E+1,
478.500,2.84465332E+1,
479.00,2.94816837E+1,
479.500,2.88877506E+1,
480.00,2.25397720E+1,
480.500,3.00227585E+1,
481.00,2.72373028E+1,
481.500,2.82199402E+1,
482.00,3.12278652E+1,
482.500,3.19904194E+1,
483.00,3.04060707E+1,
483.500,2.51793480E+1,
484.00,4.00987434E+1,
484.500,2.66631184E+1,
485.00,2.85235634E+1,
485.500,2.75259800E+1,
486.00,2.90798874E+1,
486.500,3.37647591E+1,
487.00,3.19086170E+1,
487.500,4.08689690E+1,
488.00,3.05062351E+1,
488.500,3.63245850E+1,
489.00,2.90836201E+1,
489.500,2.77802467E+1,
490.00,3.58130188E+1,
490.500,3.07071648E+1,
491.00,4.08695755E+1,
491.500,3.41206398E+1,
492.00,3.46585884E+1,
492.500,3.97564583E+1,
493.00,3.19886379E+1,
493.500,3.53973541E+1,
494.00,4.11959229E+1,
494.500,3.60013313E+1,
495.00,2.91957912E+1,
495.500,3.96685715E+1,
496.00,3.98989677E+1,
496.500,3.64822083E+1,
497.00,3.61437645E+1,
497.500,3.29821281E+1,
498.00,3.82179375E+1,
498.500,3.39316368E+1,
499.00,2.94152470E+1,
499.500,3.80388718E+1,
500.00,2.94774303E+1,
500.500,2.92556744E+1,
501.00,3.82293167E+1,
501.500,3.78410683E+1,
502.00,3.34358597E+1,
502.500,3.70779419E+1,
503.00,3.25386467E+1,
503.500,3.95216751E+1,
504.00,3.27309341E+1,
504.500,3.18309441E+1,
505.00,4.59801407E+1,
505.500,3.08933716E+1,
506.00,3.20711250E+1,
506.500,4.40878716E+1,
507.00,4.18685684E+1,
507.500,3.74031677E+1,
508.00,3.09935322E+1,
508.500,3.43517838E+1,
509.00,3.00051174E+1,
509.500,3.37024536E+1,
510.00,3.91325684E+1,
510.500,3.66377144E+1,
511.00,3.01208019E+1,
511.500,3.48498611E+1,
512.00,2.95527706E+1,
512.500,2.97623405E+1,
513.00,3.06078663E+1,
513.500,3.03810329E+1,
514.00,3.00764103E+1,
514.500,3.58923149E+1,
515.00,3.27966728E+1,
515.500,3.75834122E+1,
516.00,3.54968491E+1,
516.500,3.74226723E+1,
517.00,3.75764618E+1,
517.500,3.69393387E+1,
518.00,3.53747025E+1,
518.500,3.17394714E+1,
519.00,3.17876434E+1,
519.500,3.36271057E+1,
520.00,3.41762924E+1,
520.500,3.77908783E+1,
521.00,3.31648026E+1,
521.500,3.19580040E+1,
522.00,3.30565834E+1,
522.500,2.69219437E+1,
523.00,3.24004250E+1,
523.500,4.28326759E+1,
524.00,3.52213783E+1,
524.500,3.68730545E+1,
525.00,3.05346851E+1,
525.500,2.84493999E+1,
526.00,3.08392811E+1,
526.500,3.66846085E+1,
527.00,2.82082596E+1,
527.500,3.63641777E+1,
528.00,4.03134193E+1,
528.500,3.09533978E+1,
529.00,3.65008812E+1,
529.500,3.13212414E+1,
530.00,3.46629562E+1,
530.500,2.43911934E+1,
531.00,3.49593964E+1,
531.500,2.79212208E+1,
532.00,3.00259075E+1,
532.500,3.45269279E+1,
533.00,2.43450470E+1,
533.500,3.58684425E+1,
534.00,2.85641708E+1,
534.500,2.87180252E+1,
535.00,3.47318764E+1,
535.500,3.49933472E+1,
536.00,3.36535416E+1,
536.500,2.92383804E+1,
537.00,3.72944145E+1,
537.500,3.20394745E+1,
538.00,3.36184692E+1,
538.500,2.52015591E+1,
539.00,3.19321022E+1,
539.500,3.00188675E+1,
540.00,2.38714695E+1,
540.500,2.81213856E+1,
541.00,3.34752846E+1,
541.500,2.95892029E+1,
542.00,2.43471050E+1,
542.500,3.72441521E+1,
543.00,2.97581482E+1,
543.500,3.20935822E+1,
544.00,3.00959606E+1,
544.500,3.89846077E+1,
545.00,2.77738476E+1,
545.500,2.73339901E+1,
546.00,2.84347553E+1,
546.500,3.63087730E+1,
547.00,2.49423542E+1,
547.500,2.33722038E+1,
548.00,2.73177319E+1,
548.500,2.24391537E+1,
549.00,3.42625465E+1,
549.500,2.53721199E+1,
550.00,3.06923618E+1,
550.500,2.95320110E+1,
551.00,2.68601665E+1,
551.500,2.98851357E+1,
552.00,3.00987587E+1,
552.500,2.84725437E+1,
553.00,2.85186138E+1,
553.500,2.22302017E+1,
554.00,2.18245697E+1,
554.500,2.36747093E+1,
555.00,2.74347000E+1,
555.500,3.42166862E+1,
556.00,1.98078346E+1,
556.500,2.35370064E+1,
557.00,2.36386795E+1,
557.500,2.85873585E+1,
558.00,2.50779800E+1,
558.500,2.57633648E+1,
559.00,2.35211143E+1,
559.500,1.74321880E+1,
560.00,2.74605999E+1,
560.500,2.62307587E+1,
561.00,1.95015793E+1,
561.500,2.66159821E+1,
562.00,2.15332565E+1,
562.500,2.23925877E+1,
563.00,1.73352013E+1,
563.500,2.50774765E+1,
564.00,2.27040520E+1,
564.500,2.75005341E+1,
565.00,1.24235249E+1,
565.500,2.17042446E+1,
566.00,2.78628922E+1,
566.500,1.59295101E+1,
567.00,1.72813892E+1,
567.500,2.28200703E+1,
568.00,1.68167992E+1,
568.500,2.64167671E+1,
569.00,1.70113926E+1,
569.500,1.64802723E+1,
570.00,1.71965809E+1,
570.500,1.65858631E+1,
571.00,1.95246811E+1,
571.500,1.88846111E+1,
572.00,2.10232430E+1,
572.500,1.76228848E+1,
573.00,2.06007767E+1,
573.500,1.71910725E+1,
574.00,2.35991688E+1,
574.500,2.60500050E+1,
575.00,1.73905411E+1,
575.500,2.33229103E+1,
576.00,1.16817064E+1,
576.500,1.98360291E+1,
577.00,1.69781857E+1,
577.500,2.45041904E+1,
578.00,2.01190929E+1,
578.500,1.49862738E+1,
579.00,2.32863770E+1,
579.500,1.36298819E+1,
580.00,1.67524300E+1,
580.500,2.75704956E+1,
581.00,1.76998482E+1,
581.500,2.31730843E+1,
582.00,1.55735693E+1,
582.500,1.48803310E+1,
583.00,1.88298645E+1,
583.500,1.89861088E+1,
584.00,2.14418430E+1,
584.500,1.03724298E+1,
585.00,1.92727833E+1,
585.500,1.29533787E+1,
586.00,2.35142288E+1,
586.500,1.62584686E+1,
587.00,1.47216673E+1,
587.500,1.65081100E+1,
588.00,1.15807142E+1,
588.500,8.32639408E+0,
589.00,2.09175777E+1,
589.500,1.34314108E+1,
590.00,1.27023487E+1,
590.500,8.50916672E+0,
591.00,8.51640224E+0,
591.500,1.96855564E+1,
592.00,1.12586002E+1,
592.500,1.21195364E+1,
593.00,1.13361874E+1,
593.500,1.58971710E+1,
594.00,1.32612362E+1,
594.500,1.59552326E+1,
595.00,1.69037228E+1,
595.500,1.43030682E+1,
596.00,1.80207443E+1,
596.500,1.17361660E+1,
597.00,9.97606659E+0,
597.500,1.09836168E+1,
598.00,1.83813934E+1,
598.500,1.10942125E+1,
599.00,8.36088085E+0,
599.500,1.69015884E+1,
600.00,1.22493830E+1,
600.500,6.60881948E+0,
601.00,1.42711077E+1,
601.500,1.43089104E+1,
602.00,1.25302391E+1,
602.500,3.86157513E+0,
603.00,1.16571732E+1,
603.500,6.87052536E+0,
604.00,1.76977501E+1,
604.500,6.92036295E+0,
605.00,1.58809452E+1,
605.500,1.50146608E+1,
606.00,1.21188431E+1,
606.500,5.07537413E+0,
607.00,1.22654934E+1,
607.500,1.12881536E+1,
608.00,6.17541838E+0,
608.500,1.04310751E+1,
609.00,1.35485945E+1,
609.500,1.05197649E+1,
610.00,1.58103828E+1,
610.500,1.27555389E+1,
611.00,1.06766424E+1,
611.500,6.48243761E+0,
612.00,1.40971947E+1,
612.500,1.41925325E+1,
613.00,5.49631214E+0,
613.500,8.85881710E+0,
614.00,6.66831112E+0,
614.500,1.00764685E+1,
615.00,1.01314173E+1,
615.500,2.04440384E+1,
616.00,1.14899616E+1,
616.500,9.17732048E+0,
617.00,4.62481785E+0,
617.500,3.50417972E+0,
618.00,1.64237881E+1,
618.500,1.30351963E+1,
619.00,1.55044670E+1,
619.500,1.07670155E+1,
620.00,1.93577023E+1,
620.500,1.33513384E+1,
621.00,1.34673986E+1,
621.500,2.46152687E+0,
622.00,6.22698164E+0,
622.500,6.23405933E+0,
623.00,7.57355022E+0,
623.500,6.33598614E+0,
624.00,1.40295143E+1,
624.500,6.45031166E+0,
625.00,6.49760342E+0,
625.500,1.17637529E+1,
626.00,1.45356703E+1,
626.500,5.31191635E+0,
627.00,1.60214348E+1,
627.500,9.42702293E+0,
628.00,1.08263931E+1,
628.500,2.73056197E+0,
629.00,1.09975586E+1,
629.500,6.92660856E+0,
630.00,9.78800011E+0,
630.500,5.62868881E+0,
631.00,1.41666021E+1,
631.500,1.42613780E+0,
632.00,7.19194126E+0,
632.500,2.90490961E+0,
633.00,7.29621220E+0,
633.500,5.89006472E+0,
634.00,4.46734142E+0,
634.500,7.51633835E+0,
635.00,7.52931070E+0,
635.500,7.61336279E+0,
636.00,3.05559707E+0,
636.500,1.54612362E+0,
637.00,1.24374294E+1,
637.500,7.85727882E+0,
638.00,9.47738934E+0,
638.500,0.00000000E+0,
639.00,8.02343178E+0,
639.500,6.49619627E+0,
640.00,8.20093918E+0,
640.500,9.89791393E+0,
641.00,6.68199158E+0,
641.500,8.41893196E+0,
642.00,3.37294412E+0,
642.500,5.12526226E+0,
643.00,5.15155268E+0,
643.500,1.39013882E+1,
644.00,6.99949503E+0,
644.500,7.04266977E+0,
645.00,8.91861153E+0,
645.500,7.19654465E+0,
646.00,0.00000000E+0,
646.500,3.65918207E+0,
647.00,3.70189023E+0,
647.500,9.31102085E+0,
648.00,0.00000000E+0,
648.500,1.89307868E+0,
649.00,3.84799004E+0,
649.500,9.67174816E+0,
650.00,1.95073605E+0,
650.500,1.37926617E+1,
651.00,7.95700788E+0,
651.500,0.00000000E+0,
652.00,0.00000000E+0,
652.500,8.20027828E+0,
653.00,4.12074518E+0,
653.500,2.08675265E+0,
654.00,4.18990660E+0,
654.500,4.24125099E+0,
655.00,6.45324230E+0,
655.500,0.00000000E+0,
656.00,6.58257103E+0,
656.500,4.42290068E+0,
657.00,4.46712255E+0,
657.500,1.12933559E+1,
658.00,0.00000000E+0,
658.500,6.92849970E+0,
659.00,0.00000000E+0,
659.500,9.40925884E+0,
660.00,9.52123165E+0,
660.500,2.40928435E+0,
661.00,-2.44983959E+0,
661.500,1.48500366E+1,
662.00,7.50869179E+0,
662.500,1.02128696E+1,
663.00,7.75684261E+0,
663.500,5.26631165E+0,
664.00,1.33747244E+1,
664.500,-2.71764565E+0,
665.00,1.10591850E+1,
665.500,0.00000000E+0,
666.00,1.42218714E+1,
666.500,-2.88419342E+0,
667.00,8.71997643E+0,
667.500,1.76564636E+1,
668.00,0.00000000E+0,
668.500,8.97574139E+0,
669.00,0.00000000E+0,
669.500,0.00000000E+0,
670.00,-2.99852252E+0,
670.500,1.79818478E+1,
671.00,9.04255867E+0,
671.500,1.20516090E+1,
672.00,9.06630898E+0,
672.500,0.00000000E+0,
673.00,0.00000000E+0,
673.500,3.03232431E+0,
674.00,6.05207682E+0,
674.500,3.03805614E+0,
675.00,6.07493114E+0,
675.500,3.05187440E+0,
676.00,0.00000000E+0,
676.500,0.00000000E+0,
677.00,0.00000000E+0,
677.500,0.00000000E+0,
678.00,0.00000000E+0,
678.500,6.16250229E+0,
679.00,3.08798528E+0,
679.500,6.18420410E+0,
680.00,9.48603725E+0,
680.500,3.15972877E+0,
681.00,0.00000000E+0,
681.500,0.00000000E+0,
682.00,3.18549156E+0,
682.500,3.22009397E+0,
683.00,3.20199871E+0,
683.500,6.44224215E+0,
684.00,-3.23651195E+0,
684.500,-3.25814223E+0,
685.00,3.26336765E+0,
685.500,-3.26181531E+0,
686.00,0.00000000E+0,
686.500,-3.29821968E+0,
687.00,0.00000000E+0,
687.500,0.00000000E+0,
688.00,0.00000000E+0,
688.500,0.00000000E+0,
689.00,-3.36363912E+0,
689.500,1.01414213E+1,
690.00,-3.38308406E+0,
690.500,0.00000000E+0,
691.00,6.82905483E+0,
691.500,6.90370417E+0,
692.00,1.03864765E+1,
692.500,3.48055339E+0,
693.00,7.01459837E+0,
693.500,0.00000000E+0,
694.00,0.00000000E+0,
694.500,-3.57246447E+0,
695.00,0.00000000E+0,
695.500,-3.61978078E+0,
696.00,0.00000000E+0,
696.500,-3.66106868E+0,
697.00,7.39309454E+0,
697.500,7.39553070E+0,
698.00,3.73591423E+0,
698.500,-3.75449681E+0,
699.00,-3.77099013E+0,
699.500,0.00000000E+0,
700.00,0.00000000E+0,
700.500,-3.85771585E+0,
701.00,0.00000000E+0,
701.500,0.00000000E+0,
702.00,7.85230350E+0,
702.500,0.00000000E+0,
703.00,1.59694920E+1,
703.500,-4.04508257E+0,
704.00,8.13559151E+0,
704.500,4.08832884E+0,
705.00,8.23850727E+0,
705.500,-4.15308714E+0,
706.00,-4.17894268E+0,
706.500,2.95063076E+1,
707.00,8.47766685E+0,
707.500,4.27064085E+0,
708.00,-4.30765581E+0,
708.500,-4.35823965E+0,
709.00,0.00000000E+0,
709.500,0.00000000E+0,
710.00,8.93088913E+0,
710.500,-4.50356340E+0,
711.00,-4.53883839E+0,
711.500,-4.57061720E+0,
712.00,0.00000000E+0,
712.500,-4.63750410E+0,
713.00,0.00000000E+0,
713.500,-4.71952057E+0,
714.00,1.43665781E+1,
714.500,9.61376095E+0,
715.00,-4.83871269E+0,
715.500,0.00000000E+0,
