Labels,KONGBAI-5,
716.500,2.83771301E+2,
717.00,2.41094406E+2,
717.500,2.50808960E+2,
718.00,2.91758484E+2,
718.500,2.47397125E+2,
719.00,2.65917603E+2,
719.500,2.35829132E+2,
720.00,2.13859894E+2,
720.500,2.24001480E+2,
721.00,2.09599380E+2,
721.500,3.50018982E+2,
722.00,2.39336838E+2,
722.500,2.58821686E+2,
723.00,3.26865021E+2,
723.500,2.45445389E+2,
724.00,2.82086548E+2,
724.500,3.45396820E+2,
725.00,2.26623932E+2,
725.500,3.43275970E+2,
726.00,3.01737915E+2,
726.500,2.34130371E+2,
727.00,3.81328522E+2,
727.500,2.45988220E+2,
728.00,2.76969910E+2,
728.500,3.25701385E+2,
729.00,3.11188049E+2,
729.500,3.50884918E+2,
730.00,3.62699188E+2,
730.500,2.80961060E+2,
731.00,2.93647705E+2,
731.500,3.84413940E+2,
732.00,3.70129272E+2,
732.500,3.23149872E+2,
733.00,3.65514587E+2,
733.500,3.17767120E+2,
734.00,3.53191162E+2,
734.500,3.26382172E+2,
735.00,4.14969269E+2,
735.500,2.67963226E+2,
736.00,3.45823853E+2,
736.500,4.04791351E+2,
737.00,2.75129120E+2,
737.500,2.67726990E+2,
738.00,3.72119049E+2,
738.500,4.88719940E+2,
739.00,4.25877502E+2,
739.500,3.61022369E+2,
740.00,3.15114838E+2,
740.500,3.20113129E+2,
741.00,3.69601685E+2,
741.500,2.66838043E+2,
742.00,5.37775635E+2,
742.500,4.33518829E+2,
743.00,3.99950195E+2,
743.500,2.39114410E+2,
744.00,3.32949158E+2,
744.500,2.57707153E+2,
745.00,3.13111145E+2,
745.500,2.10950333E+2,
746.00,2.93204254E+2,
746.500,3.90017212E+2,
747.00,4.06050079E+2,
747.500,4.26126282E+2,
748.00,3.60460938E+2,
748.500,5.31411865E+2,
749.00,4.96912933E+2,
749.500,5.03845184E+2,
750.00,3.89244141E+2,
750.500,4.98872223E+2,
751.00,2.66919647E+2,
751.500,4.17423035E+2,
752.00,5.59068665E+2,
752.500,4.29091492E+2,
753.00,3.54767761E+2,
753.500,2.17934097E+2,
754.00,3.62441254E+2,
754.500,3.18737549E+2,
755.00,4.50192688E+2,
755.500,3.24931793E+2,
756.00,4.79859467E+2,
756.500,4.49657898E+2,
757.00,4.38369446E+2,
757.500,7.15794556E+2,
758.00,3.78943939E+2,
758.500,4.34479126E+2,
759.00,6.00791321E+2,
759.500,7.30812805E+2,
760.00,4.88112122E+2,
760.500,5.10658264E+2,
761.00,4.61376984E+2,
761.500,3.92239319E+2,
762.00,3.39668793E+2,
762.500,3.22819489E+2,
763.00,3.65637909E+2,
763.500,5.26994263E+2,
764.00,4.54392090E+2,
764.500,4.36797913E+2,
765.00,3.62470459E+2,
765.500,3.65184601E+2,
766.00,4.72361694E+2,
766.500,3.94720642E+2,
767.00,5.24183350E+2,
767.500,4.44157471E+2,
768.00,5.99359802E+2,
768.500,3.89163391E+2,
769.00,4.81883545E+2,
769.500,5.74988586E+2,
770.00,4.03758148E+2,
770.500,4.95325775E+2,
771.00,4.34769989E+2,
771.500,4.14082916E+2,
772.00,6.55926819E+2,
772.500,5.19956543E+2,
773.00,5.75645264E+2,
773.500,5.79863525E+2,
774.00,3.66674896E+2,
774.500,5.93523621E+2,
775.00,3.75591797E+2,
775.500,5.57097351E+2,
776.00,3.30825928E+2,
776.500,5.66460144E+2,
777.00,3.66614868E+2,
777.500,3.94579010E+2,
778.00,5.58019348E+2,
778.500,3.49333282E+2,
779.00,5.44042480E+2,
779.500,3.86114624E+2,
780.00,7.51877869E+2,
780.500,4.51358429E+2,
781.00,4.27928528E+2,
781.500,5.45166809E+2,
782.00,5.24752380E+2,
782.500,4.40257172E+2,
783.00,5.05939148E+2,
783.500,4.23520416E+2,
784.00,6.08537537E+2,
784.500,2.77310822E+2,
785.00,4.65243500E+2,
785.500,2.19272934E+2,
786.00,5.08255676E+2,
786.500,5.41970459E+2,
787.00,3.24990784E+2,
787.500,4.57107178E+2,
788.00,1.99458817E+2,
788.500,5.01143066E+2,
789.00,5.40828918E+2,
789.500,4.79213684E+2,
790.00,3.80151581E+2,
790.500,6.64388977E+2,
791.00,4.95533478E+2,
791.500,7.47292908E+2,
792.00,7.93734314E+2,
792.500,4.71603119E+2,
793.00,2.57425903E+2,
793.500,6.33649841E+2,
794.00,6.38328430E+2,
794.500,3.41079315E+2,
795.00,4.20150024E+2,
795.500,4.25373962E+2,
796.00,4.67649872E+2,
796.500,1.18793571E+2,
797.00,1.99724380E+2,
797.500,4.02358124E+2,
798.00,4.48423981E+2,
798.500,3.68889252E+2,
799.00,5.81047668E+2,
799.500,5.88763306E+2,
800.00,6.77572021E+2,
800.500,2.57149323E+2,
801.00,4.32955475E+2,
801.500,6.53653381E+2,
802.00,3.53535522E+2,
802.500,5.35837769E+2,
803.00,4.49457214E+2,
803.500,5.44522156E+2,
804.00,2.74255676E+2,
804.500,2.77348358E+2,
805.00,6.07183044E+2,
805.500,6.15062561E+2,
806.00,4.77216003E+2,
806.500,3.87551056E+2,
807.00,3.91745026E+2,
807.500,6.89839905E+2,
808.00,4.00829193E+2,
808.500,7.55178345E+2,
809.00,7.12540588E+2,
809.500,6.18156494E+2,
810.00,3.63812286E+2,
810.500,2.62110657E+2,
811.00,5.34588440E+2,
811.500,5.38614319E+2,
812.00,2.73716400E+2,
812.500,3.87180969E+2,
813.00,3.36125427E+2,
813.500,6.79978882E+2,
814.00,8.61470642E+2,
814.500,4.65709320E+2,
815.00,2.36328751E+2,
815.500,6.61427246E+2,
816.00,4.26219086E+2,
816.500,4.92224731E+2,
817.00,5.64896301E+2,
817.500,3.17791870E+2,
818.00,2.57382111E+2,
818.500,7.89555603E+2,
819.00,2.01320786E+2,
819.500,2.71577118E+2,
820.00,9.68058044E+2,
820.500,2.12293961E+2,
821.00,8.59782654E+2,
821.500,7.32131348E+1,
822.00,4.48492249E+2,
822.500,6.84145508E+2,
823.00,3.89324677E+2,
823.500,3.19214600E+2,
824.00,5.74378235E+2,
824.500,6.67366821E+2,
825.00,3.43661133E+2,
825.500,4.40710114E+2,
826.00,8.98144684E+1,
826.500,6.49214539E+2,
827.00,1.90254456E+2,
827.500,9.79563843E+2,
828.00,7.06196228E+2,
828.500,5.18269287E+2,
829.00,5.36697510E+2,
829.500,3.32548035E+2,
830.00,9.17535522E+2,
