Labels,KONGBAI-2,
Type,Emission Scan,
Comment,,
Start,425.00,
Stop,830.00,
Step,0.500,
Fixed/Offset,445.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,0.23999718,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.2999973,
Detector,Det 1,

425.00,4.55867618E-1,
425.500,0.00000000E+0,
426.00,4.54874009E-1,
426.500,1.36232078E+0,
427.00,4.56018955E-1,
427.500,4.52760369E-1,
428.00,4.51486945E-1,
428.500,4.53820497E-1,
429.00,1.35483599E+0,
429.500,9.03347850E-1,
430.00,4.54296589E-1,
430.500,2.72850156E+0,
431.00,1.35272431E+0,
431.500,9.05922651E-1,
432.00,1.36314869E+0,
432.500,1.36192489E+0,
433.00,2.27211738E+0,
433.500,2.72996092E+0,
434.00,2.72488809E+0,
434.500,1.81856847E+0,
435.00,3.63996100E+0,
435.500,4.09568214E+0,
436.00,2.27768111E+0,
436.500,9.08210695E-1,
437.00,3.64278054E+0,
437.500,8.63198090E+0,
438.00,1.50331917E+1,
438.500,3.66173210E+1,
439.00,5.74528923E+1,
439.500,8.55304031E+1,
440.00,1.45386322E+2,
440.500,2.10046509E+2,
441.00,2.82792358E+2,
441.500,3.92312927E+2,
442.00,5.43878357E+2,
442.500,7.82955200E+2,
443.00,1.33647583E+3,
443.500,1.19391123E+4,
444.00,4.71856289E+4,
444.500,8.80276172E+4,
445.00,1.27862625E+5,
445.500,1.56332547E+5,
446.00,1.47428250E+5,
446.500,1.09332039E+5,
447.00,6.86827578E+4,
447.500,3.11800840E+4,
448.00,5.00107080E+3,
448.500,9.91989746E+2,
449.00,6.03894104E+2,
449.500,5.00286865E+2,
450.00,3.62046387E+2,
450.500,2.73349426E+2,
451.00,2.47002548E+2,
451.500,2.10795776E+2,
452.00,1.66188873E+2,
452.500,9.90595856E+1,
453.00,8.88588181E+1,
453.500,6.16273994E+1,
454.00,3.75698395E+1,
454.500,2.98701744E+1,
455.00,1.29514666E+1,
455.500,1.88321190E+1,
456.00,1.23322191E+1,
456.500,1.43743391E+1,
457.00,1.80606251E+1,
457.500,1.42381630E+1,
458.00,1.72450981E+1,
458.500,2.44297028E+1,
459.00,1.91004848E+1,
459.500,2.10995502E+1,
460.00,1.84402256E+1,
460.500,2.08886795E+1,
461.00,1.81873760E+1,
461.500,2.00791397E+1,
462.00,2.49486504E+1,
462.500,1.44862719E+1,
463.00,1.60160103E+1,
463.500,1.67760563E+1,
464.00,1.53030796E+1,
464.500,2.34794617E+1,
465.00,1.89719734E+1,
465.500,1.84960442E+1,
466.00,2.86761646E+1,
466.500,2.27588081E+1,
467.00,2.13245621E+1,
467.500,2.22149181E+1,
468.00,2.25227375E+1,
468.500,1.91608028E+1,
469.00,2.87630463E+1,
469.500,2.34849453E+1,
470.00,3.10172272E+1,
470.500,2.43594837E+1,
471.00,2.71912708E+1,
471.500,2.43432922E+1,
472.00,2.44640141E+1,
472.500,3.14800968E+1,
473.00,2.64381466E+1,
473.500,2.05782356E+1,
474.00,3.08230114E+1,
474.500,2.62838402E+1,
475.00,2.40800591E+1,
475.500,2.40990181E+1,
476.00,2.60111561E+1,
476.500,2.95208168E+1,
477.00,2.50159760E+1,
477.500,3.34659042E+1,
478.00,3.10522404E+1,
478.500,2.66943932E+1,
479.00,2.76554298E+1,
479.500,3.16927242E+1,
480.00,2.73716068E+1,
480.500,2.15844402E+1,
481.00,3.09993858E+1,
481.500,2.85582180E+1,
482.00,3.41468887E+1,
482.500,3.30336685E+1,
483.00,3.85868034E+1,
483.500,3.28225403E+1,
484.00,2.80630188E+1,
484.500,2.59537315E+1,
485.00,3.65346413E+1,
485.500,3.97113647E+1,
486.00,3.33757935E+1,
486.500,2.84440975E+1,
487.00,2.95181923E+1,
487.500,3.89051361E+1,
488.00,2.61941547E+1,
488.500,3.29515114E+1,
489.00,3.57581291E+1,
489.500,3.42020683E+1,
490.00,4.01631470E+1,
490.500,3.67061386E+1,
491.00,3.89326019E+1,
491.500,3.65074539E+1,
492.00,3.55149193E+1,
492.500,4.10624466E+1,
493.00,2.73561172E+1,
493.500,2.89232330E+1,
494.00,3.50018501E+1,
494.500,3.83176842E+1,
495.00,3.03143120E+1,
495.500,3.26052017E+1,
496.00,3.60295410E+1,
496.500,3.88668709E+1,
497.00,4.11031876E+1,
497.500,2.98489780E+1,
498.00,3.48446960E+1,
498.500,3.09935760E+1,
499.00,3.90094986E+1,
499.500,4.41410980E+1,
500.00,3.55076065E+1,
500.500,3.45143700E+1,
501.00,3.61901703E+1,
501.500,3.58525696E+1,
502.00,3.71852570E+1,
502.500,3.20681152E+1,
503.00,3.39744110E+1,
503.500,4.32640190E+1,
504.00,3.77104607E+1,
504.500,4.18344688E+1,
505.00,3.51175270E+1,
505.500,3.39440880E+1,
506.00,3.75939331E+1,
506.500,3.78101692E+1,
507.00,3.49925156E+1,
507.500,3.57698936E+1,
508.00,3.76356201E+1,
508.500,3.17976036E+1,
509.00,3.31873741E+1,
509.500,3.37420616E+1,
510.00,3.54105301E+1,
510.500,4.14472313E+1,
511.00,3.90624123E+1,
511.500,3.38119240E+1,
512.00,4.38123131E+1,
512.500,3.89806709E+1,
513.00,2.91995411E+1,
513.500,3.24955444E+1,
514.00,3.51901817E+1,
514.500,3.52211227E+1,
515.00,3.52285919E+1,
515.500,3.86577072E+1,
516.00,3.16954288E+1,
516.500,2.87508430E+1,
517.00,3.13382835E+1,
517.500,3.73046646E+1,
518.00,4.00095749E+1,
518.500,3.19329891E+1,
519.00,3.57822571E+1,
519.500,3.41329117E+1,
520.00,3.47737961E+1,
520.500,2.89795151E+1,
521.00,3.25994759E+1,
521.500,3.71864319E+1,
522.00,3.95022621E+1,
522.500,2.81767635E+1,
523.00,3.83964729E+1,
523.500,2.89365845E+1,
524.00,3.40454788E+1,
524.500,3.27926559E+1,
525.00,4.23180466E+1,
525.500,2.62082500E+1,
526.00,4.50299225E+1,
526.500,3.12329903E+1,
527.00,2.78821182E+1,
527.500,3.56517563E+1,
528.00,3.23157539E+1,
528.500,3.66697617E+1,
529.00,2.91141262E+1,
529.500,4.05815849E+1,
530.00,3.94548264E+1,
530.500,3.37462997E+1,
531.00,2.45124893E+1,
531.500,2.46760826E+1,
532.00,3.05836754E+1,
532.500,3.65667076E+1,
533.00,2.95051632E+1,
533.500,3.01702747E+1,
534.00,3.02222958E+1,
534.500,2.59618645E+1,
535.00,2.89688644E+1,
535.500,3.67339706E+1,
536.00,2.86353073E+1,
536.500,3.19040089E+1,
537.00,2.42662468E+1,
537.500,4.10784073E+1,
538.00,2.69203873E+1,
538.500,2.99095631E+1,
539.00,2.62368584E+1,
539.500,3.25284386E+1,
540.00,3.34888306E+1,
540.500,3.52928810E+1,
541.00,3.05791607E+1,
541.500,3.14631004E+1,
542.00,2.70419407E+1,
542.500,2.69710846E+1,
543.00,2.87384872E+1,
543.500,3.30126228E+1,
544.00,2.41544552E+1,
544.500,3.40523148E+1,
545.00,2.27664013E+1,
545.500,2.70079212E+1,
546.00,3.19619503E+1,
546.500,2.55532475E+1,
547.00,2.65791416E+1,
547.500,3.15166283E+1,
548.00,3.08275681E+1,
548.500,2.27220116E+1,
549.00,2.94459743E+1,
549.500,3.21408958E+1,
550.00,2.63930397E+1,
550.500,3.25179329E+1,
551.00,3.09323063E+1,
551.500,1.80989857E+1,
552.00,2.95477543E+1,
552.500,3.13476753E+1,
553.00,1.92606945E+1,
553.500,2.54566689E+1,
554.00,2.47359867E+1,
554.500,2.48397980E+1,
555.00,2.48797340E+1,
555.500,2.15368309E+1,
556.00,2.69648895E+1,
556.500,3.35904160E+1,
557.00,3.09947987E+1,
557.500,2.38292046E+1,
558.00,2.39783440E+1,
558.500,3.32935867E+1,
559.00,2.68965130E+1,
559.500,1.85735397E+1,
560.00,2.05924530E+1,
560.500,2.25653191E+1,
561.00,3.02128487E+1,
561.500,2.18373203E+1,
562.00,2.01217937E+1,
562.500,3.15956421E+1,
563.00,2.30639362E+1,
563.500,2.02832737E+1,
564.00,2.32834301E+1,
564.500,2.74639149E+1,
565.00,2.25432281E+1,
565.500,2.06902103E+1,
566.00,2.87629795E+1,
566.500,1.59396582E+1,
567.00,2.00209503E+1,
567.500,2.52078915E+1,
568.00,2.54038296E+1,
568.500,1.92975674E+1,
569.00,1.94265671E+1,
569.500,2.04274807E+1,
570.00,2.68354321E+1,
570.500,2.49806652E+1,
571.00,1.45497713E+1,
571.500,3.15089378E+1,
572.00,1.47654514E+1,
572.500,2.33997250E+1,
573.00,1.70317497E+1,
573.500,1.92389259E+1,
574.00,1.93176823E+1,
574.500,1.62289772E+1,
575.00,1.51805744E+1,
575.500,1.08618994E+1,
576.00,2.19664497E+1,
576.500,1.66345081E+1,
577.00,1.78252525E+1,
577.500,1.44884272E+1,
578.00,1.23209448E+1,
578.500,2.36204338E+1,
579.00,2.25472069E+1,
579.500,2.03929729E+1,
580.00,3.09035664E+1,
580.500,1.72373085E+1,
581.00,1.96559353E+1,
581.500,1.74891434E+1,
582.00,1.52360067E+1,
582.500,9.37244225E+0,
583.00,2.94629154E+1,
583.500,1.54314184E+1,
584.00,2.26491318E+1,
584.500,2.27411041E+1,
585.00,1.32516556E+1,
585.500,1.08726635E+1,
586.00,1.57964449E+1,
586.500,1.71039505E+1,
587.00,1.71757698E+1,
587.500,1.73517704E+1,
588.00,1.24325876E+1,
588.500,2.37308617E+1,
589.00,5.02586412E+0,
589.500,1.00696812E+1,
590.00,1.78023529E+1,
590.500,2.16775475E+1,
591.00,2.04650936E+1,
591.500,1.54708052E+1,
592.00,1.28924770E+1,
592.500,1.43189888E+1,
593.00,1.44584007E+1,
593.500,1.18335361E+1,
594.00,2.25319824E+1,
594.500,1.46648092E+1,
595.00,8.00725555E+0,
595.500,9.45235157E+0,
596.00,1.21435862E+1,
596.500,1.76705074E+1,
597.00,1.77195702E+1,
597.500,9.57006931E+0,
598.00,1.24305248E+1,
598.500,1.38734674E+1,
599.00,1.38800297E+1,
599.500,1.68179569E+1,
600.00,5.65317535E+0,
600.500,1.55906935E+1,
601.00,1.85648060E+1,
601.500,8.59583950E+0,
602.00,1.15699959E+1,
602.500,7.29038477E+0,
603.00,1.90469036E+1,
603.500,5.89072895E+0,
604.00,1.48041258E+1,
604.500,1.78596497E+1,
605.00,1.79154739E+1,
605.500,1.50147133E+1,
606.00,7.58041048E+0,
606.500,1.97429218E+1,
607.00,1.83980083E+1,
607.500,9.28149033E+0,
608.00,1.39071789E+1,
608.500,1.56011848E+1,
609.00,1.25112753E+1,
609.500,1.41316824E+1,
610.00,7.89683294E+0,
610.500,1.11534615E+1,
611.00,6.43546772E+0,
611.500,4.83389902E+0,
612.00,1.61905594E+1,
612.500,8.15966225E+0,
613.00,1.64513321E+1,
613.500,1.98133659E+1,
614.00,6.67378950E+0,
614.500,5.04069328E+0,
615.00,1.68550444E+0,
615.500,5.10475874E+0,
616.00,1.02545214E+1,
616.500,1.03714762E+1,
617.00,1.38747759E+1,
617.500,1.22197361E+1,
618.00,3.52701163E+0,
618.500,1.77632599E+1,
619.00,1.78519459E+1,
619.500,7.20806694E+0,
620.00,9.04681778E+0,
620.500,9.13237762E+0,
621.00,1.10333376E+1,
621.500,1.29845772E+1,
622.00,7.44590330E+0,
622.500,5.64143372E+0,
623.00,3.77809644E+0,
623.500,9.52894211E+0,
624.00,9.58135509E+0,
624.500,1.35235109E+1,
625.00,1.94606674E+0,
625.500,9.86116028E+0,
626.00,1.38021479E+1,
626.500,1.19369097E+1,
627.00,8.00086308E+0,
627.500,1.20768585E+1,
628.00,8.11490440E+0,
628.500,6.12295437E+0,
629.00,2.06649494E+0,
629.500,1.65962582E+1,
630.00,8.35449982E+0,
630.500,8.42078114E+0,
631.00,1.27182417E+1,
631.500,8.58197594E+0,
632.00,1.07535048E+1,
632.500,1.95825558E+1,
633.00,2.19885159E+0,
633.500,1.10494404E+1,
634.00,2.23832703E+0,
634.500,2.24656820E+0,
635.00,4.51234818E+0,
635.500,9.14724731E+0,
636.00,2.29766655E+0,
636.500,1.16071033E+1,
637.00,6.98339272E+0,
637.500,7.05123472E+0,
638.00,2.38385892E+0,
638.500,7.17887592E+0,
639.00,0.00000000E+0,
639.500,7.29799747E+0,
640.00,1.73221416E+1,
640.500,4.95287371E+0,
641.00,1.24760675E+1,
641.500,5.03654242E+0,
642.00,5.06185913E+0,
642.500,1.79564705E+1,
643.00,1.03090668E+1,
643.500,5.22324657E+0,
644.00,0.00000000E+0,
644.500,1.58281622E+1,
645.00,5.36127567E+0,
645.500,8.07206345E+0,
646.00,1.08466215E+1,
646.500,5.46832037E+0,
647.00,2.75514197E+0,
647.500,8.36442089E+0,
648.00,8.45788574E+0,
648.500,8.51470661E+0,
649.00,1.43231840E+1,
649.500,2.89659643E+0,
650.00,1.16594133E+1,
650.500,8.82232285E+0,
651.00,2.95587087E+0,
651.500,1.19729986E+1,
652.00,3.03169632E+0,
652.500,6.11875057E+0,
653.00,0.00000000E+0,
653.500,6.23472929E+0,
654.00,3.16409874E+0,
654.500,1.27097645E+1,
655.00,0.00000000E+0,
655.500,1.62338142E+1,
656.00,3.29139829E+0,
656.500,6.64268589E+0,
657.00,6.72458506E+0,
657.500,3.39611697E+0,
658.00,6.84981775E+0,
658.500,3.46117115E+0,
659.00,6.98606634E+0,
659.500,7.06287289E+0,
660.00,7.17219114E+0,
660.500,3.61406279E+0,
661.00,1.09677191E+1,
661.500,0.00000000E+0,
662.00,0.00000000E+0,
662.500,7.63990736E+0,
663.00,1.55360060E+1,
663.500,0.00000000E+0,
664.00,8.02985287E+0,
664.500,4.08643007E+0,
665.00,4.17052221E+0,
665.500,0.00000000E+0,
666.00,1.28683567E+1,
666.500,1.29361191E+1,
667.00,1.31430893E+1,
667.500,1.76491795E+1,
668.00,8.89712048E+0,
668.500,0.00000000E+0,
669.00,4.47216892E+0,
669.500,1.34807606E+1,
670.00,2.25223522E+1,
670.500,4.49637127E+0,
671.00,9.04384232E+0,
671.500,1.80557079E+1,
672.00,1.81760406E+1,
672.500,2.26491909E+1,
673.00,4.53713226E+0,
673.500,1.81974773E+1,
674.00,1.37075939E+1,
674.500,4.54540539E+0,
675.00,4.55850840E+0,
675.500,4.55451918E+0,
676.00,9.21091557E+0,
676.500,0.00000000E+0,
677.00,4.59272242E+0,
677.500,4.63276100E+0,
678.00,1.84525070E+1,
678.500,9.25843334E+0,
679.00,1.39057026E+1,
679.500,4.65917540E+0,
680.00,9.51506519E+0,
680.500,2.36359024E+1,
681.00,9.54338551E+0,
681.500,9.52177334E+0,
682.00,0.00000000E+0,
682.500,4.81153488E+0,
683.00,0.00000000E+0,
683.500,9.71037674E+0,
684.00,0.00000000E+0,
684.500,1.46212492E+1,
685.00,4.89572001E+0,
685.500,4.88657522E+0,
686.00,0.00000000E+0,
686.500,0.00000000E+0,
687.00,0.00000000E+0,
687.500,0.00000000E+0,
688.00,1.00122108E+1,
688.500,1.00562506E+1,
689.00,5.04930782E+0,
689.500,0.00000000E+0,
690.00,5.12064219E+0,
690.500,1.02453613E+1,
691.00,2.05684299E+1,
691.500,5.19392586E+0,
692.00,0.00000000E+0,
692.500,1.57047453E+1,
693.00,5.25520372E+0,
693.500,1.06043615E+1,
694.00,1.59305630E+1,
694.500,0.00000000E+0,
695.00,0.00000000E+0,
695.500,0.00000000E+0,
696.00,5.45027971E+0,
696.500,5.47961140E+0,
697.00,5.54340363E+0,
697.500,5.55407286E+0,
698.00,0.00000000E+0,
698.500,1.12402916E+1,
699.00,0.00000000E+0,
699.500,5.73733521E+0,
700.00,1.14739304E+1,
700.500,0.00000000E+0,
701.00,1.75096855E+1,
701.500,5.85304785E+0,
702.00,5.90055418E+0,
702.500,1.19665051E+1,
703.00,5.99767971E+0,
703.500,1.20589914E+1,
704.00,6.09448481E+0,
704.500,1.22475052E+1,
705.00,0.00000000E+0,
705.500,0.00000000E+0,
706.00,1.88710346E+1,
706.500,6.32712936E+0,
707.00,1.27716942E+1,
707.500,0.00000000E+0,
708.00,6.47528934E+0,
708.500,6.49160290E+0,
709.00,6.57852125E+0,
709.500,1.98507919E+1,
710.00,0.00000000E+0,
710.500,6.74834538E+0,
711.00,6.81949282E+0,
711.500,0.00000000E+0,
712.00,1.37847624E+1,
712.500,0.00000000E+0,
713.00,1.40641966E+1,
713.500,0.00000000E+0,
714.00,0.00000000E+0,
714.500,0.00000000E+0,
715.00,1.45327225E+1,
715.500,1.46842003E+1,
716.00,7.40899706E+0,
716.500,0.00000000E+0,
