0.01CR-FITTED-44.81%
  QY = 44.81%
Labels,0,EmScan7,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.00,830.00,
Step,0.500,0.500,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.50,0.50,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

534.00,2.45072384E+1,3.29549484E+1,
534.500,2.17649040E+1,3.31124039E+1,
535.00,1.72028103E+1,2.94149990E+1,
535.500,2.04801540E+1,3.26589355E+1,
536.00,2.27035332E+1,2.77240963E+1,
536.500,2.20475388E+1,2.60304966E+1,
537.00,2.14023304E+1,3.52696724E+1,
537.500,2.26596794E+1,3.07194862E+1,
538.00,2.31764565E+1,3.08098450E+1,
538.500,2.02388287E+1,3.24649696E+1,
539.00,2.55196724E+1,3.18940029E+1,
539.500,1.90034447E+1,2.89939556E+1,
540.00,1.75573807E+1,2.42410488E+1,
540.500,2.35528603E+1,2.32760773E+1,
541.00,2.10508175E+1,2.48774891E+1,
541.500,2.35099735E+1,2.84902611E+1,
542.00,2.12783718E+1,2.70348625E+1,
542.500,2.17040443E+1,2.48003540E+1,
543.00,1.87753944E+1,2.41875305E+1,
543.500,1.99905682E+1,3.58173409E+1,
544.00,1.89946442E+1,2.46794758E+1,
544.500,1.78483486E+1,2.37157764E+1,
545.00,1.94965878E+1,3.03730907E+1,
545.500,1.92098846E+1,2.85847988E+1,
546.00,2.01109447E+1,3.11164551E+1,
546.500,1.89969711E+1,3.00917492E+1,
547.00,1.82783241E+1,2.61908684E+1,
547.500,2.06997833E+1,3.03760166E+1,
548.00,1.84543037E+1,2.32205963E+1,
548.500,2.26079464E+1,2.17652531E+1,
549.00,1.57556610E+1,2.87153015E+1,
549.500,2.19296322E+1,2.75886040E+1,
550.00,1.67487144E+1,2.52867413E+1,
550.500,2.12800198E+1,2.62262096E+1,
551.00,2.63744202E+1,2.01649971E+1,
551.500,1.36264915E+1,1.98141747E+1,
552.00,1.61729755E+1,2.62220573E+1,
552.500,2.12604351E+1,3.05148602E+1,
553.00,1.76357613E+1,2.84539776E+1,
553.500,1.47829819E+1,2.91214409E+1,
554.00,1.98425636E+1,3.21685677E+1,
554.500,2.21695461E+1,2.63569527E+1,
555.00,1.57966337E+1,2.13591938E+1,
555.500,1.93625717E+1,2.66017132E+1,
556.00,1.24900751E+1,1.98531170E+1,
556.500,1.64674606E+1,2.21202927E+1,
557.00,1.60456390E+1,2.35584202E+1,
557.500,1.70976105E+1,3.15529137E+1,
558.00,2.24305649E+1,2.19743099E+1,
558.500,2.30051689E+1,2.64978848E+1,
559.00,1.20272055E+1,2.08153343E+1,
559.500,1.87198505E+1,1.91660557E+1,
560.00,1.83988361E+1,2.28260880E+1,
560.500,1.35263348E+1,2.34413490E+1,
561.00,2.13227367E+1,2.76003418E+1,
561.500,1.77049694E+1,2.59529438E+1,
562.00,2.92601681E+1,2.41802998E+1,
562.500,1.51088505E+1,2.20442657E+1,
563.00,2.07698479E+1,2.16783409E+1,
563.500,1.62081509E+1,3.06071033E+1,
564.00,1.95904655E+1,2.46885166E+1,
564.500,1.49692793E+1,2.15731220E+1,
565.00,1.12686367E+1,2.72950153E+1,
565.500,2.07625771E+1,1.74978714E+1,
566.00,1.52231979E+1,1.85239868E+1,
566.500,2.05354557E+1,2.00428352E+1,
567.00,1.58140907E+1,2.25812817E+1,
567.500,2.31204300E+1,2.03239212E+1,
568.00,1.50446520E+1,2.08203506E+1,
568.500,1.21744328E+1,1.99527378E+1,
569.00,1.32139931E+1,2.40270634E+1,
569.500,1.52471561E+1,1.91663837E+1,
570.00,1.78515434E+1,1.97699413E+1,
570.500,1.34077721E+1,1.93753719E+1,
571.00,1.39645519E+1,2.44842453E+1,
571.500,1.40921631E+1,2.86207256E+1,
572.00,1.46441994E+1,2.17416992E+1,
572.500,1.11786842E+1,1.66892414E+1,
573.00,1.42268038E+1,1.73798161E+1,
573.500,1.43250523E+1,1.99824429E+1,
574.00,1.70291023E+1,1.53906393E+1,
574.500,1.70753098E+1,2.02414837E+1,
575.00,1.92870083E+1,1.91936779E+1,
575.500,1.77764397E+1,2.30441322E+1,
576.00,9.47584534E+0,1.99764462E+1,
576.500,2.27564259E+1,1.95690823E+1,
577.00,9.56036949E+0,1.43329782E+1,
577.500,1.28278828E+1,2.66564865E+1,
578.00,1.88237324E+1,1.23236008E+1,
578.500,1.24084463E+1,1.62129517E+1,
579.00,1.02870874E+1,1.78998241E+1,
579.500,1.64036350E+1,1.52428093E+1,
580.00,1.20964041E+1,2.13211613E+1,
580.500,8.26605129E+0,1.64666271E+1,
581.00,1.38199158E+1,2.21497250E+1,
581.500,1.83836250E+1,2.11201992E+1,
582.00,1.17737303E+1,2.06568661E+1,
582.500,1.46435041E+1,2.36321430E+1,
583.00,1.75146751E+1,1.86867676E+1,
583.500,9.66845512E+0,2.21593628E+1,
584.00,1.43018227E+1,1.83054333E+1,
584.500,8.04652596E+0,1.83875027E+1,
585.00,1.55870218E+1,1.84639339E+1,
585.500,1.16112881E+1,1.04432325E+1,
586.00,9.90964413E+0,2.74717789E+1,
586.500,1.87479591E+1,1.99247952E+1,
587.00,1.29693031E+1,1.88179913E+1,
587.500,1.30236073E+1,1.83479443E+1,
588.00,1.07327890E+1,9.53187943E+0,
588.500,1.73605709E+1,1.31781511E+1,
589.00,1.08201180E+1,1.62406883E+1,
589.500,1.39068642E+1,1.38893442E+1,
590.00,9.71812153E+0,1.82250004E+1,
590.500,1.15952444E+1,1.71091938E+1,
591.00,8.62675381E+0,1.59630375E+1,
591.500,1.48205452E+1,1.91482430E+1,
592.00,1.48694153E+1,2.36015701E+1,
592.500,1.37333422E+1,1.99573364E+1,
593.00,9.40294743E+0,1.81569901E+1,
593.500,1.20380955E+1,1.13551626E+1,
594.00,1.14304590E+1,1.01588602E+1,
594.500,5.74083471E+0,1.46310854E+1,
595.00,2.50202312E+1,1.72673969E+1,
595.500,8.99433136E+0,1.47779608E+1,
596.00,1.36274843E+1,1.29348812E+1,
