0.002CR-FITTED-67.5%
  QY = 67.55%
Labels,0,KONGBAI-2,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.100,830.100,
Step,0.300,0.300,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.20,0.20,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

435.00,2.72218585E+0,2.15805602E+0,
435.300,1.03191967E+1,2.70876980E+0,
435.600,5.97472477E+0,0.00000000E+0,
435.900,2.17426515E+0,6.50981665E+0,
436.200,3.81964588E+0,2.17301893E+0,
436.500,3.80069637E+0,1.63075447E+0,
436.800,1.20018969E+1,5.95742846E+0,
437.100,7.62102175E+0,5.43150568E+0,
437.400,9.81848812E+0,8.13079548E+0,
437.700,1.09420424E+1,8.17040539E+0,
438.00,1.36642256E+1,2.23524342E+1,
438.300,2.57692223E+1,2.82940178E+1,
438.600,2.85857601E+1,4.61784782E+1,
438.900,5.68711090E+1,6.65987320E+1,
439.200,7.46767197E+1,8.31531906E+1,
439.500,9.91373749E+1,1.13652908E+2,
439.800,1.23452606E+2,1.30521881E+2,
440.100,1.67248764E+2,1.96487732E+2,
440.400,1.98412003E+2,2.31915604E+2,
440.700,2.44760681E+2,2.73976166E+2,
441.00,2.99646423E+2,3.33794128E+2,
441.300,3.59587097E+2,4.19539673E+2,
441.600,4.18411285E+2,4.94908447E+2,
441.900,5.24214722E+2,5.30935181E+2,
442.200,6.06619751E+2,7.43472778E+2,
442.500,8.21120667E+2,8.76957153E+2,
442.800,1.07150049E+3,1.13779590E+3,
443.100,2.70659521E+3,2.74853125E+3,
443.400,9.52279102E+3,9.94922168E+3,
443.700,2.57332598E+4,2.84942637E+4,
444.00,4.89898438E+4,5.48570391E+4,
444.300,7.47793359E+4,8.45256406E+4,
444.600,9.92039219E+4,1.12360547E+5,
444.900,1.22953500E+5,1.40292203E+5,
445.200,1.41286766E+5,1.61939344E+5,
445.500,1.45747891E+5,1.67371484E+5,
445.800,1.35398891E+5,1.57342781E+5,
446.100,1.13320320E+5,1.31287094E+5,
446.400,9.01968828E+4,1.04067305E+5,
446.700,6.36718438E+4,7.47326719E+4,
447.00,3.92156953E+4,4.66258203E+4,
447.300,1.91113535E+4,2.32695684E+4,
447.600,5.77379883E+3,6.93103564E+3,
447.900,1.56416919E+3,1.89847229E+3,
448.200,8.95107300E+2,1.04551843E+3,
448.500,6.78832031E+2,8.00992004E+2,
448.800,5.68321899E+2,6.57676697E+2,
449.100,4.72172302E+2,5.36544373E+2,
449.400,3.92399658E+2,4.46254639E+2,
449.700,3.27554138E+2,3.99778473E+2,
450.00,2.75965973E+2,3.24326599E+2,
450.300,2.62678558E+2,3.15661713E+2,
450.600,2.31344055E+2,2.82758972E+2,
450.900,2.21686264E+2,2.36247345E+2,
451.200,1.96865753E+2,2.09562943E+2,
451.500,1.55560959E+2,1.73782547E+2,
451.800,1.16671158E+2,1.39011871E+2,
452.100,1.23294128E+2,1.30063812E+2,
452.400,1.05187729E+2,9.19569473E+1,
452.700,7.44749832E+1,9.33218079E+1,
453.00,6.32420006E+1,8.13153992E+1,
453.300,5.81793556E+1,6.02985764E+1,
453.600,3.56264572E+1,3.89443016E+1,
453.900,2.07963085E+1,2.91596127E+1,
454.200,2.14421616E+1,1.87322865E+1,
454.500,1.55193281E+1,2.26240673E+1,
454.800,2.25848217E+1,1.03205776E+1,
455.100,1.67246361E+1,1.99219894E+1,
455.400,2.06095562E+1,1.86342087E+1,
455.700,1.15650511E+1,1.85444412E+1,
456.00,1.91613255E+1,1.21018686E+1,
456.300,2.23778286E+1,2.16419563E+1,
456.600,8.91496849E+0,1.77999172E+1,
456.900,1.27052183E+1,1.51234293E+1,
457.200,1.58127136E+1,1.32458658E+1,
457.500,1.83278198E+1,1.57123928E+1,
457.800,8.13585377E+0,1.25151730E+1,
458.100,8.14056778E+0,1.61737480E+1,
458.400,1.24628191E+1,1.67763042E+1,
458.700,1.99152508E+1,1.80227833E+1,
459.00,1.80127106E+1,2.78591194E+1,
459.300,1.72956753E+1,2.45623264E+1,
459.600,1.47626600E+1,1.41995287E+1,
459.900,2.07764244E+1,2.01490688E+1,
460.200,1.70688610E+1,1.83273716E+1,
460.500,3.29184647E+1,1.82163181E+1,
460.800,1.81507912E+1,2.36227055E+1,
461.100,2.49076843E+1,1.80491734E+1,
461.400,2.35022202E+1,2.22381744E+1,
461.700,2.03681488E+1,1.19682856E+1,
462.00,1.84868412E+1,2.38155327E+1,
462.300,2.21133957E+1,1.90820770E+1,
462.600,1.66043282E+1,1.30434151E+1,
462.900,1.66441078E+1,1.48363352E+1,
463.200,1.95155888E+1,1.77265167E+1,
463.500,2.18769226E+1,2.64957390E+1,
463.800,3.17211151E+1,2.05958080E+1,
464.100,2.69871330E+1,2.05624905E+1,
464.400,2.64425755E+1,1.63546143E+1,
464.700,2.50928593E+1,1.69596806E+1,
465.00,1.81139278E+1,2.26909828E+1,
465.300,2.86425781E+1,2.72569904E+1,
465.600,1.97988529E+1,2.08124523E+1,
465.900,2.26900349E+1,2.89856453E+1,
466.200,1.79709015E+1,2.90505943E+1,
466.500,1.56414881E+1,2.18845043E+1,
466.800,2.70058022E+1,2.35875378E+1,
467.100,2.24578667E+1,1.73061790E+1,
467.400,2.98441677E+1,2.47005157E+1,
467.700,2.19623127E+1,1.49750872E+1,
468.00,2.59564896E+1,2.29775257E+1,
468.300,1.60432186E+1,2.57139416E+1,
468.600,2.12472496E+1,1.94653549E+1,
468.900,2.86895790E+1,2.35268211E+1,
469.200,2.87165871E+1,2.27755795E+1,
469.500,2.34975357E+1,1.76524143E+1,
469.800,2.92528877E+1,2.62952518E+1,
470.100,2.57402840E+1,1.94839497E+1,
470.400,1.77206383E+1,2.67988434E+1,
470.700,2.35287209E+1,2.67948341E+1,
471.00,2.98071003E+1,2.22280426E+1,
471.300,2.62013683E+1,2.28158569E+1,
471.600,2.57252884E+1,1.99810238E+1,
471.900,2.69236221E+1,3.06689644E+1,
472.200,2.55972786E+1,2.56740818E+1,
472.500,2.12295055E+1,2.22534161E+1,
472.800,2.57847366E+1,3.24299698E+1,
473.100,2.85872211E+1,2.96684914E+1,
