0.005CR-FITTED-62.64%
  QY = 62.64%
Labels,0,KONGBAI-2,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.100,830.100,
Step,0.300,0.300,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.20,0.20,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

494.400,3.29127274E+1,3.53840294E+1,
494.700,2.90965023E+1,4.18855896E+1,
495.00,3.16256084E+1,3.81613312E+1,
495.300,2.77504425E+1,3.62521820E+1,
495.600,2.33938980E+1,4.54279480E+1,
495.900,2.73604774E+1,2.80452995E+1,
496.200,2.47063351E+1,3.52649231E+1,
496.500,3.79866486E+1,3.53070679E+1,
496.800,3.72844620E+1,3.13946171E+1,
497.100,2.76874809E+1,3.81434860E+1,
497.400,3.34543953E+1,3.14915352E+1,
497.700,2.44309998E+1,4.53410301E+1,
498.00,2.95496483E+1,3.63862839E+1,
498.300,3.37415657E+1,3.57392159E+1,
498.600,3.44588394E+1,2.85962715E+1,
498.900,2.92917728E+1,3.31197701E+1,
499.200,2.93740902E+1,4.12702179E+1,
499.500,2.60382824E+1,3.53363647E+1,
499.800,3.35241280E+1,3.88480110E+1,
500.100,3.49801865E+1,3.89196472E+1,
500.400,3.88917160E+1,3.63734856E+1,
500.700,3.10663662E+1,3.08831692E+1,
501.00,2.50834160E+1,3.03862476E+1,
501.300,2.22776241E+1,3.25960197E+1,
501.600,3.87153625E+1,3.93662415E+1,
501.900,2.39642105E+1,3.73360519E+1,
502.200,2.58023872E+1,3.54990654E+1,
502.500,3.41240959E+1,3.82651443E+1,
502.800,3.29911194E+1,2.66728611E+1,
503.100,2.40018787E+1,3.28209991E+1,
503.400,2.96781101E+1,3.65298309E+1,
503.700,2.97114334E+1,2.47414951E+1,
504.00,2.35657825E+1,4.92229538E+1,
504.300,2.77302437E+1,3.94478493E+1,
504.600,3.11489105E+1,2.83195076E+1,
504.900,3.54619789E+1,5.21999245E+1,
505.200,3.69311256E+1,3.84308586E+1,
505.500,3.00236340E+1,4.26565552E+1,
505.800,2.72776241E+1,3.56556473E+1,
506.100,2.88003502E+1,3.71898117E+1,
506.400,3.02424259E+1,3.94822884E+1,
506.700,2.46316986E+1,3.44885750E+1,
507.00,2.48203278E+1,3.25754738E+1,
507.300,3.05832043E+1,3.87683067E+1,
507.600,2.34797115E+1,4.69081383E+1,
507.900,2.28547077E+1,3.64202309E+1,
508.200,3.43112831E+1,4.28450241E+1,
508.500,3.29234848E+1,3.22547913E+1,
508.800,2.66067543E+1,3.16535091E+1,
509.100,3.02745171E+1,3.59623566E+1,
509.400,2.45123062E+1,2.94631615E+1,
509.700,3.03249798E+1,4.12395287E+1,
