0.01cr-1%K2co3
  QY = 63.89%
Labels,EmScan25,kongbai(Multi Scans),
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,29.750,28.80,
Scan Polariser,None,None,
Scan Slit,0.19999765,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.4000206,2.4000206,
Detector,Det 1,Det 1,

626.00,3.58127427E+0,3.58846307E+0,
627.00,3.61611819E+0,-3.64486647E+0,
628.00,3.69484639E+0,-3.70253372E+0,
629.00,1.11942329E+1,7.49518633E+0,
630.00,0.00000000E+0,-3.79987812E+0,
631.00,0.00000000E+0,3.85587788E+0,
632.00,-3.90984654E+0,3.91783047E+0,
633.00,0.00000000E+0,1.99466286E+1,
634.00,0.00000000E+0,8.13392258E+0,
635.00,4.10698891E+0,-4.11434650E+0,
636.00,4.17351675E+0,0.00000000E+0,
637.00,-4.22444344E+0,8.54009914E+0,
638.00,-4.33556128E+0,-8.70458412E+0,
639.00,8.71408653E+0,0.00000000E+0,
640.00,0.00000000E+0,4.47044230E+0,
641.00,4.53839636E+0,9.11584663E+0,
642.00,-4.63997507E+0,0.00000000E+0,
643.00,0.00000000E+0,0.00000000E+0,
644.00,9.51953125E+0,0.00000000E+0,
645.00,4.85358095E+0,4.82845545E+0,
646.00,-4.93646669E+0,9.85867405E+0,
647.00,5.01119328E+0,-1.00919971E+1,
648.00,0.00000000E+0,-5.15898466E+0,
649.00,0.00000000E+0,-5.25967598E+0,
650.00,1.06132879E+1,-5.33226824E+0,
651.00,2.15317612E+1,-5.40238619E+0,
652.00,5.49584913E+0,2.76311512E+1,
653.00,1.12263937E+1,1.12727489E+1,
654.00,-5.72608948E+0,5.73876715E+0,
655.00,0.00000000E+0,5.85592699E+0,
656.00,1.78862629E+1,-5.97172499E+0,
657.00,0.00000000E+0,-6.08657694E+0,
658.00,1.24358511E+1,6.22919703E+0,
659.00,0.00000000E+0,-1.27009640E+1,
660.00,-6.52139187E+0,-1.30395861E+1,
661.00,6.68223286E+0,-6.69352627E+0,
662.00,6.83254719E+0,-6.86088943E+0,
663.00,1.40952816E+1,-7.02997398E+0,
664.00,0.00000000E+0,7.28480005E+0,
665.00,2.26150169E+1,-1.51100950E+1,
666.00,0.00000000E+0,0.00000000E+0,
667.00,0.00000000E+0,-1.59280510E+1,
668.00,0.00000000E+0,8.10572720E+0,
669.00,5.67999191E+1,0.00000000E+0,
670.00,3.28341370E+1,0.00000000E+0,
671.00,2.46970234E+1,-8.20519638E+0,
672.00,0.00000000E+0,-8.19811440E+0,
673.00,1.64997921E+1,-1.65436840E+1,
674.00,2.48075066E+1,-1.65233040E+1,
675.00,3.30622635E+1,8.29272461E+0,
676.00,8.29295635E+0,-1.67053947E+1,
677.00,5.85938339E+1,8.38072681E+0,
678.00,1.68188992E+1,-8.44337368E+0,
679.00,5.05227051E+1,0.00000000E+0,
680.00,3.44959450E+1,-1.72530422E+1,
681.00,1.73656464E+1,-1.73574715E+1,
682.00,3.49126930E+1,-8.75555897E+0,
683.00,7.90602646E+1,-8.83845234E+0,
684.00,2.64183445E+1,0.00000000E+0,
685.00,7.12333755E+1,0.00000000E+0,
686.00,6.27738457E+1,8.95785522E+0,
687.00,6.28181992E+1,-1.81502018E+1,
688.00,7.23737106E+1,-9.12809277E+0,
689.00,9.14940643E+1,9.19760323E+0,
690.00,9.24784393E+1,-1.86196117E+1,
691.00,1.12128159E+2,0.00000000E+0,
692.00,5.66017914E+1,0.00000000E+0,
693.00,1.14562454E+2,-1.91848621E+1,
694.00,9.61244659E+1,-1.93893757E+1,
695.00,5.83653831E+1,-1.95850410E+1,
696.00,7.93171768E+1,-1.98847580E+1,
697.00,8.01472321E+1,-2.01386299E+1,
698.00,9.18553085E+1,-2.03424187E+1,
699.00,7.22510071E+1,-1.03388882E+1,
700.00,1.35715546E+2,-2.09333172E+1,
701.00,1.37997818E+2,-1.06330347E+1,
702.00,1.28751175E+2,-1.08143034E+1,
703.00,6.57566147E+1,-1.08983507E+1,
704.00,1.10624550E+2,0.00000000E+0,
705.00,7.87608185E+1,-2.25355434E+1,
706.00,1.02762566E+2,-2.28189163E+1,
707.00,1.04035591E+2,-2.31958294E+1,
708.00,1.29704956E+2,-2.35942917E+1,
709.00,1.43143478E+2,-1.19748039E+1,
710.00,1.57948868E+2,-1.21861477E+1,
711.00,1.96478821E+2,-2.48080044E+1,
712.00,1.88244904E+2,-1.25587416E+1,
713.00,1.91372070E+2,-1.27989140E+1,
714.00,1.94893143E+2,0.00000000E+0,
715.00,1.06189247E+2,-2.63780098E+1,
716.00,2.01859619E+2,-2.68927631E+1,
717.00,1.51157593E+2,-2.74124241E+1,
718.00,2.65111664E+2,1.39573441E+1,
719.00,1.85161545E+2,-2.84609756E+1,
720.00,2.46097076E+2,-1.44787092E+1,
721.00,1.32224762E+2,-2.93629246E+1,
722.00,1.50282669E+2,-1.50017900E+1,
723.00,1.68134003E+2,-1.53076830E+1,
724.00,2.33299316E+2,-1.55579996E+1,
725.00,2.05326569E+2,-1.58398485E+1,
726.00,2.42696106E+2,0.00000000E+0,
727.00,1.65245987E+2,-3.29551010E+1,
728.00,2.02209747E+2,-3.35674973E+1,
729.00,3.41934509E+2,-3.42815704E+1,
730.00,2.43489609E+2,-1.73826199E+1,
731.00,3.57498291E+2,-3.55938492E+1,
732.00,1.45470673E+2,1.82186260E+1,
733.00,2.78562744E+2,-3.72515945E+1,
734.00,3.97075867E+2,-1.90061779E+1,
735.00,2.51302521E+2,-1.93518410E+1,
736.00,3.32996002E+2,-3.94542732E+1,
737.00,3.01537506E+2,-4.02128754E+1,
738.00,2.67002380E+2,-2.04802227E+1,
739.00,2.30507187E+2,-4.19786949E+1,
740.00,4.47943665E+2,0.00000000E+0,
741.00,3.05058197E+2,-4.35690880E+1,
742.00,2.23234177E+2,-2.23048134E+1,
743.00,3.19108093E+2,-2.28622990E+1,
744.00,2.31596497E+2,-4.66925697E+1,
745.00,2.60315582E+2,-4.73518410E+1,
746.00,2.90626770E+2,-4.83096733E+1,
747.00,2.47786758E+2,0.00000000E+0,
748.00,3.04081787E+2,-2.53548317E+1,
749.00,3.09610229E+2,0.00000000E+0,
750.00,1.84628128E+2,5.29068565E+1,
751.00,2.95646515E+2,-5.39124146E+1,
752.00,3.31279388E+2,-5.53577499E+1,
753.00,2.81238953E+2,-5.62472382E+1,
754.00,3.16269897E+2,-2.86631508E+1,
755.00,3.81467865E+2,-5.89327087E+1,
756.00,3.58768524E+2,-6.02549324E+1,
757.00,2.45410278E+2,-6.15548553E+1,
758.00,1.57360657E+2,-3.12144909E+1,
759.00,2.24962662E+2,0.00000000E+0,
760.00,4.26766846E+2,-6.58889236E+1,
761.00,2.34805405E+2,-6.71115036E+1,
