0.01CR-0.01NI-22.02%
  QY = 22.02%
Labels,EmScan33,kongbai(Multi Scans),
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,30.150,28.80,
Scan Polariser,None,None,
Scan Slit,0.19999765,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.4000206,2.4000206,
Detector,Det 1,Det 1,

678.00,0.00000000E+0,-8.44337368E+0,
679.00,8.46886444E+0,0.00000000E+0,
680.00,-8.58396626E+0,-1.72530422E+1,
681.00,1.71692238E+1,-1.73574715E+1,
682.00,0.00000000E+0,-8.75555897E+0,
683.00,0.00000000E+0,-8.83845234E+0,
684.00,1.76484051E+1,0.00000000E+0,
685.00,2.65575962E+1,0.00000000E+0,
686.00,0.00000000E+0,8.95785522E+0,
687.00,-8.98837852E+0,-1.81502018E+1,
688.00,2.72968864E+1,-9.12809277E+0,
689.00,0.00000000E+0,9.19760323E+0,
690.00,9.24730110E+0,-1.86196117E+1,
691.00,0.00000000E+0,0.00000000E+0,
692.00,3.76844864E+1,0.00000000E+0,
693.00,0.00000000E+0,-1.91848621E+1,
694.00,2.88980637E+1,-1.93893757E+1,
695.00,-9.75717354E+0,-1.95850410E+1,
696.00,0.00000000E+0,-1.98847580E+1,
697.00,3.99398994E+1,-2.01386299E+1,
698.00,-1.01901455E+1,-2.03424187E+1,
699.00,3.09917336E+1,-1.03388882E+1,
700.00,3.11327877E+1,-2.09333172E+1,
701.00,1.05808954E+1,-1.06330347E+1,
702.00,4.28689041E+1,-1.08143034E+1,
703.00,0.00000000E+0,-1.08983507E+1,
704.00,0.00000000E+0,0.00000000E+0,
705.00,3.35094109E+1,-2.25355434E+1,
706.00,-1.13988590E+1,-2.28189163E+1,
707.00,0.00000000E+0,-2.31958294E+1,
708.00,5.88194923E+1,-2.35942917E+1,
709.00,3.56893501E+1,-1.19748039E+1,
710.00,3.62981339E+1,-1.21861477E+1,
711.00,0.00000000E+0,-2.48080044E+1,
712.00,1.25464716E+1,-1.25587416E+1,
713.00,3.81498947E+1,-1.27989140E+1,
714.00,6.48907089E+1,0.00000000E+0,
715.00,0.00000000E+0,-2.63780098E+1,
716.00,2.68735752E+1,-2.68927631E+1,
717.00,1.37040644E+1,-2.74124241E+1,
718.00,2.79070377E+1,1.39573441E+1,
719.00,2.85129681E+1,-2.84609756E+1,
720.00,0.00000000E+0,-1.44787092E+1,
721.00,1.46276550E+1,-2.93629246E+1,
722.00,4.48202209E+1,-1.50017900E+1,
723.00,4.58457603E+1,-1.53076830E+1,
724.00,1.55209837E+1,-1.55579996E+1,
725.00,0.00000000E+0,-1.58398485E+1,
726.00,3.21454926E+1,0.00000000E+0,
727.00,0.00000000E+0,-3.29551010E+1,
728.00,5.01482277E+1,-3.35674973E+1,
729.00,5.13609581E+1,-3.42815704E+1,
730.00,3.48328018E+1,-1.73826199E+1,
731.00,-1.76734810E+1,-3.55938492E+1,
732.00,1.81772461E+1,1.82186260E+1,
733.00,7.39658966E+1,-3.72515945E+1,
734.00,-1.89694290E+1,-1.90061779E+1,
735.00,0.00000000E+0,-1.93518410E+1,
736.00,0.00000000E+0,-3.94542732E+1,
737.00,3.98842850E+1,-4.02128754E+1,
738.00,2.03716965E+1,-2.04802227E+1,
739.00,2.09702015E+1,-4.19786949E+1,
740.00,4.24917908E+1,0.00000000E+0,
741.00,4.34513626E+1,-4.35690880E+1,
742.00,1.11007050E+2,-2.23048134E+1,
743.00,4.53638878E+1,-2.28622990E+1,
744.00,-2.32483768E+1,-4.66925697E+1,
745.00,7.10222092E+1,-4.73518410E+1,
746.00,2.42080040E+1,-4.83096733E+1,
747.00,7.41492157E+1,0.00000000E+0,
748.00,2.52853088E+1,-2.53548317E+1,
749.00,0.00000000E+0,0.00000000E+0,
750.00,2.61244469E+1,5.29068565E+1,
751.00,8.04564056E+1,-5.39124146E+1,
752.00,8.25928726E+1,-5.53577499E+1,
753.00,2.80788460E+1,-5.62472382E+1,
754.00,0.00000000E+0,-2.86631508E+1,
755.00,1.17162903E+2,-5.89327087E+1,
756.00,0.00000000E+0,-6.02549324E+1,
757.00,-3.06298523E+1,-6.15548553E+1,
758.00,-3.14360371E+1,-3.12144909E+1,
759.00,3.20415001E+1,0.00000000E+0,
760.00,0.00000000E+0,-6.58889236E+1,
761.00,-3.36563683E+1,-6.71115036E+1,
762.00,0.00000000E+0,-6.87590790E+1,
763.00,3.49243813E+1,-3.52416534E+1,
764.00,1.43383408E+2,0.00000000E+0,
765.00,0.00000000E+0,-7.33021927E+1,
766.00,7.46527023E+1,-7.52316132E+1,
767.00,3.80627975E+1,-7.66099777E+1,
768.00,-3.89661255E+1,-7.81758118E+1,
769.00,-3.97393417E+1,-7.95392227E+1,
770.00,-4.06537209E+1,-8.17645645E+1,
771.00,4.16976318E+1,-8.36405792E+1,
772.00,0.00000000E+0,4.26711655E+1,
773.00,1.74107941E+2,-4.36128044E+1,
774.00,8.87097778E+1,-4.46893654E+1,
775.00,-4.53057976E+1,-9.13895645E+1,
776.00,0.00000000E+0,-9.32745590E+1,
777.00,-4.74602966E+1,0.00000000E+0,
778.00,9.68263779E+1,-9.75437698E+1,
779.00,4.93199997E+1,1.99272339E+2,
780.00,1.01299370E+2,0.00000000E+0,
781.00,0.00000000E+0,-1.03850197E+2,
782.00,5.28624191E+1,-5.31391258E+1,
783.00,0.00000000E+0,-5.44215431E+1,
784.00,0.00000000E+0,-5.55320778E+1,
785.00,1.12182632E+2,-1.12912857E+2,
786.00,5.74860039E+1,-5.78578300E+1,
787.00,-5.88680305E+1,-5.88553619E+1,
788.00,-6.02386475E+1,-1.21151611E+2,
789.00,1.22956406E+2,-6.17329178E+1,
790.00,1.87354843E+2,-6.31564980E+1,
791.00,-6.39198380E+1,-1.29069321E+2,
792.00,1.31013504E+2,0.00000000E+0,
793.00,0.00000000E+0,-6.69138184E+1,
794.00,6.80602722E+1,-1.36878220E+2,
795.00,-6.96159668E+1,-1.40243240E+2,
796.00,0.00000000E+0,-1.42808792E+2,
797.00,7.21761398E+1,-7.28033295E+1,
798.00,-7.39618759E+1,-1.48162766E+2,
799.00,-7.57313385E+1,-1.52180252E+2,
800.00,0.00000000E+0,-7.76212463E+1,
801.00,-7.87189865E+1,-1.58206146E+2,
802.00,0.00000000E+0,-8.07094498E+1,
803.00,0.00000000E+0,-1.64012436E+2,
804.00,8.32765961E+1,-1.67786011E+2,
805.00,0.00000000E+0,-1.70375290E+2,
806.00,-8.70262909E+1,-8.74945984E+1,
807.00,-8.90215988E+1,-8.90616760E+1,
808.00,9.07136993E+1,0.00000000E+0,
809.00,0.00000000E+0,-1.85665237E+2,
810.00,-9.47807999E+1,0.00000000E+0,
811.00,-9.66589508E+1,-9.72780762E+1,
812.00,0.00000000E+0,-9.99388351E+1,
813.00,0.00000000E+0,-2.04432312E+2,
814.00,2.09045792E+2,-1.05005005E+2,
815.00,0.00000000E+0,-1.07968819E+2,
816.00,-1.10432869E+2,-2.21852600E+2,
817.00,0.00000000E+0,-2.27838226E+2,
818.00,-1.17118881E+2,-2.35820450E+2,
819.00,2.43908569E+2,-1.21192947E+2,
820.00,-1.25818008E+2,1.25932518E+2,
821.00,-1.30827362E+2,-2.62248505E+2,
822.00,0.00000000E+0,-2.71514374E+2,
823.00,0.00000000E+0,0.00000000E+0,
824.00,1.47769867E+2,-1.48395996E+2,
825.00,4.65740051E+2,-3.10402649E+2,
826.00,0.00000000E+0,-3.28672974E+2,
827.00,0.00000000E+0,-3.45787842E+2,
828.00,1.83589401E+2,-1.84289078E+2,
829.00,1.95296082E+2,-3.92452637E+2,
830.00,0.00000000E+0,-2.09099091E+2,
831.00,6.68147339E+2,-4.49030945E+2,
832.00,-2.38978104E+2,-4.80651031E+2,
833.00,-2.56611237E+2,-5.14770874E+2,
834.00,0.00000000E+0,-5.55891296E+2,
835.00,3.00237762E+2,-6.00240906E+2,
836.00,0.00000000E+0,-6.50900513E+2,
837.00,0.00000000E+0,-7.04525940E+2,
838.00,-3.83011536E+2,0.00000000E+0,
839.00,0.00000000E+0,-4.18515320E+2,
840.00,-4.54677673E+2,0.00000000E+0,
841.00,-5.00363495E+2,-5.00016052E+2,
842.00,-5.45607666E+2,-5.47896912E+2,
843.00,-5.99489502E+2,-5.99945374E+2,
844.00,-6.60573608E+2,-6.60902649E+2,
845.00,-7.28314880E+2,-1.45037732E+3,
846.00,0.00000000E+0,0.00000000E+0,
847.00,-8.80769897E+2,-1.76763037E+3,
848.00,-9.76210510E+2,-1.95051111E+3,
849.00,0.00000000E+0,-2.14871143E+3,
850.00,-1.18649146E+3,-1.18385303E+3,
