0.01cr-100%MG-89.45
  QY = 89.45%
Labels,EmScan29,kongbai(Multi Scans),
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,30.050,28.80,
Scan Polariser,None,None,
Scan Slit,0.19999765,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.4000206,2.4000206,
Detector,Det 1,Det 1,

584.00,1.30225277E+1,1.09270363E+1,
585.00,4.39079952E+0,1.10059366E+1,
586.00,1.32987156E+1,2.22697759E+0,
587.00,2.22790098E+0,1.79947605E+1,
588.00,2.25428796E+0,1.35043488E+1,
589.00,9.13048267E+0,9.10214329E+0,
590.00,1.38119335E+1,1.38582315E+1,
591.00,7.03646326E+0,9.36912441E+0,
592.00,7.06775379E+0,0.00000000E+0,
593.00,9.48375034E+0,2.39458394E+0,
594.00,4.81652308E+0,1.69310017E+1,
595.00,1.21838846E+1,2.67279453E+1,
596.00,4.92930079E+0,9.80982208E+0,
597.00,1.24148712E+1,-4.96667910E+0,
598.00,1.50452576E+1,1.25124788E+1,
599.00,5.06902170E+0,7.63617706E+0,
600.00,7.69134092E+0,5.16596985E+0,
601.00,7.77586317E+0,5.19834900E+0,
602.00,0.00000000E+0,7.86745739E+0,
603.00,7.97615147E+0,5.29805088E+0,
604.00,5.35924578E+0,5.36842680E+0,
605.00,-2.72711301E+0,1.63024254E+1,
606.00,-2.74717951E+0,2.75867653E+0,
607.00,1.39521484E+1,5.56790543E+0,
608.00,0.00000000E+0,2.54877777E+1,
609.00,0.00000000E+0,-2.84920025E+0,
610.00,1.15231905E+1,-2.88573313E+0,
611.00,2.92848110E+0,8.79519463E+0,
612.00,0.00000000E+0,0.00000000E+0,
613.00,3.00129128E+0,2.99219656E+0,
614.00,6.07417774E+0,0.00000000E+0,
615.00,6.13555622E+0,6.14768314E+0,
616.00,6.25326204E+0,-3.11339569E+0,
617.00,9.47101116E+0,0.00000000E+0,
618.00,0.00000000E+0,1.59802217E+1,
619.00,3.25227404E+0,3.24826264E+0,
620.00,0.00000000E+0,9.84860611E+0,
621.00,1.34054470E+1,9.99554348E+0,
622.00,1.01400261E+1,1.01829138E+1,
623.00,-3.43938875E+0,1.37185555E+1,
624.00,3.48091388E+0,6.99665976E+0,
625.00,3.54256201E+0,-7.10995293E+0,
626.00,3.57624197E+0,3.58846307E+0,
627.00,3.63670254E+0,-3.64486647E+0,
628.00,7.41212368E+0,-3.70253372E+0,
629.00,7.47221708E+0,7.49518633E+0,
630.00,0.00000000E+0,-3.79987812E+0,
631.00,0.00000000E+0,3.85587788E+0,
632.00,0.00000000E+0,3.91783047E+0,
633.00,7.98224735E+0,1.99466286E+1,
634.00,4.05953979E+0,8.13392258E+0,
635.00,-4.12808657E+0,-4.11434650E+0,
636.00,4.19999552E+0,0.00000000E+0,
637.00,4.24348974E+0,8.54009914E+0,
638.00,-4.29745102E+0,-8.70458412E+0,
639.00,0.00000000E+0,0.00000000E+0,
640.00,0.00000000E+0,4.47044230E+0,
641.00,9.05801010E+0,9.11584663E+0,
642.00,0.00000000E+0,0.00000000E+0,
643.00,1.88254852E+1,0.00000000E+0,
644.00,-4.76828051E+0,0.00000000E+0,
645.00,-4.84292269E+0,4.82845545E+0,
646.00,1.47966738E+1,9.85867405E+0,
647.00,-5.04570150E+0,-1.00919971E+1,
648.00,5.10657930E+0,-5.15898466E+0,
649.00,5.21392298E+0,-5.25967598E+0,
650.00,0.00000000E+0,-5.33226824E+0,
651.00,5.42665339E+0,-5.40238619E+0,
652.00,-5.52114344E+0,2.76311512E+1,
653.00,1.12510099E+1,1.12727489E+1,
654.00,2.29292355E+1,5.73876715E+0,
655.00,5.85529613E+0,5.85592699E+0,
656.00,5.95626307E+0,-5.97172499E+0,
657.00,1.83093243E+1,-6.08657694E+0,
658.00,3.11679764E+1,6.22919703E+0,
659.00,0.00000000E+0,-1.27009640E+1,
660.00,6.49609232E+0,-1.30395861E+1,
661.00,0.00000000E+0,-6.69352627E+0,
662.00,2.73700161E+1,-6.86088943E+0,
663.00,1.41875391E+1,-7.02997398E+0,
664.00,2.91360645E+1,7.28480005E+0,
665.00,1.50952911E+1,-1.51100950E+1,
666.00,7.78357887E+0,0.00000000E+0,
667.00,2.39185600E+1,-1.59280510E+1,
668.00,3.22849579E+1,8.10572720E+0,
669.00,2.44838715E+1,0.00000000E+0,
670.00,7.32940292E+1,0.00000000E+0,
671.00,3.27762070E+1,-8.20519638E+0,
672.00,1.63686123E+1,-8.19811440E+0,
673.00,3.29924812E+1,-1.65436840E+1,
674.00,1.65342941E+1,-1.65233040E+1,
675.00,8.27233791E+0,8.29272461E+0,
676.00,7.50792236E+1,-1.67053947E+1,
677.00,4.18302002E+1,8.38072681E+0,
678.00,5.05146179E+1,-8.44337368E+0,
679.00,5.90718842E+1,0.00000000E+0,
680.00,1.11720078E+2,-1.72530422E+1,
681.00,6.07571144E+1,-1.73574715E+1,
682.00,6.95363159E+1,-8.75555897E+0,
683.00,8.76531219E+1,-8.83845234E+0,
684.00,6.17784843E+1,0.00000000E+0,
685.00,8.91833649E+1,0.00000000E+0,
686.00,1.24968132E+2,8.95785522E+0,
687.00,8.12129669E+1,-1.81502018E+1,
688.00,1.00038643E+2,-9.12809277E+0,
689.00,5.52685623E+1,9.19760323E+0,
690.00,6.48191605E+1,-1.86196117E+1,
691.00,6.53142319E+1,0.00000000E+0,
692.00,4.73141365E+1,0.00000000E+0,
693.00,1.43784821E+2,-1.91848621E+1,
694.00,1.45262115E+2,-1.93893757E+1,
695.00,1.46542023E+2,-1.95850410E+1,
696.00,8.90079498E+1,-1.98847580E+1,
697.00,9.03729248E+1,-2.01386299E+1,
698.00,1.32583618E+2,-2.03424187E+1,
699.00,1.23700172E+2,-1.03388882E+1,
700.00,1.45535156E+2,-2.09333172E+1,
701.00,1.37231277E+2,-1.06330347E+1,
702.00,1.18144249E+2,-1.08143034E+1,
703.00,1.19619850E+2,-1.08983507E+1,
704.00,8.91841049E+1,0.00000000E+0,
705.00,1.79859085E+2,-2.25355434E+1,
706.00,9.16146240E+1,-2.28189163E+1,
707.00,1.38289963E+2,-2.31958294E+1,
708.00,1.63593201E+2,-2.35942917E+1,
709.00,2.38460724E+2,-1.19748039E+1,
710.00,1.82318222E+2,-1.21861477E+1,
711.00,2.72526794E+2,-2.48080044E+1,
712.00,2.26994141E+2,-1.25587416E+1,
713.00,2.05168823E+2,-1.27989140E+1,
714.00,2.34401718E+2,0.00000000E+0,
715.00,2.12480820E+2,-2.63780098E+1,
716.00,2.43016617E+2,-2.68927631E+1,
717.00,1.78430603E+2,-2.74124241E+1,
718.00,2.37498062E+2,1.39573441E+1,
719.00,3.26657501E+2,-2.84609756E+1,
720.00,2.30301025E+2,-1.44787092E+1,
721.00,1.77063828E+2,-2.93629246E+1,
722.00,1.94319473E+2,-1.50017900E+1,
723.00,2.89108917E+2,-1.53076830E+1,
724.00,3.76112335E+2,-1.55579996E+1,
725.00,2.85988586E+2,-1.58398485E+1,
726.00,3.55543579E+2,0.00000000E+0,
727.00,2.81329468E+2,-3.29551010E+1,
728.00,2.35246216E+2,-3.35674973E+1,
729.00,2.92709808E+2,-3.42815704E+1,
730.00,2.78774048E+2,-1.73826199E+1,
731.00,3.01427246E+2,-3.55938492E+1,
732.00,3.10331757E+2,1.82186260E+1,
733.00,3.69851105E+2,-3.72515945E+1,
734.00,3.39550171E+2,-1.90061779E+1,
735.00,3.28217529E+2,-1.93518410E+1,
736.00,4.73451324E+2,-3.94542732E+1,
737.00,2.40730133E+2,-4.02128754E+1,
738.00,4.08845123E+2,-2.04802227E+1,
739.00,3.14963867E+2,-4.19786949E+1,
740.00,4.46812134E+2,0.00000000E+0,
741.00,3.92944244E+2,-4.35690880E+1,
742.00,2.66951019E+2,-2.23048134E+1,
743.00,3.40391998E+2,-2.28622990E+1,
744.00,2.08815948E+2,-4.66925697E+1,
745.00,2.13567459E+2,-4.73518410E+1,
746.00,4.85423218E+2,-4.83096733E+1,
747.00,4.95233704E+2,0.00000000E+0,
748.00,3.27611786E+2,-2.53548317E+1,
749.00,4.13477142E+2,0.00000000E+0,
750.00,2.63754425E+2,5.29068565E+1,
751.00,3.75880859E+2,-5.39124146E+1,
752.00,3.28589752E+2,-5.53577499E+1,
753.00,2.24977951E+2,-5.62472382E+1,
754.00,3.17036377E+2,-2.86631508E+1,
755.00,2.64506744E+2,-5.89327087E+1,
756.00,2.10481094E+2,-6.02549324E+1,
757.00,4.59071167E+2,-6.15548553E+1,
758.00,4.69781250E+2,-3.12144909E+1,
759.00,3.55967041E+2,0.00000000E+0,
760.00,4.26029816E+2,-6.58889236E+1,
761.00,3.35256195E+2,-6.71115036E+1,
762.00,5.13344543E+2,-6.87590790E+1,
763.00,2.79746643E+2,-3.52416534E+1,
764.00,3.23115814E+2,0.00000000E+0,
765.00,3.29575562E+2,-7.33021927E+1,
766.00,3.36416809E+2,-7.52316132E+1,
767.00,3.07011780E+2,-7.66099777E+1,
768.00,2.74349121E+2,-7.81758118E+1,
769.00,4.36187927E+2,-7.95392227E+1,
770.00,3.65494141E+2,-8.17645645E+1,
771.00,1.66258865E+2,-8.36405792E+1,
772.00,1.70460464E+2,4.26711655E+1,
773.00,4.36158020E+2,-4.36128044E+1,
774.00,1.77776917E+2,-4.46893654E+1,
775.00,2.27723618E+2,-9.13895645E+1,
776.00,4.66496490E+2,-9.32745590E+1,
777.00,3.79029907E+2,0.00000000E+0,
778.00,2.91678497E+2,-9.75437698E+1,
779.00,6.41816040E+2,1.99272339E+2,
780.00,5.07201294E+2,0.00000000E+0,
781.00,3.09498291E+2,-1.03850197E+2,
