Labels,F4-1500-410-EM,
Type,Emission Scan,
Comment,,
Start,1100.00,
Stop,1650.00,
Step,1.00,
Fixed/Offset,410.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.10,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,2.9999912,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,4.0000019,
Detector,Det2,

1100.00,2.20539036E+1,
1101.000,3.52416077E+1,
1102.000,4.98295059E+1,
1103.000,-5.37100792E+0,
1104.000,2.43077049E+1,
1105.000,3.14635730E+0,
1106.000,2.82631588E+0,
1107.000,1.83384266E+1,
1108.000,3.69003029E+1,
1109.000,1.38700724E+1,
1110.00,1.04629736E+1,
1111.000,1.39474449E+1,
1112.000,2.55217433E+0,
1113.000,1.87709732E+1,
1114.000,5.87034492E+1,
1115.000,2.98826561E+1,
1116.000,2.39408703E+1,
1117.000,6.33466835E+1,
1118.000,4.81264000E+1,
1119.000,2.89537582E+1,
1120.00,1.50797520E+1,
1121.000,2.43783073E+1,
1122.000,4.14555664E+1,
1123.000,5.84659910E+0,
1124.000,1.64068680E+1,
1125.000,5.00125046E+1,
1126.000,1.83538437E+1,
1127.000,2.53910065E+1,
1128.000,3.05830135E+1,
1129.000,4.90243683E+1,
1130.00,2.31404953E+1,
1131.000,4.50615425E+1,
1132.000,1.52999516E+1,
1133.000,7.09657516E+1,
1134.000,3.82565651E+1,
1135.000,6.66800995E+1,
1136.000,5.54602814E+1,
1137.000,4.89584045E+1,
1138.000,3.44639130E+1,
1139.000,8.85798950E+1,
1140.00,3.90153999E+1,
1141.000,4.79899025E+1,
1142.000,5.41468430E+1,
1143.000,3.52741661E+1,
1144.000,6.25595741E+1,
1145.000,3.46073265E+1,
1146.000,4.59127235E+1,
1147.000,2.83140373E+1,
1148.000,5.12974167E+1,
1149.000,2.27293224E+1,
1150.00,6.16600647E+1,
1151.000,1.54228392E+1,
1152.000,5.44137001E+1,
1153.000,7.84352036E+1,
1154.000,5.91752968E+1,
1155.000,4.43271561E+1,
1156.000,5.65598335E+1,
1157.000,3.68689919E+1,
1158.000,7.40224609E+1,
1159.000,5.75298462E+1,
1160.00,6.97810822E+1,
1161.000,6.03172073E+1,
1162.000,7.78897629E+1,
1163.000,5.52487335E+1,
1164.000,8.15234985E+1,
1165.000,1.04382256E+2,
1166.000,8.74281616E+1,
1167.000,6.83067856E+1,
1168.000,6.88731613E+1,
1169.000,6.34842758E+1,
1170.00,4.54462585E+1,
1171.000,1.45348190E+2,
1172.000,1.01024925E+2,
1173.000,1.24296532E+2,
1174.000,1.01481552E+2,
1175.000,1.27997932E+2,
1176.000,9.28175125E+1,
1177.000,1.08209106E+2,
1178.000,1.01275116E+2,
1179.000,1.06238808E+2,
1180.00,1.11480202E+2,
1181.000,1.40489868E+2,
1182.000,1.44906723E+2,
1183.000,1.15801559E+2,
1184.000,1.26134117E+2,
1185.000,1.42270096E+2,
1186.000,1.28791489E+2,
1187.000,1.38173965E+2,
1188.000,1.55804123E+2,
1189.000,1.45871002E+2,
1190.00,1.48744324E+2,
1191.000,1.23483360E+2,
1192.000,1.37643341E+2,
1193.000,1.37600876E+2,
1194.000,1.37133209E+2,
1195.000,1.41048981E+2,
1196.000,1.44153534E+2,
1197.000,1.68730606E+2,
1198.000,2.08688644E+2,
1199.000,1.79529602E+2,
1200.00,1.74723969E+2,
1201.000,1.64613113E+2,
1202.000,1.60925339E+2,
1203.000,2.01961929E+2,
1204.000,1.83084335E+2,
1205.000,2.47647919E+2,
1206.000,2.03975189E+2,
1207.000,2.14407654E+2,
1208.000,2.60268921E+2,
1209.000,2.44519836E+2,
1210.00,2.33000000E+2,
1211.000,2.49010376E+2,
1212.000,2.32205093E+2,
1213.000,2.52671677E+2,
1214.000,2.72041473E+2,
1215.000,2.29968338E+2,
1216.000,2.64807220E+2,
1217.000,2.66591248E+2,
1218.000,2.93332489E+2,
1219.000,2.31085464E+2,
1220.00,3.03656830E+2,
1221.000,3.14943512E+2,
1222.000,2.99948608E+2,
1223.000,3.19311462E+2,
1224.000,2.75818451E+2,
1225.000,3.24389008E+2,
1226.000,3.32596130E+2,
1227.000,2.67080811E+2,
1228.000,3.58874359E+2,
1229.000,3.43000031E+2,
1230.00,3.30443573E+2,
1231.000,3.53605927E+2,
1232.000,3.79624512E+2,
1233.000,3.90394592E+2,
1234.000,3.80469666E+2,
1235.000,3.76064392E+2,
1236.000,4.23511536E+2,
1237.000,4.06792969E+2,
1238.000,4.70767792E+2,
1239.000,4.10687469E+2,
1240.00,4.44477386E+2,
1241.000,4.98545410E+2,
1242.000,4.69890045E+2,
1243.000,4.54996277E+2,
1244.000,4.91570038E+2,
1245.000,4.93243256E+2,
1246.000,4.88340973E+2,
1247.000,5.54572571E+2,
1248.000,5.62829834E+2,
1249.000,5.53454102E+2,
1250.00,6.08469421E+2,
1251.000,5.78147888E+2,
1252.000,5.96703186E+2,
1253.000,5.45788940E+2,
1254.000,5.97252991E+2,
1255.000,6.38240906E+2,
1256.000,6.14383484E+2,
1257.000,6.83532043E+2,
1258.000,6.35146545E+2,
1259.000,6.99898499E+2,
1260.00,7.03235352E+2,
1261.000,7.05485229E+2,
1262.000,7.82345337E+2,
1263.000,7.76158508E+2,
1264.000,7.76437500E+2,
1265.000,7.69222900E+2,
1266.000,8.03729492E+2,
1267.000,7.85160645E+2,
1268.000,8.31559753E+2,
1269.000,8.42876404E+2,
1270.00,8.65920715E+2,
1271.000,8.58748779E+2,
1272.000,9.15877808E+2,
1273.000,9.15398865E+2,
1274.000,9.31477844E+2,
1275.000,9.89183472E+2,
1276.000,9.63313293E+2,
1277.000,1.01161920E+3,
1278.000,1.02375012E+3,
1279.000,1.05537488E+3,
1280.00,1.09477258E+3,
1281.000,1.12110681E+3,
1282.000,1.13551123E+3,
1283.000,1.15963037E+3,
1284.000,1.13189124E+3,
1285.000,1.22812622E+3,
1286.000,1.22263855E+3,
1287.000,1.22452209E+3,
1288.000,1.25087024E+3,
1289.000,1.38006445E+3,
1290.00,1.36358350E+3,
1291.000,1.39008765E+3,
1292.000,1.37062000E+3,
1293.000,1.42284473E+3,
1294.000,1.46505847E+3,
1295.000,1.44620679E+3,
1296.000,1.52455151E+3,
1297.000,1.55519580E+3,
1298.000,1.64534106E+3,
1299.000,1.62335486E+3,
1300.00,1.66891589E+3,
1301.000,1.73284045E+3,
1302.000,1.75467615E+3,
1303.000,1.78053613E+3,
1304.000,1.82887671E+3,
1305.000,1.91096838E+3,
1306.000,1.90080090E+3,
1307.000,1.98823987E+3,
1308.000,2.04174902E+3,
1309.000,2.05664575E+3,
1310.00,2.05961230E+3,
1311.000,2.10111792E+3,
1312.000,2.18497363E+3,
1313.000,2.26651147E+3,
1314.000,2.29806470E+3,
1315.000,2.31025806E+3,
1316.000,2.36231470E+3,
1317.000,2.47878613E+3,
1318.000,2.47662622E+3,
1319.000,2.51250513E+3,
1320.00,2.55795190E+3,
1321.000,2.62529858E+3,
1322.000,2.61290405E+3,
1323.000,2.70280884E+3,
1324.000,2.75998779E+3,
1325.000,2.86384497E+3,
1326.000,2.86912671E+3,
1327.000,2.89749219E+3,
1328.000,3.01927979E+3,
1329.000,3.00196484E+3,
1330.00,3.13919702E+3,
1331.000,3.20302808E+3,
1332.000,3.16205713E+3,
1333.000,3.24890698E+3,
1334.000,3.42210107E+3,
1335.000,3.47583032E+3,
1336.000,3.44584033E+3,
1337.000,3.56432837E+3,
1338.000,3.67192432E+3,
1339.000,3.66729224E+3,
1340.00,3.81671362E+3,
1341.000,3.81826147E+3,
1342.000,3.87907373E+3,
1343.000,3.97905029E+3,
1344.000,4.08043433E+3,
1345.000,4.08488257E+3,
1346.000,4.11118701E+3,
1347.000,4.25859180E+3,
1348.000,4.41712744E+3,
1349.000,4.41573291E+3,
1350.00,4.48830420E+3,
1351.000,4.59403711E+3,
1352.000,4.67991260E+3,
1353.000,4.84257373E+3,
1354.000,4.91373535E+3,
1355.000,5.07840479E+3,
1356.000,5.07077783E+3,
1357.000,5.10084033E+3,
1358.000,5.22291748E+3,
1359.000,5.30279346E+3,
1360.00,5.49975342E+3,
1361.000,5.65340234E+3,
1362.000,5.84800684E+3,
1363.000,5.85535303E+3,
1364.000,5.70361914E+3,
1365.000,5.98978516E+3,
1366.000,5.96326514E+3,
1367.000,6.03878174E+3,
1368.000,6.11025195E+3,
1369.000,6.29179346E+3,
1370.00,6.42184473E+3,
1371.000,6.48958887E+3,
1372.000,6.55330762E+3,
1373.000,6.60513525E+3,
1374.000,6.76135156E+3,
1375.000,6.94384717E+3,
1376.000,7.02616504E+3,
1377.000,6.99436621E+3,
1378.000,6.98078613E+3,
1379.000,7.20896729E+3,
1380.00,7.39628174E+3,
1381.000,7.74478174E+3,
1382.000,7.65687891E+3,
1383.000,7.93660254E+3,
1384.000,7.92866699E+3,
1385.000,7.92556250E+3,
1386.000,7.90738428E+3,
1387.000,8.02829150E+3,
1388.000,8.47268945E+3,
1389.000,8.28963770E+3,
1390.00,8.45048730E+3,
1391.000,8.38469727E+3,
1392.000,8.65358398E+3,
1393.000,8.86576855E+3,
1394.000,8.78281250E+3,
1395.000,9.15510547E+3,
1396.000,9.34920020E+3,
1397.000,9.19076953E+3,
1398.000,9.06994336E+3,
1399.000,9.36339258E+3,
1400.00,9.85082227E+3,
1401.000,9.91155078E+3,
1402.000,9.68646875E+3,
1403.000,9.73074414E+3,
1404.000,1.00154404E+4,
1405.000,1.04413750E+4,
1406.000,1.03226787E+4,
1407.000,1.03726572E+4,
1408.000,1.06322578E+4,
1409.000,1.05699482E+4,
1410.00,1.07377236E+4,
1411.000,1.07249424E+4,
1412.000,1.08827725E+4,
1413.000,1.11125039E+4,
1414.000,1.12892500E+4,
1415.000,1.13516631E+4,
1416.000,1.13300283E+4,
1417.000,1.15222773E+4,
1418.000,1.18463262E+4,
1419.000,1.18345645E+4,
1420.00,1.20378242E+4,
1421.000,1.22104902E+4,
1422.000,1.21150898E+4,
1423.000,1.23037021E+4,
1424.000,1.26494316E+4,
1425.000,1.25804658E+4,
1426.000,1.25778594E+4,
1427.000,1.27932783E+4,
1428.000,1.30156816E+4,
1429.000,1.30691133E+4,
1430.00,1.32312256E+4,
1431.000,1.34284941E+4,
1432.000,1.33435371E+4,
1433.000,1.36887246E+4,
1434.000,1.37083740E+4,
1435.000,1.38824619E+4,
1436.000,1.39044502E+4,
1437.000,1.39800400E+4,
1438.000,1.42772939E+4,
1439.000,1.44273789E+4,
1440.00,1.45009629E+4,
1441.000,1.45704561E+4,
1442.000,1.47671904E+4,
1443.000,1.47231113E+4,
1444.000,1.48516123E+4,
1445.000,1.51759385E+4,
1446.000,1.51487227E+4,
1447.000,1.51632822E+4,
1448.000,1.52149580E+4,
1449.000,1.54180361E+4,
1450.00,1.56590176E+4,
1451.000,1.57613584E+4,
1452.000,1.58993125E+4,
1453.000,1.59914287E+4,
1454.000,1.61335479E+4,
1455.000,1.61801436E+4,
1456.000,1.62866973E+4,
1457.000,1.64910645E+4,
1458.000,1.65487031E+4,
1459.000,1.65631816E+4,
1460.00,1.68569063E+4,
1461.000,1.68723594E+4,
1462.000,1.70245469E+4,
1463.000,1.69593574E+4,
1464.000,1.72883516E+4,
1465.000,1.71688887E+4,
1466.000,1.74392441E+4,
1467.000,1.75065020E+4,
1468.000,1.77435684E+4,
1469.000,1.78112676E+4,
1470.00,1.79174180E+4,
1471.000,1.80076445E+4,
1472.000,1.82636797E+4,
1473.000,1.81673223E+4,
1474.000,1.82433340E+4,
1475.000,1.83741230E+4,
1476.000,1.85096426E+4,
1477.000,1.85656699E+4,
1478.000,1.87539629E+4,
1479.000,1.89346309E+4,
1480.00,1.89864727E+4,
1481.000,1.90653496E+4,
1482.000,1.90150918E+4,
1483.000,1.90762070E+4,
1484.000,1.93294590E+4,
1485.000,1.93631367E+4,
1486.000,1.92955449E+4,
1487.000,1.94572207E+4,
1488.000,1.95280469E+4,
1489.000,1.96585586E+4,
1490.00,1.98552969E+4,
1491.000,1.97680332E+4,
1492.000,1.99284297E+4,
1493.000,1.99587012E+4,
1494.000,2.02465781E+4,
1495.000,2.02677363E+4,
1496.000,2.05105488E+4,
1497.000,2.03120371E+4,
1498.000,2.05548691E+4,
1499.000,2.04217168E+4,
1500.00,2.06164258E+4,
1501.000,2.06837207E+4,
1502.000,2.07193711E+4,
1503.000,2.06672754E+4,
1504.000,2.08966738E+4,
1505.000,2.11517793E+4,
1506.000,2.10480781E+4,
1507.000,2.10344570E+4,
1508.000,2.12834746E+4,
1509.000,2.11557520E+4,
1510.00,2.11660781E+4,
1511.000,2.13185000E+4,
1512.000,2.14337363E+4,
1513.000,2.12607324E+4,
1514.000,2.12665996E+4,
1515.000,2.14860645E+4,
1516.000,2.13896992E+4,
1517.000,2.14030332E+4,
1518.000,2.14920449E+4,
1519.000,2.16128535E+4,
1520.00,2.15359512E+4,
1521.000,2.16205918E+4,
1522.000,2.17620508E+4,
1523.000,2.17420781E+4,
1524.000,2.19314297E+4,
1525.000,2.16845723E+4,
1526.000,2.17974746E+4,
1527.000,2.18953555E+4,
1528.000,2.18646016E+4,
1529.000,2.20748809E+4,
1530.00,2.20407363E+4,
1531.000,2.17856328E+4,
1532.000,2.19994531E+4,
1533.000,2.20398438E+4,
1534.000,2.19534570E+4,
1535.000,2.19758574E+4,
1536.000,2.21339082E+4,
1537.000,2.20830332E+4,
1538.000,2.21253066E+4,
1539.000,2.19442617E+4,
1540.00,2.22918965E+4,
1541.000,2.21231738E+4,
1542.000,2.21592246E+4,
1543.000,2.21265449E+4,
1544.000,2.23882441E+4,
1545.000,2.21370332E+4,
1546.000,2.21891055E+4,
1547.000,2.23556016E+4,
1548.000,2.23470137E+4,
1549.000,2.22272129E+4,
1550.00,2.23553125E+4,
1551.000,2.21079570E+4,
1552.000,2.23165391E+4,
1553.000,2.22296191E+4,
1554.000,2.22053887E+4,
1555.000,2.22589707E+4,
1556.000,2.20600977E+4,
1557.000,2.22130938E+4,
1558.000,2.21404297E+4,
1559.000,2.21538613E+4,
1560.00,2.20825156E+4,
1561.000,2.20510625E+4,
1562.000,2.20215820E+4,
1563.000,2.19159297E+4,
1564.000,2.21444199E+4,
1565.000,2.20627070E+4,
1566.000,2.18614805E+4,
1567.000,2.21626836E+4,
1568.000,2.21906309E+4,
1569.000,2.20591348E+4,
1570.00,2.18745762E+4,
1571.000,2.19006992E+4,
1572.000,2.19870508E+4,
1573.000,2.17861465E+4,
1574.000,2.17804004E+4,
1575.000,2.19448594E+4,
1576.000,2.17043672E+4,
1577.000,2.17894629E+4,
1578.000,2.18082676E+4,
1579.000,2.15524102E+4,
1580.00,2.14721992E+4,
1581.000,2.14772031E+4,
1582.000,2.16608359E+4,
1583.000,2.15202031E+4,
1584.000,2.17296230E+4,
1585.000,2.14684219E+4,
1586.000,2.11134492E+4,
1587.000,2.14299219E+4,
1588.000,2.11918320E+4,
1589.000,2.13372832E+4,
1590.00,2.11762051E+4,
1591.000,2.11425723E+4,
1592.000,2.13144785E+4,
1593.000,2.08576309E+4,
1594.000,2.09983066E+4,
1595.000,2.14593203E+4,
1596.000,2.09411621E+4,
1597.000,2.09452949E+4,
1598.000,2.11697480E+4,
1599.000,2.06840098E+4,
1600.00,2.07305176E+4,
1601.000,2.08167168E+4,
1602.000,2.09606016E+4,
1603.000,2.07156426E+4,
1604.000,2.08953867E+4,
1605.000,2.04687578E+4,
1606.000,2.05274102E+4,
1607.000,2.04090215E+4,
1608.000,2.04667031E+4,
1609.000,2.03699336E+4,
1610.00,2.03116758E+4,
1611.000,2.01323164E+4,
1612.000,2.03148730E+4,
1613.000,2.00817383E+4,
1614.000,2.02431934E+4,
1615.000,1.99842070E+4,
1616.000,1.98737500E+4,
1617.000,2.01230059E+4,
1618.000,1.99974375E+4,
1619.000,1.97550762E+4,
1620.00,1.99348926E+4,
1621.000,1.97858770E+4,
1622.000,1.95226133E+4,
1623.000,1.98975195E+4,
1624.000,1.96624883E+4,
1625.000,1.97297949E+4,
1626.000,1.95695469E+4,
1627.000,1.94415742E+4,
1628.000,1.92952910E+4,
1629.000,1.95727188E+4,
1630.00,1.91250039E+4,
1631.000,1.94541621E+4,
1632.000,1.94549531E+4,
1633.000,1.93046934E+4,
1634.000,1.94100313E+4,
1635.000,1.92993457E+4,
1636.000,1.92992598E+4,
1637.000,1.96283867E+4,
1638.000,1.94196543E+4,
1639.000,1.90440176E+4,
1640.00,1.91080645E+4,
1641.000,1.90582852E+4,
1642.000,1.94112676E+4,
1643.000,1.92984238E+4,
1644.000,1.95705078E+4,
