Labels,F2-1500-410-EM,
Type,Emission Scan,
Comment,,
Start,650.00,
Stop,1650.00,
Step,1.00,
Fixed/Offset,410.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.10,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,2.9999912,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,4.0000019,
Detector,Det2,

1538.000,1.60495947E+4,
1539.000,1.60123711E+4,
1540.00,1.59761670E+4,
1541.000,1.56926416E+4,
1542.000,1.56522588E+4,
1543.000,1.60298330E+4,
1544.000,1.58890811E+4,
1545.000,1.58467451E+4,
1546.000,1.57486836E+4,
1547.000,1.54342402E+4,
1548.000,1.56447646E+4,
1549.000,1.54987783E+4,
1550.00,1.55130498E+4,
1551.000,1.54289570E+4,
1552.000,1.52995508E+4,
1553.000,1.54360166E+4,
1554.000,1.52318906E+4,
1555.000,1.50184570E+4,
1556.000,1.51103330E+4,
1557.000,1.51844297E+4,
1558.000,1.51242061E+4,
1559.000,1.49809580E+4,
1560.00,1.49752422E+4,
1561.000,1.47349170E+4,
1562.000,1.46950674E+4,
1563.000,1.48079072E+4,
1564.000,1.45551123E+4,
1565.000,1.44942197E+4,
1566.000,1.44711680E+4,
1567.000,1.43624502E+4,
1568.000,1.42973887E+4,
1569.000,1.44612930E+4,
1570.00,1.41075615E+4,
1571.000,1.40491396E+4,
1572.000,1.40457529E+4,
1573.000,1.39557451E+4,
1574.000,1.39322959E+4,
1575.000,1.38838018E+4,
1576.000,1.39571699E+4,
1577.000,1.38404316E+4,
1578.000,1.38325635E+4,
1579.000,1.36224570E+4,
1580.00,1.35136465E+4,
1581.000,1.35348389E+4,
1582.000,1.33434414E+4,
1583.000,1.33080840E+4,
1584.000,1.33067773E+4,
1585.000,1.33152236E+4,
1586.000,1.34730313E+4,
1587.000,1.32097861E+4,
1588.000,1.30262910E+4,
1589.000,1.28971797E+4,
1590.00,1.29265771E+4,
1591.000,1.29901299E+4,
1592.000,1.28835215E+4,
1593.000,1.27588711E+4,
1594.000,1.27970156E+4,
1595.000,1.27298916E+4,
1596.000,1.27709434E+4,
1597.000,1.25742578E+4,
1598.000,1.24592041E+4,
1599.000,1.22042217E+4,
1600.00,1.22895791E+4,
1601.000,1.21865645E+4,
1602.000,1.20941973E+4,
1603.000,1.21355723E+4,
1604.000,1.22763164E+4,
1605.000,1.18935322E+4,
1606.000,1.19469688E+4,
1607.000,1.18633496E+4,
1608.000,1.18361494E+4,
1609.000,1.16366533E+4,
1610.00,1.16801035E+4,
1611.000,1.14587480E+4,
1612.000,1.14486523E+4,
1613.000,1.16022578E+4,
1614.000,1.14293857E+4,
1615.000,1.14459326E+4,
1616.000,1.13299258E+4,
1617.000,1.13180811E+4,
1618.000,1.10809922E+4,
1619.000,1.11212637E+4,
1620.00,1.12046777E+4,
1621.000,1.08346631E+4,
1622.000,1.09551094E+4,
1623.000,1.10378779E+4,
1624.000,1.09756660E+4,
1625.000,1.08076387E+4,
1626.000,1.09005557E+4,
1627.000,1.08063965E+4,
1628.000,1.07802949E+4,
1629.000,1.08481328E+4,
1630.00,1.05733906E+4,
1631.000,1.06356885E+4,
1632.000,1.05689404E+4,
1633.000,1.05355488E+4,
1634.000,1.05632461E+4,
1635.000,1.03716328E+4,
1636.000,1.01808564E+4,
1637.000,1.03320586E+4,
1638.000,1.03786416E+4,
1639.000,1.01976289E+4,
1640.00,1.04765215E+4,
1641.000,1.02114336E+4,
1642.000,1.04294814E+4,
1643.000,1.02794805E+4,
1644.000,1.00736543E+4,
1645.000,9.93855078E+3,
1646.000,1.01368604E+4,
1647.000,1.02892324E+4,
1648.000,1.08787197E+4,
1649.000,9.73011816E+3,
1650.00,1.04452051E+4,
