0.005cr-fitted
  QY = 126.54%
Labels,EmScan6,KONGBAI,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,27.70,27.450,
Scan Polariser,None,None,
Scan Slit,0.200,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.40,2.4000206,
Detector,Det 1,Det 1,

652.00,3.29625626E+1,1.09578390E+1,
653.00,3.37384987E+1,0.00000000E+0,
654.00,-5.72306871E+0,-1.71506081E+1,
655.00,2.32260780E+1,-1.75746746E+1,
656.00,1.18848906E+1,-1.77919540E+1,
657.00,2.44088440E+1,-6.06392527E+0,
658.00,3.11054478E+1,-6.17576265E+0,
659.00,2.54798775E+1,1.26433792E+1,
660.00,2.59640713E+1,3.24645996E+1,
661.00,1.98261623E+1,-6.66543007E+0,
662.00,3.43189201E+1,-6.80040407E+0,
663.00,5.63464127E+1,-1.40972118E+1,
664.00,2.90281811E+1,-2.18569641E+1,
665.00,2.99729786E+1,7.54794168E+0,
666.00,2.32941170E+1,7.75371313E+0,
667.00,-7.95412731E+0,0.00000000E+0,
668.00,1.61159973E+1,-8.07321358E+0,
669.00,8.11103249E+0,-1.62048550E+1,
670.00,3.28225365E+1,1.63562183E+1,
671.00,4.10597229E+1,-8.18653202E+0,
672.00,4.13112717E+1,-2.46313362E+1,
673.00,0.00000000E+0,0.00000000E+0,
674.00,9.07610626E+1,1.65223351E+1,
675.00,1.66288662E+1,-8.30734730E+0,
676.00,1.66132717E+1,8.32328987E+0,
677.00,4.16552429E+1,-3.31766968E+1,
678.00,7.53991013E+1,-8.41019154E+0,
679.00,4.20471954E+1,-1.68341579E+1,
680.00,1.72016411E+1,1.72159348E+1,
681.00,6.89115372E+1,-8.66005135E+0,
682.00,4.34911995E+1,8.70717239E+0,
683.00,1.74718323E+1,-2.62438259E+1,
684.00,4.39319458E+1,0.00000000E+0,
685.00,2.65928497E+1,-8.84735870E+0,
686.00,6.24901657E+1,-2.68110695E+1,
687.00,5.41594696E+1,-2.69801311E+1,
688.00,1.81630764E+1,9.11511326E+0,
689.00,2.74155807E+1,0.00000000E+0,
690.00,5.53248520E+1,-1.84333553E+1,
691.00,2.81111851E+1,0.00000000E+0,
692.00,8.51737747E+1,3.77083855E+1,
693.00,7.60146713E+1,-1.91062527E+1,
694.00,0.00000000E+0,9.69183540E+0,
695.00,5.82990417E+1,-9.77940273E+0,
696.00,1.39273956E+2,0.00000000E+0,
697.00,9.00864944E+1,-2.00803185E+1,
698.00,9.15077667E+1,-1.01520452E+1,
699.00,1.13505058E+2,-3.09975071E+1,
700.00,5.21081581E+1,0.00000000E+0,
701.00,9.54714584E+1,0.00000000E+0,
702.00,1.50359512E+2,0.00000000E+0,
