0.002cr-fitted
  QY = 96.28%
Labels,0,KONGBAI,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,27.60,27.450,
Scan Polariser,None,None,
Scan Slit,0.200,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.40,2.4000206,
Detector,Det 1,Det 1,

425.00,8.27810705E-1,2.47579026E+0,
426.00,0.00000000E+0,-3.30663085E+0,
427.00,2.48495150E+0,-2.46517086E+0,
428.00,-1.64851654E+0,0.00000000E+0,
429.00,-8.21213305E-1,-1.64390290E+0,
430.00,1.64147890E+0,0.00000000E+0,
431.00,-8.23812962E-1,1.63791573E+0,
432.00,2.48310161E+0,1.64636660E+0,
433.00,5.77683830E+0,0.00000000E+0,
434.00,8.24784458E-1,8.25477839E-1,
435.00,-8.25489223E-1,4.11714697E+0,
436.00,5.79216385E+0,2.47346926E+0,
437.00,7.45254230E+0,-3.30716181E+0,
438.00,1.08803205E+1,1.66333561E+1,
439.00,2.84908104E+1,4.34351082E+1,
440.00,1.01717384E+2,9.07595062E+1,
441.00,1.58272507E+2,1.92004440E+2,
442.00,2.78506439E+2,3.54654358E+2,
443.00,1.17293616E+3,1.51114661E+3,
444.00,3.25290645E+4,4.00612734E+4,
445.00,7.44720703E+4,9.09411563E+4,
446.00,7.72607422E+4,9.46420000E+4,
447.00,3.57120547E+4,4.34801523E+4,
448.00,2.21425220E+3,2.58828516E+3,
449.00,2.92113220E+2,4.00991089E+2,
450.00,1.97514450E+2,2.02957840E+2,
451.00,1.16221146E+2,1.27203957E+2,
452.00,9.45413742E+1,9.72105560E+1,
453.00,4.47054062E+1,4.96420212E+1,
454.00,1.48445559E+1,2.66877556E+1,
455.00,4.90142155E+0,1.56620493E+1,
456.00,1.06966228E+1,1.16780596E+1,
457.00,1.05867920E+1,1.63601265E+1,
458.00,3.81011462E+0,1.13747492E+1,
459.00,1.12801933E+1,1.98919792E+1,
460.00,6.54288530E+0,1.48916798E+1,
461.00,1.46898623E+1,1.46563911E+1,
462.00,1.09344425E+1,9.13161659E+0,
463.00,1.08542385E+1,1.16943674E+1,
464.00,2.15759716E+1,2.67752819E+1,
465.00,8.87854958E+0,1.76563301E+1,
466.00,1.32420387E+1,1.50177927E+1,
467.00,1.05284204E+1,1.31036215E+1,
468.00,8.71927071E+0,1.48919172E+1,
469.00,1.04509068E+1,1.91894417E+1,
470.00,1.48372173E+1,1.99680309E+1,
471.00,1.39048319E+1,2.34442101E+1,
472.00,1.56161528E+1,2.59516087E+1,
473.00,2.33651447E+1,2.09394836E+1,
474.00,2.61924534E+1,2.01476765E+1,
475.00,1.83291759E+1,2.35363827E+1,
476.00,1.48776951E+1,2.96729889E+1,
477.00,2.01993752E+1,2.28378754E+1,
478.00,2.11104832E+1,3.15969257E+1,
479.00,1.24211149E+1,2.37337646E+1,
480.00,1.86765099E+1,2.84831524E+1,
481.00,3.11567898E+1,2.68185425E+1,
482.00,2.06170902E+1,2.68370380E+1,
483.00,2.07546368E+1,2.61126366E+1,
484.00,1.72779369E+1,2.80359669E+1,
485.00,1.91898937E+1,2.09336033E+1,
486.00,2.75122013E+1,1.82989273E+1,
487.00,1.94204178E+1,2.48815079E+1,
488.00,2.50938034E+1,2.42374115E+1,
489.00,1.77954540E+1,2.74021950E+1,
490.00,2.18927612E+1,3.22344208E+1,
491.00,2.10988655E+1,2.19358139E+1,
492.00,2.51581860E+1,1.44111910E+1,
493.00,1.75766754E+1,3.48346443E+1,
494.00,2.24169579E+1,3.03533516E+1,
495.00,2.25798702E+1,3.34471474E+1,
496.00,2.78266277E+1,2.07959270E+1,
497.00,1.89632645E+1,2.19992085E+1,
498.00,2.20245857E+1,2.50924416E+1,
499.00,1.31539078E+1,2.63250408E+1,
500.00,2.15148525E+1,1.42381687E+1,
501.00,2.27082424E+1,2.56250668E+1,
502.00,2.17099419E+1,2.89420719E+1,
503.00,2.17784748E+1,2.40580482E+1,
504.00,2.10031586E+1,2.10547638E+1,
505.00,2.97070770E+1,2.21866741E+1,
506.00,2.99602489E+1,2.45813084E+1,
507.00,3.23028641E+1,1.92428455E+1,
508.00,1.73171978E+1,2.16907063E+1,
509.00,3.06368809E+1,2.62316971E+1,
510.00,3.41803284E+1,2.20874691E+1,
511.00,2.57307224E+1,2.89226151E+1,
512.00,1.68951263E+1,3.47100792E+1,
513.00,1.69082127E+1,1.91862507E+1,
514.00,2.60458469E+1,2.15387821E+1,
515.00,1.25569124E+1,2.40286713E+1,
516.00,1.97059250E+1,2.98492165E+1,
517.00,2.80743065E+1,2.43565311E+1,
518.00,2.22701225E+1,2.58055878E+1,
519.00,2.24790535E+1,1.78127003E+1,
520.00,3.21459198E+1,3.10221386E+1,
521.00,2.64541035E+1,1.92622929E+1,
522.00,1.57792025E+1,1.94355679E+1,
523.00,1.95555763E+1,2.08323154E+1,
524.00,1.97142010E+1,2.71313972E+1,
525.00,2.60077915E+1,1.98664951E+1,
526.00,2.76155910E+1,2.75391102E+1,
527.00,3.02207642E+1,1.89334774E+1,
528.00,3.17761440E+1,2.92736912E+1,
529.00,1.66898384E+1,2.57422333E+1,
530.00,1.80958538E+1,2.46424236E+1,
531.00,1.44073648E+1,2.35572453E+1,
532.00,2.49695415E+1,2.65325336E+1,
533.00,2.13673458E+1,2.26065388E+1,
534.00,1.61184349E+1,2.01183262E+1,
535.00,2.56692753E+1,2.17857647E+1,
536.00,2.03808022E+1,3.00149956E+1,
537.00,2.19950809E+1,2.62520542E+1,
538.00,2.50487537E+1,1.25123720E+1,
539.00,1.82272034E+1,2.24955120E+1,
540.00,1.70378189E+1,2.11847954E+1,
541.00,1.14220915E+1,2.56994534E+1,
542.00,1.29406652E+1,1.00505342E+1,
543.00,1.88285465E+1,1.73785038E+1,
544.00,2.35531693E+1,1.90762348E+1,
545.00,1.47996845E+1,3.09965153E+1,
546.00,3.57809143E+1,1.63663216E+1,
547.00,1.51025257E+1,1.65416851E+1,
548.00,1.98407898E+1,6.07482481E+0,
549.00,2.30141163E+1,7.64845085E+0,
550.00,1.54357595E+1,1.69516888E+1,
551.00,1.55833588E+1,2.01368160E+1,
552.00,1.73057194E+1,1.10192966E+1,
