0.02cr-fitted
  QY = 54.90%
Labels,EmScan11,KONGBAI,
552.00,1.25419960E+1,1.10192966E+1,
553.00,1.26542482E+1,4.78694391E+0,
554.00,4.80686712E+0,2.24235020E+1,
555.00,1.28557997E+1,1.44921732E+1,
556.00,8.18068695E+0,4.90370846E+0,
557.00,1.64945164E+1,1.97924538E+1,
558.00,1.68018475E+1,6.64787579E+0,
559.00,2.01620541E+1,2.68982315E+1,
560.00,6.77481318E+0,1.52992725E+1,
561.00,3.41825581E+0,2.74565907E+1,
562.00,3.45174861E+0,1.21048450E+1,
563.00,0.00000000E+0,8.70462132E+0,
564.00,1.23454943E+1,2.28732719E+1,
565.00,1.06930246E+1,2.49162998E+1,
566.00,3.57884192E+0,1.43851166E+1,
567.00,1.27207050E+1,7.29084396E+0,
568.00,9.22097301E+0,1.83003616E+1,
569.00,9.25258160E+0,7.40343618E+0,
570.00,3.75297928E+0,2.23894367E+1,
571.00,1.13726177E+1,9.42690182E+0,
572.00,9.62946129E+0,2.28995075E+1,
573.00,3.86655688E+0,1.54698591E+1,
574.00,9.74643421E+0,1.16568041E+1,
575.00,1.57500324E+1,5.91815901E+0,
576.00,5.98320198E+0,1.39111300E+1,
577.00,1.40524521E+1,8.02145004E+0,
578.00,1.21278181E+1,1.63085651E+1,
579.00,8.21006298E+0,6.16645908E+0,
580.00,1.04243040E+1,1.03619604E+1,
581.00,6.29914474E+0,1.88714161E+1,
582.00,1.69820328E+1,1.69120865E+1,
583.00,1.92715378E+1,1.49628305E+1,
584.00,1.08731966E+1,8.66259289E+0,
585.00,2.19430184E+0,8.74402618E+0,
586.00,6.60917902E+0,4.42882347E+0,
587.00,4.45815086E+0,2.43881607E+1,
588.00,0.00000000E+0,4.52831411E+0,
589.00,2.28163767E+0,2.28615713E+0,
590.00,9.21731949E+0,1.14753065E+1,
591.00,-2.32392550E+0,1.16145258E+1,
592.00,4.70483541E+0,1.40985203E+1,
593.00,7.17174816E+0,2.37910128E+0,
594.00,7.20079279E+0,1.19815435E+1,
595.00,9.65377998E+0,9.68163776E+0,
596.00,0.00000000E+0,0.00000000E+0,
597.00,9.92091179E+0,9.95364952E+0,
598.00,5.00406265E+0,2.49819970E+0,
599.00,0.00000000E+0,1.01236820E+1,
600.00,1.53948812E+1,5.11799765E+0,
601.00,7.76053047E+0,1.03474760E+1,
602.00,7.84955883E+0,7.81051397E+0,
603.00,5.29546309E+0,-2.64625812E+0,
604.00,0.00000000E+0,1.33876486E+1,
605.00,1.34987688E+1,2.70705032E+0,
606.00,5.47240877E+0,0.00000000E+0,
607.00,1.38154364E+1,2.78250813E+0,
608.00,2.80828619E+0,8.42954826E+0,
609.00,2.84130478E+0,-5.71002150E+0,
610.00,5.78012419E+0,0.00000000E+0,
611.00,8.76411247E+0,-2.91153812E+0,
612.00,5.92375469E+0,5.88579893E+0,
613.00,2.98752403E+0,2.98123908E+0,
614.00,1.20938606E+1,0.00000000E+0,
615.00,1.84226799E+1,-6.11209965E+0,
616.00,1.24945030E+1,6.20628357E+0,
617.00,6.29805946E+0,6.33848763E+0,
618.00,0.00000000E+0,-9.62601089E+0,
619.00,-3.24597478E+0,1.62349567E+1,
620.00,0.00000000E+0,9.82788754E+0,
621.00,6.65076399E+0,1.66716156E+1,
622.00,0.00000000E+0,3.37012839E+0,
623.00,1.02658377E+1,3.41901135E+0,
624.00,3.46603179E+0,1.73707600E+1,
625.00,3.54945612E+0,1.06482630E+1,
626.00,0.00000000E+0,7.16156864E+0,
627.00,7.25071192E+0,-1.45786085E+1,
628.00,3.68413019E+0,0.00000000E+0,
629.00,0.00000000E+0,7.46791649E+0,
630.00,7.60883236E+0,-3.80792022E+0,
631.00,0.00000000E+0,1.54086113E+1,
632.00,0.00000000E+0,-3.90159154E+0,
633.00,1.19237194E+1,0.00000000E+0,
634.00,1.61532135E+1,0.00000000E+0,
635.00,4.10297966E+0,-8.20812321E+0,
636.00,0.00000000E+0,8.35332012E+0,
637.00,4.25681162E+0,8.47512627E+0,
638.00,4.31097841E+0,0.00000000E+0,
639.00,4.37076283E+0,8.75988674E+0,
640.00,0.00000000E+0,1.78053303E+1,
641.00,0.00000000E+0,4.51446342E+0,
642.00,9.22695732E+0,1.38236752E+1,
643.00,4.68102169E+0,0.00000000E+0,
644.00,4.77968121E+0,4.75582123E+0,
645.00,4.86376143E+0,-4.86228418E+0,
646.00,4.97987843E+0,-4.93854189E+0,
647.00,0.00000000E+0,-1.50982990E+1,
648.00,-5.10737610E+0,0.00000000E+0,
649.00,0.00000000E+0,1.55998383E+1,
650.00,5.30089664E+0,-5.31136465E+0,
651.00,5.41184473E+0,1.62225246E+1,
652.00,5.50809050E+0,1.09578390E+1,
653.00,5.60848570E+0,0.00000000E+0,
654.00,1.15050344E+1,-1.71506081E+1,
655.00,0.00000000E+0,-1.75746746E+1,
656.00,-5.98016024E+0,-1.77919540E+1,
657.00,6.11113739E+0,-6.06392527E+0,
658.00,1.23981371E+1,-6.17576265E+0,
659.00,6.34744215E+0,1.26433792E+1,
660.00,6.49482250E+0,3.24645996E+1,
661.00,1.99716682E+1,-6.66543007E+0,
662.00,0.00000000E+0,-6.80040407E+0,
663.00,0.00000000E+0,-1.40972118E+1,
664.00,1.45740194E+1,-2.18569641E+1,
665.00,7.55334425E+0,7.54794168E+0,
666.00,7.78792906E+0,7.75371313E+0,
667.00,2.37762890E+1,0.00000000E+0,
668.00,1.61167831E+1,-8.07321358E+0,
669.00,1.62928696E+1,-1.62048550E+1,
670.00,1.63552589E+1,1.63562183E+1,
671.00,2.45864811E+1,-8.18653202E+0,
672.00,-8.19803429E+0,-2.46313362E+1,
673.00,0.00000000E+0,0.00000000E+0,
674.00,3.31691589E+1,1.65223351E+1,
675.00,4.14879608E+1,-8.30734730E+0,
676.00,2.50785217E+1,8.32328987E+0,
677.00,3.35683441E+1,-3.31766968E+1,
678.00,8.37882233E+0,-8.41019154E+0,
679.00,4.20701866E+1,-1.68341579E+1,
680.00,1.03923477E+2,1.72159348E+1,
681.00,5.18041725E+1,-8.66005135E+0,
682.00,1.73380318E+1,8.70717239E+0,
683.00,7.90757751E+1,-2.62438259E+1,
684.00,3.52857666E+1,0.00000000E+0,
685.00,2.66016750E+1,-8.84735870E+0,
686.00,0.00000000E+0,-2.68110695E+1,
687.00,4.51002121E+1,-2.69801311E+1,
688.00,3.64218788E+1,9.11511326E+0,
689.00,2.76180019E+1,0.00000000E+0,
690.00,4.61828041E+1,-1.84333553E+1,
691.00,5.60153427E+1,0.00000000E+0,
692.00,9.39757252E+0,3.77083855E+1,
693.00,7.64534225E+1,-1.91062527E+1,
694.00,6.75829849E+1,9.69183540E+0,
695.00,6.83075409E+1,-9.77940273E+0,
696.00,1.97712440E+1,0.00000000E+0,
697.00,7.02309647E+1,-2.00803185E+1,
698.00,5.07255630E+1,-1.01520452E+1,
699.00,6.18973045E+1,-3.09975071E+1,
700.00,5.20705719E+1,0.00000000E+0,
701.00,5.30246391E+1,0.00000000E+0,
702.00,8.60956726E+1,0.00000000E+0,
703.00,4.34646263E+1,-2.18062973E+1,
704.00,6.63021164E+1,0.00000000E+0,
705.00,6.77668610E+1,4.48326874E+1,
706.00,7.97834320E+1,-2.27819004E+1,
707.00,1.27822609E+2,-2.30570831E+1,
708.00,9.47304153E+1,0.00000000E+0,
709.00,2.38887329E+2,1.19275751E+1,
710.00,1.33560196E+2,2.41505337E+1,
711.00,9.86912766E+1,-2.47443466E+1,
712.00,1.00218048E+2,-1.25028629E+1,
713.00,1.40087616E+2,-3.82072067E+1,
714.00,9.08887558E+1,-2.58912334E+1,
715.00,9.24367828E+1,-3.97260857E+1,
716.00,1.47041458E+2,-4.04285164E+1,
717.00,1.09347763E+2,2.74057159E+1,
718.00,1.25742905E+2,1.39214964E+1,
719.00,2.82950859E+1,-4.25060196E+1,
720.00,2.16332840E+2,-1.44247227E+1,
721.00,8.81765289E+1,1.46327753E+1,
722.00,1.79527649E+2,-2.99066811E+1,
723.00,1.83746231E+2,6.10172195E+1,
724.00,1.39806091E+2,4.66936226E+1,
725.00,1.57498779E+2,-1.58222342E+1,
726.00,2.41523376E+2,1.61292130E+2,
727.00,1.98017349E+2,-3.29238548E+1,
728.00,1.50795685E+2,-3.36230621E+1,
729.00,2.57008514E+2,-3.42839203E+1,
730.00,1.91238663E+2,3.48484573E+1,
731.00,1.77967514E+2,-1.77748432E+1,
732.00,2.35844727E+2,1.82054062E+1,
733.00,3.15704437E+2,-3.69393272E+1,
734.00,2.08067429E+2,1.69021194E+2,
735.00,2.12157867E+2,3.86111794E+1,
736.00,3.33786163E+2,-3.94891396E+1,
737.00,2.19619644E+2,0.00000000E+0,
738.00,2.04448502E+2,-4.09140511E+1,
739.00,2.08180878E+2,-6.27536545E+1,
740.00,2.13590576E+2,2.13707733E+1,
741.00,4.13546295E+2,-2.18445835E+1,
742.00,2.22187576E+2,-4.45768471E+1,
743.00,2.93766815E+2,0.00000000E+0,
744.00,3.94511139E+2,-2.32006378E+1,
745.00,2.36000488E+2,-9.45743027E+1,
746.00,1.68458984E+2,-4.83205223E+1,
747.00,3.45340790E+2,-7.40673828E+1,
748.00,4.02209534E+2,-1.00722038E+2,
749.00,2.06172806E+2,-7.70632401E+1,
750.00,1.32146423E+2,-7.91046371E+1,
751.00,3.21938599E+2,-8.11029968E+1,
752.00,2.20193787E+2,-2.75061893E+1,
753.00,1.97388626E+2,-8.43164215E+1,
754.00,5.46027893E+2,0.00000000E+0,
755.00,5.86925232E+2,0.00000000E+0,
756.00,6.31344299E+2,-3.00184364E+1,
757.00,2.45347900E+2,9.20810852E+1,
758.00,5.01467377E+2,-9.43007050E+1,
759.00,3.86168396E+2,0.00000000E+0,
760.00,3.28738441E+1,-1.31280807E+2,
761.00,4.70368744E+2,-3.35187531E+1,
762.00,2.06319687E+2,0.00000000E+0,
763.00,2.09687241E+2,3.50223160E+1,
764.00,3.22540009E+2,7.18824844E+1,
765.00,4.02495239E+2,-7.31015472E+1,
766.00,2.97680603E+2,1.86063034E+2,
767.00,2.67966766E+2,-3.81010323E+1,
768.00,3.11997162E+2,0.00000000E+0,
769.00,1.98772354E+2,-7.95625305E+1,
770.00,4.89087524E+2,-8.15185852E+1,
771.00,4.58242432E+2,-1.23895805E+2,
772.00,3.82501190E+2,-4.25550423E+1,
773.00,3.49608917E+2,4.35491562E+1,
774.00,3.54089294E+2,-1.77625809E+2,
775.00,6.36721191E+2,-4.54396095E+1,
776.00,4.62548737E+2,-9.31456070E+1,
777.00,5.22507935E+2,0.00000000E+0,
778.00,1.94060272E+2,-4.84358978E+1,
779.00,3.45741516E+2,-4.93099174E+1,
780.00,4.55677795E+2,1.01200386E+2,
781.00,6.20835754E+2,-5.18986244E+1,
782.00,2.11212372E+2,-1.06169815E+2,
783.00,3.78652618E+2,-5.40171738E+1,
784.00,2.21642944E+2,-1.10576614E+2,
785.00,2.25323608E+2,-1.70293045E+2,
786.00,3.45576569E+2,5.75747147E+1,
787.00,3.51146362E+2,-1.76033859E+2,
788.00,2.40426849E+2,-1.79934845E+2,
789.00,5.50922913E+2,1.22746376E+2,
790.00,3.14389648E+2,-6.31044273E+1,
791.00,2.56142975E+2,-6.42952499E+1,
792.00,3.92492188E+2,3.94470184E+2,
793.00,7.37104309E+2,-1.34246368E+2,
794.00,2.74070679E+2,-2.04797546E+2,
795.00,2.78300690E+2,-2.09441360E+2,
796.00,2.83349030E+2,7.09326553E+1,
797.00,4.34753906E+2,-2.89538849E+2,
798.00,5.16783325E+2,-1.48659164E+2,
799.00,4.52365875E+2,0.00000000E+0,
800.00,4.60419922E+2,-3.09720337E+2,
801.00,2.35740097E+2,-7.88530273E+1,
802.00,6.39543091E+2,-1.60281540E+2,
803.00,4.92249207E+2,-2.45823898E+2,
804.00,2.50378769E+2,-8.37910080E+1,
805.00,5.95993286E+2,-1.70561890E+2,
806.00,8.70586014E+1,8.72837448E+1,
807.00,5.31565857E+2,-8.92363510E+1,
808.00,7.23884888E+2,-3.64492981E+2,
809.00,-9.24656067E+1,0.00000000E+0,
810.00,0.00000000E+0,-1.89557892E+2,
811.00,1.92639053E+2,-9.68252945E+1,
812.00,1.97160080E+2,-2.97707550E+2,
813.00,6.10622314E+2,1.01253571E+2,
814.00,4.19057678E+2,-3.13342163E+2,
815.00,4.30995605E+2,-1.07277206E+2,
816.00,6.61816040E+2,-4.44781647E+2,
817.00,0.00000000E+0,-1.14249603E+2,
818.00,4.69151886E+2,-1.17199936E+2,
819.00,0.00000000E+0,-3.65529144E+2,
820.00,3.78041748E+2,-5.05714722E+2,
821.00,5.21759949E+2,-1.30400497E+2,
822.00,5.41096863E+2,-1.35580795E+2,
823.00,4.21206573E+2,0.00000000E+0,
824.00,5.93845459E+2,-2.95845306E+2,
825.00,4.65930725E+2,1.55777893E+2,
826.00,4.91421387E+2,-3.28017700E+2,
827.00,0.00000000E+0,-1.73420502E+2,
828.00,0.00000000E+0,-1.83304199E+2,
829.00,3.90997284E+2,-1.96255249E+2,
830.00,4.17751984E+2,-4.16797211E+2,
831.00,6.69453003E+2,4.46865234E+2,
832.00,-2.38345963E+2,2.38701126E+2,
833.00,7.73137573E+2,-5.14826172E+2,
834.00,1.95132800E+3,2.77145782E+2,
835.00,3.01149933E+2,2.99722321E+2,
836.00,6.51148560E+2,-9.80622314E+2,
837.00,3.53291809E+2,-3.53768677E+2,
838.00,3.80946655E+2,-3.85117798E+2,
839.00,8.31005615E+2,0.00000000E+0,
840.00,4.55444366E+2,0.00000000E+0,
841.00,-5.00392883E+2,1.49719287E+3,
842.00,-5.47350830E+2,-2.18609277E+3,
843.00,-5.98004028E+2,-1.79762805E+3,
844.00,6.59087524E+2,-1.98152734E+3,
845.00,-7.25330139E+2,0.00000000E+0,
846.00,7.97409546E+2,-2.40065918E+3,
847.00,-8.81251648E+2,-1.75982202E+3,
848.00,0.00000000E+0,-1.95677063E+3,
849.00,0.00000000E+0,0.00000000E+0,
850.00,-1.18644507E+3,-3.58008691E+3,
