0.05cr-fitted
  QY = 34.16%
Labels,EmScan13,KONGBAI,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,28.650,27.450,
Scan Polariser,None,None,
Scan Slit,0.19999765,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.4000206,2.4000206,
Detector,Det 1,Det 1,

586.00,8.90922737E+0,4.42882347E+0,
587.00,2.23722267E+1,2.43881607E+1,
588.00,8.99079227E+0,4.52831411E+0,
589.00,2.27435946E+0,2.28615713E+0,
590.00,4.57412958E+0,1.14753065E+1,
591.00,6.94939518E+0,1.16145258E+1,
592.00,9.40948772E+0,1.40985203E+1,
593.00,2.36909008E+0,2.37910128E+0,
594.00,7.19271374E+0,1.19815435E+1,
595.00,1.45563707E+1,9.68163776E+0,
596.00,0.00000000E+0,0.00000000E+0,
597.00,7.42679787E+0,9.95364952E+0,
598.00,0.00000000E+0,2.49819970E+0,
599.00,7.59565544E+0,1.01236820E+1,
600.00,5.12440300E+0,5.11799765E+0,
601.00,2.59953141E+0,1.03474760E+1,
602.00,0.00000000E+0,7.81051397E+0,
603.00,5.28081322E+0,-2.64625812E+0,
604.00,2.68416071E+0,1.33876486E+1,
605.00,-2.71115065E+0,2.70705032E+0,
606.00,1.36806211E+1,0.00000000E+0,
607.00,-2.76615262E+0,2.78250813E+0,
608.00,2.80401659E+0,8.42954826E+0,
609.00,5.67452574E+0,-5.71002150E+0,
610.00,1.44769974E+1,0.00000000E+0,
611.00,1.46306305E+1,-2.91153812E+0,
612.00,-2.96286440E+0,5.88579893E+0,
613.00,0.00000000E+0,2.98123908E+0,
614.00,6.04586887E+0,0.00000000E+0,
615.00,0.00000000E+0,-6.11209965E+0,
616.00,6.26840162E+0,6.20628357E+0,
617.00,3.14678931E+0,6.33848763E+0,
618.00,0.00000000E+0,-9.62601089E+0,
619.00,-3.24724531E+0,1.62349567E+1,
620.00,0.00000000E+0,9.82788754E+0,
621.00,6.69272614E+0,1.66716156E+1,
622.00,-3.36920929E+0,3.37012839E+0,
623.00,1.71102295E+1,3.41901135E+0,
624.00,0.00000000E+0,1.73707600E+1,
625.00,0.00000000E+0,1.06482630E+1,
626.00,3.58551383E+0,7.16156864E+0,
627.00,-3.62758398E+0,-1.45786085E+1,
628.00,3.68470597E+0,0.00000000E+0,
629.00,3.74180532E+0,7.46791649E+0,
630.00,1.51602316E+1,-3.80792022E+0,
631.00,1.15683126E+1,1.54086113E+1,
632.00,3.91431189E+0,-3.90159154E+0,
633.00,1.19315195E+1,0.00000000E+0,
634.00,0.00000000E+0,0.00000000E+0,
635.00,1.23048544E+1,-8.20812321E+0,
636.00,8.35675335E+0,8.35332012E+0,
637.00,0.00000000E+0,8.47512627E+0,
638.00,1.72415543E+1,0.00000000E+0,
639.00,-4.38088465E+0,8.75988674E+0,
640.00,0.00000000E+0,1.78053303E+1,
641.00,4.52750254E+0,4.51446342E+0,
642.00,0.00000000E+0,1.38236752E+1,
643.00,-4.70572519E+0,0.00000000E+0,
644.00,0.00000000E+0,4.75582123E+0,
645.00,4.84642267E+0,-4.86228418E+0,
646.00,-4.94269800E+0,-4.93854189E+0,
647.00,0.00000000E+0,-1.50982990E+1,
648.00,-5.11855507E+0,0.00000000E+0,
649.00,0.00000000E+0,1.55998383E+1,
650.00,0.00000000E+0,-5.31136465E+0,
651.00,0.00000000E+0,1.62225246E+1,
652.00,-5.51390839E+0,1.09578390E+1,
653.00,-5.62396336E+0,0.00000000E+0,
654.00,1.14303923E+1,-1.71506081E+1,
655.00,0.00000000E+0,-1.75746746E+1,
656.00,2.97272930E+1,-1.77919540E+1,
657.00,6.05731630E+0,-6.06392527E+0,
658.00,-6.21926355E+0,-6.17576265E+0,
659.00,6.39359999E+0,1.26433792E+1,
660.00,1.30293627E+1,3.24645996E+1,
661.00,0.00000000E+0,-6.66543007E+0,
662.00,0.00000000E+0,-6.80040407E+0,
663.00,-7.05081224E+0,-1.40972118E+1,
664.00,2.17590504E+1,-2.18569641E+1,
665.00,-7.53089666E+0,7.54794168E+0,
666.00,1.55506964E+1,7.75371313E+0,
667.00,7.91847992E+0,0.00000000E+0,
668.00,8.08832741E+0,-8.07321358E+0,
669.00,8.15209961E+0,-1.62048550E+1,
670.00,-8.15394688E+0,1.63562183E+1,
671.00,1.64044533E+1,-8.18653202E+0,
672.00,-8.21646500E+0,-2.46313362E+1,
673.00,2.46094780E+1,0.00000000E+0,
674.00,2.48724766E+1,1.65223351E+1,
675.00,3.31469078E+1,-8.30734730E+0,
676.00,8.30072117E+0,8.32328987E+0,
677.00,8.33909702E+0,-3.31766968E+1,
678.00,1.67633724E+1,-8.41019154E+0,
679.00,1.67833347E+1,-1.68341579E+1,
680.00,2.58479061E+1,1.72159348E+1,
681.00,-8.67218685E+0,-8.66005135E+0,
682.00,-8.74446392E+0,8.70717239E+0,
683.00,1.75056229E+1,-2.62438259E+1,
684.00,1.75428791E+1,0.00000000E+0,
685.00,3.54706345E+1,-8.84735870E+0,
686.00,1.79092197E+1,-2.68110695E+1,
687.00,2.70468941E+1,-2.69801311E+1,
688.00,9.11011028E+0,9.11511326E+0,
689.00,0.00000000E+0,0.00000000E+0,
690.00,1.85994816E+1,-1.84333553E+1,
691.00,0.00000000E+0,0.00000000E+0,
692.00,9.42976475E+0,3.77083855E+1,
693.00,2.85404797E+1,-1.91062527E+1,
694.00,2.90015430E+1,9.69183540E+0,
695.00,0.00000000E+0,-9.77940273E+0,
696.00,2.95117245E+1,0.00000000E+0,
697.00,3.00300045E+1,-2.00803185E+1,
698.00,3.04683304E+1,-1.01520452E+1,
699.00,1.02998848E+1,-3.09975071E+1,
700.00,3.13935223E+1,0.00000000E+0,
701.00,2.11961613E+1,0.00000000E+0,
702.00,6.45926361E+1,0.00000000E+0,
703.00,2.18182507E+1,-2.18062973E+1,
704.00,5.55425186E+1,0.00000000E+0,
705.00,0.00000000E+0,4.48326874E+1,
706.00,2.28650188E+1,-2.27819004E+1,
707.00,4.64007530E+1,-2.30570831E+1,
708.00,3.52155380E+1,0.00000000E+0,
709.00,4.78968697E+1,1.19275751E+1,
710.00,3.64479523E+1,2.41505337E+1,
711.00,1.23589792E+1,-2.47443466E+1,
712.00,8.82711639E+1,-1.25028629E+1,
713.00,1.27600088E+1,-3.82072067E+1,
714.00,1.29322491E+1,-2.58912334E+1,
715.00,3.97412834E+1,-3.97260857E+1,
716.00,-1.34804020E+1,-4.04285164E+1,
717.00,4.09730072E+1,2.74057159E+1,
718.00,1.38802891E+1,1.39214964E+1,
719.00,5.65108566E+1,-4.25060196E+1,
720.00,2.88519821E+1,-1.44247227E+1,
721.00,8.84235229E+1,1.46327753E+1,
722.00,1.94706863E+2,-2.99066811E+1,
723.00,9.15660782E+1,6.10172195E+1,
724.00,6.22368622E+1,4.66936226E+1,
725.00,4.78974686E+1,-1.58222342E+1,
726.00,4.84846382E+1,1.61292130E+2,
727.00,4.92947159E+1,-3.29238548E+1,
728.00,1.83621109E+2,-3.36230621E+1,
729.00,1.36609589E+2,-3.42839203E+1,
730.00,1.74627869E+2,3.48484573E+1,
731.00,3.55312843E+1,-1.77748432E+1,
732.00,9.08773346E+1,1.82054062E+1,
733.00,1.86248817E+1,-3.69393272E+1,
734.00,2.46023071E+2,1.69021194E+2,
735.00,1.93971653E+1,3.86111794E+1,
736.00,7.84345245E+1,-3.94891396E+1,
737.00,2.20826874E+2,0.00000000E+0,
738.00,2.04750198E+2,-4.09140511E+1,
739.00,8.38824539E+1,-6.27536545E+1,
740.00,1.06272957E+2,2.13707733E+1,
741.00,6.52757339E+1,-2.18445835E+1,
742.00,1.78106689E+2,-4.45768471E+1,
743.00,6.79549408E+1,0.00000000E+0,
744.00,9.31258163E+1,-2.32006378E+1,
745.00,1.18879143E+2,-9.45743027E+1,
746.00,9.67941360E+1,-4.83205223E+1,
747.00,9.88665924E+1,-7.40673828E+1,
748.00,1.26099304E+2,-1.00722038E+2,
749.00,2.57057762E+1,-7.70632401E+1,
750.00,1.32246353E+2,-7.91046371E+1,
751.00,1.07318092E+2,-8.11029968E+1,
752.00,2.20803085E+2,-2.75061893E+1,
753.00,5.59887161E+1,-8.43164215E+1,
754.00,2.01673264E+2,0.00000000E+0,
755.00,8.77660141E+1,0.00000000E+0,
756.00,1.79623978E+2,-3.00184364E+1,
757.00,6.09034386E+1,9.20810852E+1,
758.00,1.24367676E+2,-9.43007050E+1,
759.00,1.91702393E+2,0.00000000E+0,
760.00,6.56102676E+1,-1.31280807E+2,
761.00,2.34528259E+2,-3.35187531E+1,
762.00,-3.43062744E+1,0.00000000E+0,
763.00,1.75740021E+2,3.50223160E+1,
764.00,0.00000000E+0,7.18824844E+1,
765.00,1.08883774E+2,-7.31015472E+1,
766.00,1.86524277E+2,1.86063034E+2,
767.00,1.52884201E+2,-3.81010323E+1,
768.00,1.56055023E+2,0.00000000E+0,
769.00,1.99131943E+2,-7.95625305E+1,
770.00,1.21630676E+2,-8.15185852E+1,
771.00,1.66333679E+2,-1.23895805E+2,
772.00,1.69804626E+2,-4.25550423E+1,
773.00,1.29842407E+2,4.35491562E+1,
774.00,8.88372116E+1,-1.77625809E+2,
775.00,4.53327599E+1,-4.54396095E+1,
776.00,9.28451843E+1,-9.31456070E+1,
777.00,1.42638992E+2,0.00000000E+0,
778.00,1.93681137E+2,-4.84358978E+1,
779.00,1.97372223E+2,-4.93099174E+1,
780.00,2.02904373E+2,1.01200386E+2,
781.00,1.54706940E+2,-5.18986244E+1,
782.00,4.22754791E+2,-1.06169815E+2,
783.00,4.87807281E+2,-5.40171738E+1,
784.00,2.22075974E+2,-1.10576614E+2,
785.00,2.25415939E+2,-1.70293045E+2,
786.00,3.44539734E+2,5.75747147E+1,
787.00,2.93994873E+2,-1.76033859E+2,
788.00,1.80043747E+2,-1.79934845E+2,
789.00,1.83932846E+2,1.22746376E+2,
790.00,1.25367195E+2,-6.31044273E+1,
791.00,4.47260437E+2,-6.42952499E+1,
792.00,1.31190353E+2,3.94470184E+2,
793.00,3.35277222E+2,-1.34246368E+2,
794.00,0.00000000E+0,-2.04797546E+2,
795.00,3.46512177E+2,-2.09441360E+2,
796.00,2.85873138E+2,7.09326553E+1,
797.00,3.62872955E+2,-2.89538849E+2,
798.00,2.22072357E+2,-1.48659164E+2,
799.00,7.54827042E+1,0.00000000E+0,
800.00,0.00000000E+0,-3.09720337E+2,
801.00,2.37099716E+2,-7.88530273E+1,
802.00,0.00000000E+0,-1.60281540E+2,
803.00,8.17806320E+1,-2.45823898E+2,
804.00,0.00000000E+0,-8.37910080E+1,
805.00,8.50837555E+1,-1.70561890E+2,
806.00,6.08411560E+2,8.72837448E+1,
807.00,4.44946899E+2,-8.92363510E+1,
808.00,1.80907745E+2,-3.64492981E+2,
809.00,2.78263336E+2,0.00000000E+0,
810.00,0.00000000E+0,-1.89557892E+2,
811.00,1.94085190E+2,-9.68252945E+1,
812.00,9.94733047E+1,-2.97707550E+2,
813.00,-1.01281158E+2,1.01253571E+2,
814.00,1.04370979E+2,-3.13342163E+2,
815.00,3.21524384E+2,-1.07277206E+2,
816.00,3.30953186E+2,-4.44781647E+2,
817.00,2.27123505E+2,-1.14249603E+2,
818.00,2.34921982E+2,-1.17199936E+2,
819.00,7.27306641E+2,-3.65529144E+2,
820.00,0.00000000E+0,-5.05714722E+2,
821.00,0.00000000E+0,-1.30400497E+2,
822.00,1.35301910E+2,-1.35580795E+2,
823.00,-1.41258514E+2,0.00000000E+0,
824.00,-1.48101776E+2,-2.95845306E+2,
825.00,1.55697220E+2,1.55777893E+2,
826.00,-1.63328842E+2,-3.28017700E+2,
827.00,1.72271591E+2,-1.73420502E+2,
828.00,-1.83227234E+2,-1.83304199E+2,
829.00,1.95336166E+2,-1.96255249E+2,
830.00,1.24582874E+3,-4.16797211E+2,
831.00,8.91236877E+2,4.46865234E+2,
832.00,2.39843384E+2,2.38701126E+2,
833.00,0.00000000E+0,-5.14826172E+2,
834.00,1.11587671E+3,2.77145782E+2,
835.00,2.98091095E+2,2.99722321E+2,
836.00,1.63161768E+3,-9.80622314E+2,
837.00,3.55210541E+2,-3.53768677E+2,
838.00,-3.84003601E+2,-3.85117798E+2,
839.00,8.34247192E+2,0.00000000E+0,
840.00,0.00000000E+0,0.00000000E+0,
841.00,4.98864624E+2,1.49719287E+3,
842.00,0.00000000E+0,-2.18609277E+3,
843.00,1.20288098E+3,-1.79762805E+3,
844.00,-6.60290039E+2,-1.98152734E+3,
845.00,0.00000000E+0,0.00000000E+0,
846.00,-7.97681885E+2,-2.40065918E+3,
847.00,-8.84820557E+2,-1.75982202E+3,
848.00,0.00000000E+0,-1.95677063E+3,
849.00,0.00000000E+0,0.00000000E+0,
850.00,0.00000000E+0,-3.58008691E+3,
