0.01cr-fitted-65.32%
  QY = 65.32%
Labels,EmScan10,KONGBAI,
552.00,1.10315876E+1,1.10192966E+1,
553.00,1.59735727E+1,4.78694391E+0,
554.00,1.28369961E+1,2.24235020E+1,
555.00,1.61300230E+0,1.44921732E+1,
556.00,1.14012995E+1,4.90370846E+0,
557.00,4.95639372E+0,1.97924538E+1,
558.00,8.34376621E+0,6.64787579E+0,
559.00,8.37208271E+0,2.68982315E+1,
560.00,5.09302855E+0,1.52992725E+1,
561.00,0.00000000E+0,2.74565907E+1,
562.00,2.07919941E+1,1.21048450E+1,
563.00,6.97619915E+0,8.70462132E+0,
564.00,7.04335213E+0,2.28732719E+1,
565.00,7.12541056E+0,2.49162998E+1,
566.00,7.19136429E+0,1.43851166E+1,
567.00,5.44470882E+0,7.29084396E+0,
568.00,7.30505562E+0,1.83003616E+1,
569.00,1.10901165E+1,7.40343618E+0,
570.00,1.86174512E+0,2.23894367E+1,
571.00,3.77623773E+0,9.42690182E+0,
572.00,1.90898120E+0,2.28995075E+1,
573.00,5.75692749E+0,1.54698591E+1,
574.00,1.17053194E+1,1.16568041E+1,
575.00,7.89929724E+0,5.91815901E+0,
576.00,5.97385073E+0,1.39111300E+1,
577.00,8.04565430E+0,8.02145004E+0,
578.00,8.09929562E+0,1.63085651E+1,
579.00,6.13878727E+0,6.16645908E+0,
580.00,6.20500803E+0,1.03619604E+1,
581.00,8.39738083E+0,1.88714161E+1,
582.00,2.11392832E+0,1.69120865E+1,
583.00,2.35052319E+1,1.49628305E+1,
584.00,1.29829750E+1,8.66259289E+0,
585.00,1.09376183E+1,8.74402618E+0,
586.00,-2.21036243E+0,4.42882347E+0,
587.00,8.90126801E+0,2.43881607E+1,
588.00,4.49495792E+0,4.52831411E+0,
589.00,4.55000591E+0,2.28615713E+0,
590.00,6.88290501E+0,1.14753065E+1,
591.00,4.64313841E+0,1.16145258E+1,
592.00,4.69350386E+0,1.40985203E+1,
593.00,0.00000000E+0,2.37910128E+0,
594.00,4.80522203E+0,1.19815435E+1,
595.00,2.41325736E+0,9.68163776E+0,
596.00,1.22329712E+1,0.00000000E+0,
597.00,2.46212816E+0,9.95364952E+0,
598.00,7.52837753E+0,2.49819970E+0,
599.00,0.00000000E+0,1.01236820E+1,
600.00,5.09843254E+0,5.11799765E+0,
601.00,1.30118227E+1,1.03474760E+1,
602.00,2.61639214E+0,7.81051397E+0,
603.00,1.05573072E+1,-2.64625812E+0,
604.00,0.00000000E+0,1.33876486E+1,
605.00,5.43712425E+0,2.70705032E+0,
606.00,2.74095845E+0,0.00000000E+0,
607.00,2.78049397E+0,2.78250813E+0,
608.00,-5.61312056E+0,8.42954826E+0,
609.00,0.00000000E+0,-5.71002150E+0,
610.00,8.62603760E+0,0.00000000E+0,
611.00,5.82335997E+0,-2.91153812E+0,
612.00,-2.94921756E+0,5.88579893E+0,
613.00,5.96433735E+0,2.98123908E+0,
614.00,3.02588463E+0,0.00000000E+0,
615.00,3.08528280E+0,-6.11209965E+0,
616.00,9.34886932E+0,6.20628357E+0,
617.00,2.21332169E+1,6.33848763E+0,
618.00,0.00000000E+0,-9.62601089E+0,
619.00,6.45695686E+0,1.62349567E+1,
620.00,0.00000000E+0,9.82788754E+0,
621.00,1.32635040E+1,1.66716156E+1,
622.00,6.74887133E+0,3.37012839E+0,
623.00,0.00000000E+0,3.41901135E+0,
624.00,3.47751284E+0,1.73707600E+1,
625.00,7.07838869E+0,1.06482630E+1,
626.00,0.00000000E+0,7.16156864E+0,
627.00,3.61092067E+0,-1.45786085E+1,
628.00,2.21091003E+1,0.00000000E+0,
629.00,0.00000000E+0,7.46791649E+0,
630.00,3.77903843E+0,-3.80792022E+0,
631.00,-3.83993649E+0,1.54086113E+1,
632.00,7.79969168E+0,-3.90159154E+0,
633.00,7.94736242E+0,0.00000000E+0,
634.00,8.04785919E+0,0.00000000E+0,
635.00,-8.22329998E+0,-8.20812321E+0,
636.00,-4.15216875E+0,8.35332012E+0,
637.00,0.00000000E+0,8.47512627E+0,
638.00,1.28964996E+1,0.00000000E+0,
639.00,0.00000000E+0,8.75988674E+0,
640.00,-4.46200132E+0,1.78053303E+1,
641.00,-4.51477051E+0,4.51446342E+0,
642.00,9.15276432E+0,1.38236752E+1,
643.00,-4.69416761E+0,0.00000000E+0,
644.00,-9.51776695E+0,4.75582123E+0,
645.00,0.00000000E+0,-4.86228418E+0,
646.00,4.95093393E+0,-4.93854189E+0,
647.00,-5.02087879E+0,-1.50982990E+1,
648.00,5.13687611E+0,0.00000000E+0,
649.00,-5.20045328E+0,1.55998383E+1,
650.00,0.00000000E+0,-5.31136465E+0,
651.00,5.42947578E+0,1.62225246E+1,
652.00,5.48190260E+0,1.09578390E+1,
653.00,1.68170872E+1,0.00000000E+0,
654.00,2.29330521E+1,-1.71506081E+1,
655.00,1.17244968E+1,-1.75746746E+1,
656.00,0.00000000E+0,-1.77919540E+1,
657.00,0.00000000E+0,-6.06392527E+0,
658.00,1.86062775E+1,-6.17576265E+0,
659.00,6.34081459E+0,1.26433792E+1,
660.00,6.50964165E+0,3.24645996E+1,
661.00,0.00000000E+0,-6.66543007E+0,
662.00,-6.82867956E+0,-6.80040407E+0,
663.00,7.04454088E+0,-1.40972118E+1,
664.00,-1.44845934E+1,-2.18569641E+1,
665.00,0.00000000E+0,7.54794168E+0,
666.00,7.75522757E+0,7.75371313E+0,
667.00,3.17745285E+1,0.00000000E+0,
668.00,0.00000000E+0,-8.07321358E+0,
669.00,2.43058605E+1,-1.62048550E+1,
670.00,2.45101166E+1,1.63562183E+1,
671.00,3.28574333E+1,-8.18653202E+0,
672.00,0.00000000E+0,-2.46313362E+1,
673.00,1.63555317E+1,0.00000000E+0,
674.00,-8.24778557E+0,1.65223351E+1,
675.00,8.33650208E+0,-8.30734730E+0,
676.00,8.29457283E+0,8.32328987E+0,
677.00,8.33584366E+1,-3.31766968E+1,
678.00,-8.37980461E+0,-8.41019154E+0,
679.00,8.38285065E+0,-1.68341579E+1,
680.00,6.01604881E+1,1.72159348E+1,
681.00,1.73124790E+1,-8.66005135E+0,
682.00,5.21003494E+1,8.70717239E+0,
683.00,1.75273666E+1,-2.62438259E+1,
684.00,3.52371864E+1,0.00000000E+0,
685.00,2.64709072E+1,-8.84735870E+0,
686.00,3.56425667E+1,-2.68110695E+1,
687.00,1.80168133E+1,-2.69801311E+1,
688.00,3.64761925E+1,9.11511326E+0,
689.00,3.66777992E+1,0.00000000E+0,
690.00,1.85222969E+1,-1.84333553E+1,
691.00,6.54708099E+1,0.00000000E+0,
692.00,5.65520973E+1,3.77083855E+1,
693.00,1.04873108E+2,-1.91062527E+1,
694.00,1.15685860E+2,9.69183540E+0,
695.00,5.83494911E+1,-9.77940273E+0,
696.00,5.93629723E+1,0.00000000E+0,
697.00,1.60650406E+2,-2.00803185E+1,
698.00,9.15229797E+1,-1.01520452E+1,
699.00,1.03349342E+2,-3.09975071E+1,
700.00,1.04172623E+2,0.00000000E+0,
701.00,1.37980240E+2,0.00000000E+0,
702.00,5.36211815E+1,0.00000000E+0,
703.00,9.79950867E+1,-2.18062973E+1,
704.00,8.84209671E+1,0.00000000E+0,
705.00,1.56653000E+2,4.48326874E+1,
706.00,6.82097244E+1,-2.27819004E+1,
707.00,1.27329987E+2,-2.30570831E+1,
708.00,1.17208878E+2,0.00000000E+0,
709.00,1.55684647E+2,1.19275751E+1,
710.00,1.08820206E+2,2.41505337E+1,
711.00,2.21531815E+2,-2.47443466E+1,
712.00,1.37708466E+2,-1.25028629E+1,
713.00,1.40548294E+2,-3.82072067E+1,
714.00,1.94866455E+2,-2.58912334E+1,
715.00,2.78235382E+2,-3.97260857E+1,
716.00,1.74220123E+2,-4.04285164E+1,
717.00,2.72868500E+2,2.74057159E+1,
718.00,1.94265411E+2,1.39214964E+1,
719.00,1.98374985E+2,-4.25060196E+1,
720.00,2.16176727E+2,-1.44247227E+1,
721.00,1.61524445E+2,1.46327753E+1,
722.00,3.44956726E+2,-2.99066811E+1,
723.00,2.59711304E+2,6.10172195E+1,
724.00,2.48534470E+2,4.66936226E+1,
725.00,2.22139664E+2,-1.58222342E+1,
726.00,2.57916382E+2,1.61292130E+2,
727.00,1.14913361E+2,-3.29238548E+1,
728.00,2.34871429E+2,-3.36230621E+1,
729.00,1.19482063E+2,-3.42839203E+1,
730.00,8.75264740E+1,3.48484573E+1,
731.00,3.89183350E+2,-1.77748432E+1,
732.00,7.26194077E+1,1.82054062E+1,
733.00,2.40393814E+2,-3.69393272E+1,
734.00,3.21156464E+2,1.69021194E+2,
735.00,2.31024429E+2,3.86111794E+1,
736.00,2.34957596E+2,-3.94891396E+1,
737.00,2.40295624E+2,0.00000000E+0,
738.00,2.45424408E+2,-4.09140511E+1,
739.00,2.29683289E+2,-6.27536545E+1,
740.00,6.36168671E+1,2.13707733E+1,
741.00,2.17956268E+2,-2.18445835E+1,
742.00,3.32745117E+2,-4.45768471E+1,
743.00,1.81613373E+2,0.00000000E+0,
744.00,3.96679993E+2,-2.32006378E+1,
745.00,2.12425247E+2,-9.45743027E+1,
746.00,4.33855347E+2,-4.83205223E+1,
747.00,4.92109756E+1,-7.40673828E+1,
748.00,3.27375336E+2,-1.00722038E+2,
749.00,2.57439209E+2,-7.70632401E+1,
750.00,3.41546143E+2,-7.91046371E+1,
751.00,4.58542999E+2,-8.11029968E+1,
752.00,2.20381393E+2,-2.75061893E+1,
753.00,1.68213486E+2,-8.43164215E+1,
754.00,3.43177582E+2,0.00000000E+0,
755.00,3.52723999E+2,0.00000000E+0,
756.00,1.50146530E+2,-3.00184364E+1,
757.00,3.66873871E+2,9.20810852E+1,
758.00,2.51040390E+2,-9.43007050E+1,
759.00,3.85620026E+2,0.00000000E+0,
760.00,3.61743286E+2,-1.31280807E+2,
761.00,1.33982178E+2,-3.35187531E+1,
762.00,2.05446014E+2,0.00000000E+0,
763.00,4.21329865E+2,3.50223160E+1,
764.00,3.21413361E+2,7.18824844E+1,
765.00,2.19362534E+2,-7.31015472E+1,
766.00,4.87346100E+2,1.86063034E+2,
767.00,3.83094940E+2,-3.81010323E+1,
768.00,3.12073425E+2,0.00000000E+0,
769.00,1.99007401E+2,-7.95625305E+1,
770.00,6.49361511E+2,-8.15185852E+1,
771.00,2.07616501E+2,-1.23895805E+2,
772.00,2.55215347E+2,-4.25550423E+1,
773.00,6.50713318E+2,4.35491562E+1,
774.00,4.87380585E+2,-1.77625809E+2,
775.00,5.02168488E+2,-4.54396095E+1,
776.00,3.24264099E+2,-9.31456070E+1,
777.00,2.36319168E+2,0.00000000E+0,
778.00,5.82038391E+2,-4.84358978E+1,
779.00,1.47597900E+2,-4.93099174E+1,
780.00,2.00932129E+2,1.01200386E+2,
781.00,5.70013062E+2,-5.18986244E+1,
782.00,3.18378235E+2,-1.06169815E+2,
783.00,2.17303528E+2,-5.40171738E+1,
784.00,3.32829681E+2,-1.10576614E+2,
785.00,3.94708923E+2,-1.70293045E+2,
786.00,1.15111206E+2,5.75747147E+1,
787.00,6.44388977E+2,-1.76033859E+2,
788.00,1.79871658E+2,-1.79934845E+2,
789.00,3.68746613E+2,1.22746376E+2,
790.00,2.51261078E+2,-6.31044273E+1,
791.00,5.13738403E+2,-6.42952499E+1,
792.00,1.95555481E+2,3.94470184E+2,
793.00,3.99946045E+2,-1.34246368E+2,
794.00,6.83192688E+2,-2.04797546E+2,
795.00,2.79655243E+2,-2.09441360E+2,
796.00,3.54106903E+2,7.09326553E+1,
797.00,2.87771790E+2,-2.89538849E+2,
798.00,3.69383240E+2,-1.48659164E+2,
799.00,2.25999863E+2,0.00000000E+0,
800.00,4.66268646E+2,-3.09720337E+2,
801.00,3.15032898E+2,-7.88530273E+1,
802.00,3.20575592E+2,-1.60281540E+2,
803.00,8.21887054E+1,-2.45823898E+2,
804.00,2.50643143E+2,-8.37910080E+1,
805.00,1.70250549E+2,-1.70561890E+2,
806.00,1.74016891E+2,8.72837448E+1,
807.00,3.55543793E+2,-8.92363510E+1,
808.00,8.11404968E+2,-3.64492981E+2,
809.00,3.68230499E+2,0.00000000E+0,
810.00,2.83114197E+2,-1.89557892E+2,
811.00,5.80662231E+2,-9.68252945E+1,
812.00,2.97634735E+2,-2.97707550E+2,
813.00,3.03784363E+2,1.01253571E+2,
814.00,5.23734924E+2,-3.13342163E+2,
815.00,1.07052803E+2,-1.07277206E+2,
816.00,0.00000000E+0,-4.44781647E+2,
817.00,2.27442581E+2,-1.14249603E+2,
818.00,4.70165466E+2,-1.17199936E+2,
819.00,1.21429848E+2,-3.65529144E+2,
820.00,0.00000000E+0,-5.05714722E+2,
821.00,-1.30488449E+2,-1.30400497E+2,
822.00,2.69565765E+2,-1.35580795E+2,
823.00,1.42065369E+2,0.00000000E+0,
824.00,4.46065308E+2,-2.95845306E+2,
825.00,-1.56015823E+2,1.55777893E+2,
826.00,3.26851715E+2,-3.28017700E+2,
827.00,1.04123682E+3,-1.73420502E+2,
828.00,-1.83153885E+2,-1.83304199E+2,
829.00,0.00000000E+0,-1.96255249E+2,
830.00,-2.08788101E+2,-4.16797211E+2,
831.00,0.00000000E+0,4.46865234E+2,
832.00,-2.39578476E+2,2.38701126E+2,
833.00,1.02894897E+3,-5.14826172E+2,
834.00,1.10742712E+3,2.77145782E+2,
835.00,0.00000000E+0,2.99722321E+2,
836.00,3.26313934E+2,-9.80622314E+2,
837.00,3.53723694E+2,-3.53768677E+2,
838.00,2.69358057E+3,-3.85117798E+2,
839.00,1.25520203E+3,0.00000000E+0,
840.00,4.56507782E+2,0.00000000E+0,
841.00,1.00309296E+3,1.49719287E+3,
842.00,5.47163757E+2,-2.18609277E+3,
843.00,0.00000000E+0,-1.79762805E+3,
844.00,0.00000000E+0,-1.98152734E+3,
845.00,1.45390906E+3,0.00000000E+0,
846.00,-1.60412964E+3,-2.40065918E+3,
847.00,1.76924219E+3,-1.75982202E+3,
848.00,9.71113708E+2,-1.95677063E+3,
849.00,-2.15255908E+3,0.00000000E+0,
850.00,1.19302222E+3,-3.58008691E+3,
