0.007cr-fitted
  QY = 83.57%
Labels,EmScan8,KONGBAI,
552.00,1.73178997E+1,1.10192966E+1,
553.00,7.91321754E+0,4.78694391E+0,
554.00,1.91768875E+1,2.24235020E+1,
555.00,4.83646297E+0,1.44921732E+1,
556.00,2.11823025E+1,4.90370846E+0,
557.00,1.81338692E+1,1.97924538E+1,
558.00,1.49345684E+1,6.64787579E+0,
559.00,8.38317585E+0,2.68982315E+1,
560.00,1.19255791E+1,1.52992725E+1,
561.00,1.03011627E+1,2.74565907E+1,
562.00,1.38456068E+1,1.21048450E+1,
563.00,1.92098522E+1,8.70462132E+0,
564.00,5.30066061E+0,2.28732719E+1,
565.00,1.42079363E+1,2.49162998E+1,
566.00,1.08324137E+1,1.43851166E+1,
567.00,1.45527363E+1,7.29084396E+0,
568.00,9.15553284E+0,1.83003616E+1,
569.00,1.10883884E+1,7.40343618E+0,
570.00,1.12846775E+1,2.23894367E+1,
571.00,1.71111717E+1,9.42690182E+0,
572.00,5.72013474E+0,2.28995075E+1,
573.00,1.54769754E+1,1.54698591E+1,
574.00,1.95623779E+0,1.16568041E+1,
575.00,3.96716189E+0,5.91815901E+0,
576.00,5.98308468E+0,1.39111300E+1,
577.00,1.41353855E+1,8.02145004E+0,
578.00,4.06714058E+0,1.63085651E+1,
579.00,8.20653725E+0,6.16645908E+0,
580.00,6.22415924E+0,1.03619604E+1,
581.00,6.32984352E+0,1.88714161E+1,
582.00,1.27122869E+1,1.69120865E+1,
583.00,8.55302238E+0,1.49628305E+1,
584.00,6.49434137E+0,8.66259289E+0,
585.00,1.96817493E+1,8.74402618E+0,
586.00,1.32099886E+1,4.42882347E+0,
587.00,8.96056843E+0,2.43881607E+1,
588.00,2.26440144E+0,4.52831411E+0,
589.00,9.12431812E+0,2.28615713E+0,
590.00,1.14789953E+1,1.14753065E+1,
591.00,7.00060701E+0,1.16145258E+1,
592.00,4.70736647E+0,1.40985203E+1,
593.00,9.50534058E+0,2.37910128E+0,
594.00,2.40517402E+0,1.19815435E+1,
595.00,2.43613148E+1,9.68163776E+0,
596.00,1.70973072E+1,0.00000000E+0,
597.00,2.48346114E+0,9.95364952E+0,
598.00,7.51556492E+0,2.49819970E+0,
599.00,7.59075928E+0,1.01236820E+1,
600.00,2.57145309E+0,5.11799765E+0,
601.00,7.77730846E+0,1.03474760E+1,
602.00,1.04569931E+1,7.81051397E+0,
603.00,1.06200771E+1,-2.64625812E+0,
604.00,-2.66560912E+0,1.33876486E+1,
605.00,5.40087414E+0,2.70705032E+0,
606.00,2.74925041E+0,0.00000000E+0,
607.00,8.33878994E+0,2.78250813E+0,
608.00,-2.81355906E+0,8.42954826E+0,
609.00,5.69505739E+0,-5.71002150E+0,
610.00,2.88150167E+0,0.00000000E+0,
611.00,1.17037020E+1,-2.91153812E+0,
612.00,2.95787678E+1,5.88579893E+0,
613.00,5.97131824E+0,2.98123908E+0,
614.00,0.00000000E+0,0.00000000E+0,
615.00,3.08910537E+0,-6.11209965E+0,
616.00,1.55688047E+1,6.20628357E+0,
617.00,1.57987671E+1,6.33848763E+0,
618.00,1.59788170E+1,-9.62601089E+0,
619.00,3.27096486E+0,1.62349567E+1,
620.00,0.00000000E+0,9.82788754E+0,
621.00,3.32788062E+0,1.66716156E+1,
622.00,3.38447309E+0,3.37012839E+0,
623.00,1.02667389E+1,3.41901135E+0,
624.00,6.94443989E+0,1.73707600E+1,
625.00,3.52358603E+0,1.06482630E+1,
626.00,0.00000000E+0,7.16156864E+0,
627.00,7.25014639E+0,-1.45786085E+1,
628.00,-3.67798829E+0,0.00000000E+0,
629.00,1.87392521E+1,7.46791649E+0,
630.00,7.59775066E+0,-3.80792022E+0,
631.00,1.16158581E+1,1.54086113E+1,
632.00,1.56834269E+1,-3.90159154E+0,
633.00,4.01183844E+0,0.00000000E+0,
634.00,-4.05119276E+0,0.00000000E+0,
635.00,0.00000000E+0,-8.20812321E+0,
636.00,4.16724396E+0,8.35332012E+0,
637.00,4.24793482E+0,8.47512627E+0,
638.00,4.30756760E+0,0.00000000E+0,
639.00,8.75578022E+0,8.75988674E+0,
640.00,1.78485298E+1,1.78053303E+1,
641.00,-4.53879595E+0,4.51446342E+0,
642.00,9.23047733E+0,1.38236752E+1,
643.00,1.87456703E+1,0.00000000E+0,
644.00,2.38941898E+1,4.75582123E+0,
645.00,1.46054554E+1,-4.86228418E+0,
646.00,4.94938135E+0,-4.93854189E+0,
647.00,0.00000000E+0,-1.50982990E+1,
648.00,1.02185383E+1,0.00000000E+0,
649.00,2.08097248E+1,1.55998383E+1,
650.00,-5.30654001E+0,-5.31136465E+0,
651.00,-5.42798424E+0,1.62225246E+1,
652.00,5.51019001E+0,1.09578390E+1,
653.00,1.68519363E+1,0.00000000E+0,
654.00,1.71363926E+1,-1.71506081E+1,
655.00,5.82872915E+0,-1.75746746E+1,
656.00,5.97026300E+0,-1.77919540E+1,
657.00,6.11023760E+0,-6.06392527E+0,
658.00,-6.22992945E+0,-6.17576265E+0,
659.00,1.27501888E+1,1.26433792E+1,
660.00,6.52343988E+0,3.24645996E+1,
661.00,-6.67372274E+0,-6.66543007E+0,
662.00,1.36255732E+1,-6.80040407E+0,
663.00,4.23583298E+1,-1.40972118E+1,
664.00,3.64793091E+1,-2.18569641E+1,
665.00,4.53676567E+1,7.54794168E+0,
666.00,7.78663111E+0,7.75371313E+0,
667.00,1.59313288E+1,0.00000000E+0,
668.00,1.61367970E+1,-8.07321358E+0,
669.00,0.00000000E+0,-1.62048550E+1,
670.00,2.44394379E+1,1.63562183E+1,
671.00,2.45421104E+1,-8.18653202E+0,
672.00,4.11164818E+1,-2.46313362E+1,
673.00,3.29731178E+1,0.00000000E+0,
674.00,2.47132130E+1,1.65223351E+1,
675.00,6.62912292E+1,-8.30734730E+0,
676.00,4.98904572E+1,8.32328987E+0,
677.00,8.37719440E+0,-3.31766968E+1,
678.00,0.00000000E+0,-8.41019154E+0,
679.00,5.91878166E+1,-1.68341579E+1,
680.00,9.48573303E+1,1.72159348E+1,
681.00,4.34153938E+1,-8.66005135E+0,
682.00,5.24173622E+1,8.70717239E+0,
683.00,7.05461884E+1,-2.62438259E+1,
684.00,6.18305016E+1,0.00000000E+0,
685.00,4.43106041E+1,-8.84735870E+0,
686.00,6.25573311E+1,-2.68110695E+1,
687.00,5.39449997E+1,-2.69801311E+1,
688.00,3.62698097E+1,9.11511326E+0,
689.00,7.33391037E+1,0.00000000E+0,
690.00,4.61427155E+1,-1.84333553E+1,
691.00,1.21720863E+2,0.00000000E+0,
692.00,8.48173752E+1,3.77083855E+1,
693.00,3.80028992E+1,-1.91062527E+1,
694.00,7.70900650E+1,9.69183540E+0,
695.00,1.27257904E+2,-9.77940273E+0,
696.00,9.89324875E+1,0.00000000E+0,
697.00,6.01732635E+1,-2.00803185E+1,
698.00,7.11288910E+1,-1.01520452E+1,
699.00,8.25313644E+1,-3.09975071E+1,
700.00,1.56254379E+2,0.00000000E+0,
701.00,9.51091461E+1,0.00000000E+0,
702.00,1.39387863E+2,0.00000000E+0,
703.00,1.30185715E+2,-2.18062973E+1,
704.00,1.21360703E+2,0.00000000E+0,
705.00,1.68047150E+2,4.48326874E+1,
706.00,1.93833664E+2,-2.27819004E+1,
707.00,5.80646973E+1,-2.30570831E+1,
708.00,8.23650208E+1,0.00000000E+0,
709.00,2.03398239E+2,1.19275751E+1,
710.00,1.82172058E+2,2.41505337E+1,
711.00,1.72630493E+2,-2.47443466E+1,
712.00,1.50416580E+2,-1.25028629E+1,
713.00,2.54724655E+2,-3.82072067E+1,
714.00,2.07904343E+2,-2.58912334E+1,
715.00,1.85960953E+2,-3.97260857E+1,
716.00,2.01782578E+2,-4.04285164E+1,
717.00,1.92097626E+2,2.74057159E+1,
718.00,9.75791245E+1,1.39214964E+1,
719.00,2.12169724E+2,-4.25060196E+1,
720.00,2.88923126E+2,-1.44247227E+1,
721.00,2.06769119E+2,1.46327753E+1,
722.00,2.24438049E+2,-2.99066811E+1,
723.00,1.52668304E+2,6.10172195E+1,
724.00,2.64109131E+2,4.66936226E+1,
725.00,2.21565323E+2,-1.58222342E+1,
726.00,1.12656029E+2,1.61292130E+2,
727.00,1.80867279E+2,-3.29238548E+1,
728.00,2.17537796E+2,-3.36230621E+1,
729.00,2.74120941E+2,-3.42839203E+1,
730.00,1.21651077E+2,3.48484573E+1,
731.00,3.01892151E+2,-1.77748432E+1,
732.00,3.63175140E+2,1.82054062E+1,
733.00,2.21724548E+2,-3.69393272E+1,
734.00,3.00683716E+2,1.69021194E+2,
735.00,2.50584869E+2,3.86111794E+1,
736.00,3.33838348E+2,-3.94891396E+1,
737.00,3.61342438E+2,0.00000000E+0,
738.00,2.25167984E+2,-4.09140511E+1,
739.00,2.92107330E+2,-6.27536545E+1,
740.00,3.20995544E+2,2.13707733E+1,
741.00,1.96981827E+2,-2.18445835E+1,
742.00,3.33767120E+2,-4.45768471E+1,
743.00,3.86797760E+2,0.00000000E+0,
744.00,3.00931519E+2,-2.32006378E+1,
745.00,2.36729141E+2,-9.45743027E+1,
746.00,1.93639389E+2,-4.83205223E+1,
747.00,2.46623871E+2,-7.40673828E+1,
748.00,3.77067780E+2,-1.00722038E+2,
749.00,4.13286774E+2,-7.70632401E+1,
750.00,2.89531555E+2,-7.91046371E+1,
751.00,4.28900177E+2,-8.11029968E+1,
752.00,4.97226563E+2,-2.75061893E+1,
753.00,1.40418915E+2,-8.43164215E+1,
754.00,2.88079193E+2,0.00000000E+0,
755.00,4.09950195E+2,0.00000000E+0,
756.00,3.28941620E+2,-3.00184364E+1,
757.00,2.14193497E+2,9.20810852E+1,
758.00,3.44082825E+2,-9.43007050E+1,
759.00,3.51461212E+2,0.00000000E+0,
760.00,5.23241638E+2,-1.31280807E+2,
761.00,2.35258011E+2,-3.35187531E+1,
762.00,4.10803833E+2,0.00000000E+0,
763.00,2.80148407E+2,3.50223160E+1,
764.00,4.64912415E+2,7.18824844E+1,
765.00,1.46228821E+2,-7.31015472E+1,
766.00,3.72703003E+2,1.86063034E+2,
767.00,6.47761719E+2,-3.81010323E+1,
768.00,5.07570953E+2,0.00000000E+0,
769.00,2.78645782E+2,-7.95625305E+1,
770.00,2.44383316E+2,-8.15185852E+1,
771.00,2.48954987E+2,-1.23895805E+2,
772.00,5.08173340E+2,-4.25550423E+1,
773.00,3.48232910E+2,4.35491562E+1,
774.00,6.21053223E+2,-1.77625809E+2,
775.00,4.52956360E+2,-4.54396095E+1,
776.00,4.63827026E+2,-9.31456070E+1,
777.00,3.31382629E+2,0.00000000E+0,
778.00,2.43091629E+2,-4.84358978E+1,
779.00,2.47990601E+2,-4.93099174E+1,
780.00,2.02205154E+2,1.01200386E+2,
781.00,2.57348450E+2,-5.18986244E+1,
782.00,2.65364655E+2,-1.06169815E+2,
783.00,3.78186707E+2,-5.40171738E+1,
784.00,2.75702972E+2,-1.10576614E+2,
785.00,5.65864014E+2,-1.70293045E+2,
786.00,3.44529663E+2,5.75747147E+1,
787.00,4.13699615E+2,-1.76033859E+2,
788.00,2.99771515E+2,-1.79934845E+2,
789.00,4.91182068E+2,1.22746376E+2,
790.00,4.40822327E+2,-6.31044273E+1,
791.00,3.88624512E+2,-6.42952499E+1,
792.00,3.26427216E+2,3.94470184E+2,
793.00,3.34216187E+2,-1.34246368E+2,
794.00,3.40105804E+2,-2.04797546E+2,
795.00,3.47886047E+2,-2.09441360E+2,
796.00,5.67261963E+2,7.09326553E+1,
797.00,2.17466202E+2,-2.89538849E+2,
798.00,4.42443298E+2,-1.48659164E+2,
799.00,3.75480103E+2,0.00000000E+0,
800.00,3.08091003E+2,-3.09720337E+2,
801.00,3.15977997E+2,-7.88530273E+1,
802.00,5.64594849E+2,-1.60281540E+2,
803.00,1.63617126E+2,-2.45823898E+2,
804.00,8.38025131E+1,-8.37910080E+1,
805.00,4.26458923E+2,-1.70561890E+2,
806.00,5.23446106E+2,8.72837448E+1,
807.00,5.32135742E+2,-8.92363510E+1,
808.00,3.63376709E+2,-3.64492981E+2,
809.00,3.68854248E+2,0.00000000E+0,
810.00,9.45114670E+1,-1.89557892E+2,
811.00,2.89496460E+2,-9.68252945E+1,
812.00,3.95230499E+2,-2.97707550E+2,
813.00,5.10374023E+2,1.01253571E+2,
814.00,8.37574097E+2,-3.13342163E+2,
815.00,3.22595886E+2,-1.07277206E+2,
816.00,4.41718567E+2,-4.44781647E+2,
817.00,2.27130127E+2,-1.14249603E+2,
818.00,0.00000000E+0,-1.17199936E+2,
819.00,2.43810440E+2,-3.65529144E+2,
820.00,3.78275116E+2,-5.05714722E+2,
821.00,3.92289825E+2,-1.30400497E+2,
822.00,2.69961639E+2,-1.35580795E+2,
823.00,5.66926086E+2,0.00000000E+0,
824.00,2.96478638E+2,-2.95845306E+2,
825.00,3.11711182E+2,1.55777893E+2,
826.00,6.59833679E+2,-3.28017700E+2,
827.00,6.96663452E+2,-1.73420502E+2,
828.00,3.67873566E+2,-1.83304199E+2,
829.00,-1.94785812E+2,-1.96255249E+2,
830.00,6.26640198E+2,-4.16797211E+2,
831.00,0.00000000E+0,4.46865234E+2,
832.00,4.81061401E+2,2.38701126E+2,
833.00,0.00000000E+0,-5.14826172E+2,
834.00,8.34049194E+2,2.77145782E+2,
835.00,3.00129242E+2,2.99722321E+2,
836.00,-3.26432190E+2,-9.80622314E+2,
837.00,3.52960815E+2,-3.53768677E+2,
838.00,-3.83692322E+2,-3.85117798E+2,
839.00,-4.17906036E+2,0.00000000E+0,
840.00,0.00000000E+0,0.00000000E+0,
841.00,1.00641034E+3,1.49719287E+3,
842.00,5.49827393E+2,-2.18609277E+3,
843.00,-6.01887573E+2,-1.79762805E+3,
844.00,6.61962830E+2,-1.98152734E+3,
845.00,2.90625488E+3,0.00000000E+0,
846.00,0.00000000E+0,-2.40065918E+3,
847.00,1.76160852E+3,-1.75982202E+3,
848.00,9.72961792E+2,-1.95677063E+3,
849.00,2.15836719E+3,0.00000000E+0,
850.00,0.00000000E+0,-3.58008691E+3,
