0.05CR-FITTED

Labels,Decay10 on Em1,Decay10 on Em1F2,Decay10 on Em1F2R,
3.7E04,1.23000000E+2, , ,
3.8E04,1.24000000E+2, , ,
3.9E04,1.39000000E+2, , ,
4E04,1.26000000E+2, , ,
4.1E04,1.21000000E+2, , ,
4.2E04,1.16000000E+2, , ,
4.3E04,1.17000000E+2, , ,
4.4E04,1.38000000E+2, , ,
4.5E04,1.17000000E+2, , ,
4.6E04,1.15000000E+2, , ,
4.7E04,1.17000000E+2, , ,
4.8E04,1.29000000E+2, , ,
4.9E04,1.29000000E+2, , ,
5E04,1.23000000E+2, , ,
5.1E04,1.36000000E+2, , ,
5.2E04,1.38000000E+2, , ,
5.3E04,1.34000000E+2, , ,
5.4E04,1.37000000E+2, , ,
5.5E04,1.21000000E+2, , ,
5.6E04,1.25000000E+2, , ,
5.7E04,1.15000000E+2, , ,
5.8E04,1.21000000E+2, , ,
5.9E04,1.17000000E+2, , ,
6E04,1.23000000E+2, , ,
6.1E04,1.42000000E+2, , ,
6.2E04,1.31000000E+2, , ,
6.3E04,1.36000000E+2, , ,
6.4E04,1.07000000E+2, , ,
6.5E04,1.35000000E+2, , ,
6.6E04,1.15000000E+2, , ,
6.7E04,1.21000000E+2, , ,
6.8E04,1.36000000E+2, , ,
6.9E04,1.19000000E+2, , ,
7E04,1.28000000E+2, , ,
7.1E04,1.16000000E+2, , ,
7.2E04,1.23000000E+2, , ,
7.3E04,1.02000000E+2, , ,
7.4E04,1.27000000E+2, , ,
7.5E04,1.40000000E+2, , ,
7.6E04,1.30000000E+2, , ,
7.7E04,1.43000000E+2, , ,
7.8E04,1.35000000E+2, , ,
7.9E04,1.23000000E+2, , ,
8E04,1.37000000E+2, , ,
8.1E04,1.30000000E+2, , ,
8.2E04,1.21000000E+2, , ,
8.3E04,1.32000000E+2, , ,
8.4E04,1.26000000E+2, , ,
8.5E04,1.22000000E+2, , ,
8.6E04,1.24000000E+2, , ,
8.7E04,1.36000000E+2, , ,
8.8E04,1.48000000E+2, , ,
8.9E04,1.34000000E+2, , ,
9E04,1.33000000E+2, , ,
9.1E04,1.17000000E+2, , ,
9.2E04,1.43000000E+2, , ,
9.3E04,1.27000000E+2, , ,
9.4E04,1.40000000E+2, , ,
9.5E04,1.41000000E+2, , ,
9.6E04,1.45000000E+2, , ,
9.7E04,1.13000000E+2, , ,
9.8E04,1.05000000E+2, , ,
9.9E04,1.31000000E+2, , ,
1E05,1.35000000E+2, , ,
1.01E05,1.15000000E+2, , ,
1.02E05,1.25000000E+2, , ,
1.03E05,1.26000000E+2, , ,
1.04E05,1.37000000E+2, , ,
1.05E05,2.54000000E+2, , ,
1.06E05,1.48400000E+3, , ,
1.07E05,1.34000000E+2, , ,
1.08E05,1.40000000E+2, , ,
1.09E05,3.12000000E+2, , ,
1.1E05,2.21800000E+3, , ,
1.11E05,5.46000000E+3, , ,
1.12E05,7.59700000E+3, , ,
1.13E05,8.00000000E+3, , ,
1.14E05,7.85800000E+3,8.21385547E+3,-4.01437235E+0,
1.15E05,7.72700000E+3,7.97512598E+3,-2.82271338E+0,
1.16E05,7.66700000E+3,7.74358154E+3,-8.74603808E-1,
1.17E05,7.32900000E+3,7.51900586E+3,-2.21944618E+0,
1.18E05,7.23300000E+3,7.30118457E+3,-8.01727653E-1,
1.19E05,7.06400000E+3,7.08991455E+3,-3.08331817E-1,
1.2E05,6.91700000E+3,6.88499463E+3,3.84825617E-1,
1.21E05,6.92100000E+3,6.68623242E+3,2.82197833E+0,
1.22E05,6.60900000E+3,6.49344141E+3,1.42145908E+0,
1.23E05,6.37200000E+3,6.30643848E+3,8.21317673E-1,
1.24E05,6.16400000E+3,6.12504932E+3,4.96116608E-1,
1.25E05,5.93000000E+3,5.94910254E+3,-2.48064011E-1,
1.26E05,5.83900000E+3,5.77843262E+3,7.92628288E-1,
1.27E05,5.66500000E+3,5.61288037E+3,6.92470610E-1,
1.28E05,5.43900000E+3,5.45228857E+3,-1.80185094E-1,
1.29E05,5.26600000E+3,5.29650830E+3,-4.20414418E-1,
1.3E05,5.16500000E+3,5.14539307E+3,2.72818953E-1,
1.31E05,5.11200000E+3,4.99880078E+3,1.58324456E+0,
1.32E05,4.92200000E+3,4.85659473E+3,9.32270527E-1,
1.33E05,4.84700000E+3,4.71864111E+3,1.84369648E+0,
1.34E05,4.71900000E+3,4.58481250E+3,1.95338154E+0,
1.35E05,4.48900000E+3,4.45498242E+3,5.07725060E-1,
1.36E05,4.41000000E+3,4.32903027E+3,1.21927977E+0,
1.37E05,4.29500000E+3,4.20683789E+3,1.34524190E+0,
1.38E05,4.08100000E+3,4.08829272E+3,-1.14158042E-1,
1.39E05,3.97900000E+3,3.97328320E+3,9.06287134E-2,
1.4E05,4.03700000E+3,3.86170264E+3,2.75896382E+0,
1.41E05,3.74800000E+3,3.75344702E+3,-8.89732167E-2,
1.42E05,3.69700000E+3,3.64841577E+3,7.99043775E-1,
1.43E05,3.62600000E+3,3.54651147E+3,1.32005048E+0,
1.44E05,3.43400000E+3,3.44763916E+3,-2.32748821E-1,
1.45E05,3.47000000E+3,3.35170801E+3,2.00812435E+0,
1.46E05,3.31800000E+3,3.25862817E+3,1.03072357E+0,
1.47E05,3.23000000E+3,3.16831396E+3,1.08538949E+0,
1.48E05,3.02700000E+3,3.08068188E+3,-9.75711763E-1,
1.49E05,3.00000000E+3,2.99565039E+3,7.94126391E-2,
1.5E05,2.94500000E+3,2.91314160E+3,5.87058365E-1,
1.51E05,2.79000000E+3,2.83307886E+3,-8.15571547E-1,
1.52E05,2.75000000E+3,2.75538867E+3,-1.02757938E-1,
1.53E05,2.54500000E+3,2.67999927E+3,-2.67600870E+0,
1.54E05,2.62200000E+3,2.60684131E+3,2.96036571E-1,
1.55E05,2.55200000E+3,2.53584790E+3,3.19733858E-1,
1.56E05,2.42100000E+3,2.46695313E+3,-9.33937132E-1,
1.57E05,2.42100000E+3,2.40009424E+3,4.24882263E-1,
1.58E05,2.36600000E+3,2.33520972E+3,6.33003771E-1,
1.59E05,2.25800000E+3,2.27223999E+3,-2.99673080E-1,
1.6E05,2.26900000E+3,2.21112769E+3,1.21493661E+0,
1.61E05,2.11000000E+3,2.15181689E+3,-9.10354495E-1,
1.62E05,1.99100000E+3,2.09425317E+3,-2.31402349E+0,
1.63E05,2.01500000E+3,2.03838428E+3,-5.20938456E-1,
1.64E05,2.01800000E+3,1.98415918E+3,7.53321409E-1,
1.65E05,1.92000000E+3,1.93152832E+3,-2.63096720E-1,
1.66E05,1.88800000E+3,1.88044409E+3,1.73894435E-1,
1.67E05,1.84100000E+3,1.83085974E+3,2.36331791E-1,
1.68E05,1.69500000E+3,1.78273059E+3,-2.13091540E+0,
1.69E05,1.69100000E+3,1.73601270E+3,-1.09461951E+0,
1.7E05,1.64800000E+3,1.69066394E+3,-1.05095077E+0,
1.71E05,1.63400000E+3,1.64664307E+3,-3.12770933E-1,
1.72E05,1.57900000E+3,1.60391040E+3,-6.26887560E-1,
1.73E05,1.60400000E+3,1.56242737E+3,1.03801906E+0,
1.74E05,1.47400000E+3,1.52215662E+3,-1.25431681E+0,
1.75E05,1.45900000E+3,1.48306165E+3,-6.29937828E-1,
1.76E05,1.44900000E+3,1.44510754E+3,1.02256171E-1,
1.77E05,1.41700000E+3,1.40826001E+3,2.32180655E-1,
1.78E05,1.37500000E+3,1.37248608E+3,6.77952692E-2,
1.79E05,1.29800000E+3,1.33775354E+3,-1.10341394E+0,
1.8E05,1.29700000E+3,1.30403137E+3,-1.95240572E-1,
1.81E05,1.21100000E+3,1.27128931E+3,-1.73247993E+0,
1.82E05,1.27500000E+3,1.23949841E+3,9.94243324E-1,
1.83E05,1.16800000E+3,1.20862988E+3,-1.18884206E+0,
1.84E05,1.15500000E+3,1.17865662E+3,-6.96083963E-1,
1.85E05,1.11800000E+3,1.14955164E+3,-9.43628311E-1,
1.86E05,1.06200000E+3,1.12128931E+3,-1.81934106E+0,
1.87E05,1.10000000E+3,1.09384424E+3,1.85603201E-1,
1.88E05,1.05000000E+3,1.06719263E+3,-5.30575991E-1,
1.89E05,1.05000000E+3,1.04131030E+3,2.68169880E-1,
1.9E05,1.05400000E+3,1.01617487E+3,1.16509187E+0,
1.91E05,9.26000000E+2,9.91763794E+2,-2.16113234E+0,
1.92E05,9.29000000E+2,9.68055725E+2,-1.28137672E+0,
1.93E05,9.43000000E+2,9.45029846E+2,-6.61008880E-2,
1.94E05,9.21000000E+2,9.22665771E+2,-5.48890382E-2,
1.95E05,9.06000000E+2,9.00944092E+2,1.67971298E-1,
1.96E05,8.92000000E+2,8.79845581E+2,4.06960070E-1,
1.97E05,8.76000000E+2,8.59351807E+2,5.62490344E-1,
1.98E05,8.09000000E+2,8.39444946E+2,-1.07038724E+0,
1.99E05,8.62000000E+2,8.20107605E+2,1.42686057E+0,
2E05,8.10000000E+2,8.01322998E+2,3.04878771E-1,
2.01E05,7.68000000E+2,7.83074707E+2,-5.43961644E-1,
2.02E05,7.65000000E+2,7.65346985E+2,-1.25452643E-2,
2.03E05,7.58000000E+2,7.48124390E+2,3.58698338E-1,
2.04E05,7.13000000E+2,7.31392090E+2,-6.88789189E-1,
2.05E05,7.20000000E+2,7.15135620E+2,1.81284741E-1,
2.06E05,7.19000000E+2,6.99340881E+2,7.33161390E-1,
2.07E05,6.25000000E+2,6.83994385E+2,-2.35977530E+0,
2.08E05,6.87000000E+2,6.69082886E+2,6.83580577E-1,
2.09E05,6.66000000E+2,6.54593628E+2,4.41987932E-1,
2.1E05,5.90000000E+2,6.40514160E+2,-2.07963514E+0,
2.11E05,6.18000000E+2,6.26832520E+2,-3.55296046E-1,
2.12E05,6.23000000E+2,6.13536987E+2,3.79127592E-1,
2.13E05,6.08000000E+2,6.00616211E+2,2.99452186E-1,
2.14E05,5.86000000E+2,5.88059265E+2,-8.50674585E-2,
2.15E05,5.94000000E+2,5.75855530E+2,7.44476616E-1,
2.16E05,5.81000000E+2,5.63994568E+2,7.05504179E-1,
2.17E05,5.56000000E+2,5.52466431E+2,1.49856716E-1,
2.18E05,5.46000000E+2,5.41261414E+2,2.02792779E-1,
2.19E05,5.18000000E+2,5.30369995E+2,-5.43506384E-1,
2.2E05,4.98000000E+2,5.19783081E+2,-9.76123214E-1,
2.21E05,4.85000000E+2,5.09491852E+2,-1.11211777E+0,
2.22E05,5.52000000E+2,4.99487610E+2,2.23507571E+0,
2.23E05,5.10000000E+2,4.89761993E+2,8.96154046E-1,
2.24E05,5.01000000E+2,4.80306915E+2,9.24498856E-1,
2.25E05,4.80000000E+2,4.71114532E+2,4.05564249E-1,
2.26E05,4.58000000E+2,4.62177216E+2,-1.95188463E-1,
2.27E05,4.28000000E+2,4.53487549E+2,-1.23198712E+0,
2.28E05,4.86000000E+2,4.45038361E+2,1.85805762E+0,
2.29E05,4.60000000E+2,4.36822693E+2,1.08064747E+0,
2.3E05,4.17000000E+2,4.28833771E+2,-5.79502225E-1,
2.31E05,4.47000000E+2,4.21065033E+2,1.22668183E+0,
2.32E05,3.80000000E+2,4.13510132E+2,-1.71903348E+0,
2.33E05,3.95000000E+2,4.06162903E+2,-5.61666608E-1,
2.34E05,3.97000000E+2,3.99017334E+2,-1.01247087E-1,
2.35E05,3.92000000E+2,3.92067627E+2,-3.41567700E-3,
2.36E05,3.99000000E+2,3.85308136E+2,6.85450554E-1,
2.37E05,3.90000000E+2,3.78733398E+2,5.70506573E-1,
2.38E05,3.86000000E+2,3.72338074E+2,6.95373714E-1,
2.39E05,3.61000000E+2,3.66117065E+2,-2.69319236E-1,
2.4E05,3.64000000E+2,3.60065308E+2,2.06233919E-1,
2.41E05,3.56000000E+2,3.54177979E+2,9.65669453E-2,
2.42E05,3.50000000E+2,3.48450409E+2,8.28291252E-2,
2.43E05,3.40000000E+2,3.42877991E+2,-1.56080961E-1,
2.44E05,3.22000000E+2,3.37456268E+2,-8.61344159E-1,
2.45E05,3.59000000E+2,3.32180969E+2,1.41545427E+0,
2.46E05,3.24000000E+2,3.27047913E+2,-1.69328481E-1,
2.47E05,3.16000000E+2,3.22053101E+2,-3.40513527E-1,
2.48E05,3.17000000E+2,3.17192505E+2,-1.08121512E-2,
2.49E05,3.42000000E+2,3.12462341E+2,1.59721363E+0,
2.5E05,3.21000000E+2,3.07858887E+2,7.33465433E-1,
2.51E05,2.94000000E+2,3.03378601E+2,-5.46971142E-1,
2.52E05,2.79000000E+2,2.99018005E+2,-1.19844663E+0,
2.53E05,2.87000000E+2,2.94773621E+2,-4.58862305E-1,
2.54E05,3.12000000E+2,2.90642212E+2,1.20914662E+0,
2.55E05,2.68000000E+2,2.86620605E+2,-1.13743448E+0,
2.56E05,3.04000000E+2,2.82705688E+2,1.22131252E+0,
2.57E05,2.86000000E+2,2.78894409E+2,4.20162380E-1,
2.58E05,2.71000000E+2,2.75183929E+2,-2.54155606E-1,
2.59E05,2.76000000E+2,2.71571350E+2,2.66573399E-1,
2.6E05,2.77000000E+2,2.68053986E+2,5.37513912E-1,
2.61E05,2.67000000E+2,2.64629089E+2,1.45097375E-1,
2.62E05,2.83000000E+2,2.61294128E+2,1.29028010E+0,
2.63E05,2.71000000E+2,2.58046570E+2,7.86864877E-1,
2.64E05,2.72000000E+2,2.54883957E+2,1.03781259E+0,
2.65E05,2.67000000E+2,2.51803940E+2,9.29983795E-1,
2.66E05,2.39000000E+2,2.48804184E+2,-6.34179950E-1,
2.67E05,2.81000000E+2,2.45882492E+2,2.09493494E+0,
2.68E05,2.46000000E+2,2.43036667E+2,1.88935220E-1,
2.69E05,2.02000000E+2,2.40264618E+2,-2.69228911E+0,
2.7E05,2.54000000E+2,2.37564270E+2,1.03126943E+0,
2.71E05,2.47000000E+2,2.34933655E+2,7.67763197E-1,
2.72E05,2.34000000E+2,2.32370865E+2,1.06499895E-1,
2.73E05,2.19000000E+2,2.29873993E+2,-7.34796345E-1,
2.74E05,2.22000000E+2,2.27441223E+2,-3.65190983E-1,
2.75E05,2.42000000E+2,2.25070816E+2,1.08824909E+0,
2.76E05,2.30000000E+2,2.22761032E+2,4.77323383E-1,
2.77E05,2.49000000E+2,2.20510223E+2,1.80546618E+0,
2.78E05,2.38000000E+2,2.18316742E+2,1.27587616E+0,
2.79E05,2.48000000E+2,2.16179047E+2,2.02063251E+0,
2.8E05,2.52000000E+2,2.14095581E+2,2.38775396E+0,
2.81E05,2.10000000E+2,2.12064911E+2,-1.42492399E-1,
2.82E05,2.03000000E+2,2.10085541E+2,-4.97307479E-1,
2.83E05,1.84000000E+2,2.08156113E+2,-1.78081226E+0,
2.84E05,1.98000000E+2,2.06275238E+2,-5.88095546E-1,
2.85E05,2.33000000E+2,2.04441620E+2,1.87092173E+0,
2.86E05,2.07000000E+2,2.02653976E+2,3.02069515E-1,
2.87E05,2.10000000E+2,2.00911057E+2,6.27196670E-1,
2.88E05,1.81000000E+2,1.99211639E+2,-1.35366046E+0,
2.89E05,2.07000000E+2,1.97554581E+2,6.56502008E-1,
2.9E05,2.05000000E+2,1.95938705E+2,6.32868290E-1,
2.91E05,1.75000000E+2,1.94362915E+2,-1.46369874E+0,
2.92E05,1.80000000E+2,1.92826141E+2,-9.56004143E-1,
2.93E05,1.91000000E+2,1.91327332E+2,-2.36848798E-2,
2.94E05,1.74000000E+2,1.89865479E+2,-1.20275879E+0,
2.95E05,2.02000000E+2,1.88439590E+2,9.54107106E-1,
2.96E05,1.95000000E+2,1.87048691E+2,5.69405079E-1,
2.97E05,1.95000000E+2,1.85691864E+2,6.66569471E-1,
2.98E05,1.70000000E+2,1.84368195E+2,-1.10199022E+0,
2.99E05,1.77000000E+2,1.83076813E+2,-4.56761211E-1,
3E05,1.94000000E+2,1.81816833E+2,8.74700367E-1,
3.01E05,1.93000000E+2,1.80587463E+2,8.93473923E-1,
3.02E05,1.73000000E+2,1.79387878E+2,-4.85661387E-1,
3.03E05,1.77000000E+2,1.78217285E+2,-9.14967582E-2,
3.04E05,1.63000000E+2,1.77074921E+2,-1.10243285E+0,
3.05E05,1.55000000E+2,1.75960052E+2,-1.68355191E+0,
3.06E05,1.73000000E+2,1.74871948E+2,-1.42321587E-1,
3.07E05,1.68000000E+2,1.73809921E+2,-4.48245168E-1,
3.08E05,1.74000000E+2,1.72773285E+2,9.29970294E-2,
3.09E05,1.68000000E+2,1.71761368E+2,-2.90195823E-1,
3.1E05,1.59000000E+2,1.70773529E+2,-9.33701575E-1,
3.11E05,1.75000000E+2,1.69809143E+2,3.92391890E-1,
3.12E05,1.79000000E+2,1.68867599E+2,7.57331133E-1,
3.13E05,1.71000000E+2,1.67948318E+2,2.33367920E-1,
3.14E05,1.67000000E+2,1.67050705E+2,-3.92366759E-3,
3.15E05,1.80000000E+2,1.66174210E+2,1.03051364E+0,
3.16E05,1.80000000E+2,1.65318298E+2,1.09430945E+0,
3.17E05,1.68000000E+2,1.64482422E+2,2.71387041E-1,
3.18E05,1.72000000E+2,1.63666077E+2,6.35455668E-1,
3.19E05,1.73000000E+2,1.62868759E+2,7.70263970E-1,
3.2E05,1.59000000E+2,1.62089981E+2,-2.45051429E-1,
3.21E05,1.42000000E+2,1.61329285E+2,-1.62207747E+0,
3.22E05,1.39000000E+2,1.60586182E+2,-1.83091605E+0,
3.23E05,1.69000000E+2,1.59860260E+2,7.03056931E-1,
3.24E05,1.46000000E+2,1.59151062E+2,-1.08838964E+0,
3.25E05,1.48000000E+2,1.58458160E+2,-8.59655499E-1,
3.26E05,1.67000000E+2,1.57781143E+2,7.13376582E-1,
3.27E05,1.59000000E+2,1.57119629E+2,1.49123132E-1,
3.28E05,1.53000000E+2,1.56473206E+2,-2.80792028E-1,
3.29E05,1.62000000E+2,1.55841522E+2,4.83855724E-1,
3.3E05,1.56000000E+2,1.55224167E+2,6.21163622E-2,
3.31E05,1.61000000E+2,1.54620819E+2,5.02749920E-1,
3.32E05,1.23000000E+2,1.54031113E+2,-2.79798126E+0,
3.33E05,1.58000000E+2,1.53454712E+2,3.61603707E-1,
3.34E05,1.81000000E+2,1.52891281E+2,2.08930469E+0,
3.35E05,1.69000000E+2,1.52340515E+2,1.28149879E+0,
3.36E05,1.52000000E+2,1.51802078E+2,1.60535742E-2,
3.37E05,1.43000000E+2,1.51275665E+2,-6.92045867E-1,
3.38E05,1.67000000E+2,1.50761017E+2,1.25661027E+0,
3.39E05,1.51000000E+2,1.50257797E+2,6.03996031E-2,
3.4E05,1.55000000E+2,1.49765747E+2,4.20425296E-1,
3.41E05,1.51000000E+2,1.49284592E+2,1.39597952E-1,
3.42E05,1.39000000E+2,1.48814072E+2,-8.32418680E-1,
3.43E05,1.60000000E+2,1.48353928E+2,9.20702875E-1,
3.44E05,1.70000000E+2,1.47903885E+2,1.69469464E+0,
3.45E05,1.52000000E+2,1.47463715E+2,3.67941320E-1,
3.46E05,1.59000000E+2,1.47033188E+2,9.49029922E-1,
3.47E05,1.60000000E+2,1.46612061E+2,1.05840957E+0,
3.48E05,1.44000000E+2,1.46200104E+2,-1.83341980E-1,
3.49E05,1.25000000E+2,1.45797089E+2,-1.86014819E+0,
3.5E05,1.45000000E+2,1.45402832E+2,-3.34533788E-2,
3.51E05,1.28000000E+2,1.45017090E+2,-1.50411248E+0,
3.52E05,1.54000000E+2,1.44639679E+2,7.54276156E-1,
3.53E05,1.42000000E+2,1.44270386E+2,-1.90526530E-1,
3.54E05,1.30000000E+2,1.43909027E+2,-1.21990240E+0,
3.55E05,1.43000000E+2,1.43555420E+2,-4.64465469E-2,
3.56E05,1.43000000E+2,1.43209366E+2,-1.75080523E-2,
3.57E05,1.33000000E+2,1.42870697E+2,-8.55897963E-1,
3.58E05,1.45000000E+2,1.42539246E+2,2.04354525E-1,
3.59E05,1.39000000E+2,1.42214813E+2,-2.72676915E-1,
3.6E05,1.31000000E+2,1.41897278E+2,-9.52099562E-1,
3.61E05,1.34000000E+2,1.41586441E+2,-6.55368686E-1,
3.62E05,1.54000000E+2,1.41282166E+2,1.02483225E+0,
3.63E05,1.42000000E+2,1.40984299E+2,8.52357596E-2,
3.64E05,1.48000000E+2,1.40692673E+2,6.00658596E-1,
3.65E05,1.24000000E+2,1.40407166E+2,-1.47340691E+0,
3.66E05,1.45000000E+2,1.40127625E+2,4.04628754E-1,
3.67E05,1.55000000E+2,1.39853912E+2,1.21656299E+0,
3.68E05,1.55000000E+2,1.39585907E+2,1.23808968E+0,
3.69E05,1.45000000E+2,1.39323456E+2,4.71411347E-1,
3.7E05,1.48000000E+2,1.39066452E+2,7.34333158E-1,
3.71E05,1.20000000E+2,1.38814743E+2,-1.71754324E+0,
3.72E05,1.39000000E+2,1.38568237E+2,3.66216339E-2,
3.73E05,1.41000000E+2,1.38326813E+2,2.25122973E-1,
3.74E05,1.28000000E+2,1.38090332E+2,-8.91867757E-1,
3.75E05,1.45000000E+2,1.37858719E+2,5.93051136E-1,
3.76E05,1.28000000E+2,1.37631821E+2,-8.51340711E-1,
3.77E05,1.28000000E+2,1.37409561E+2,-8.31695557E-1,
3.78E05,1.32000000E+2,1.37191833E+2,-4.51891094E-1,
3.79E05,1.30000000E+2,1.36978516E+2,-6.12056315E-1,
3.8E05,1.45000000E+2,1.36769531E+2,6.83503211E-1,
3.81E05,1.33000000E+2,1.36564774E+2,-3.09105068E-1,
3.82E05,1.69000000E+2,1.36364151E+2,2.51044989E+0,
3.83E05,1.42000000E+2,1.36167572E+2,4.89446491E-1,
3.84E05,1.66000000E+2,1.35974945E+2,2.33039618E+0,
3.85E05,1.30000000E+2,1.35786179E+2,-5.07481456E-1,
3.86E05,1.24000000E+2,1.35601196E+2,-1.04181814E+0,
3.87E05,1.47000000E+2,1.35419922E+2,9.55108762E-1,
3.88E05,1.23000000E+2,1.35242249E+2,-1.10384631E+0,
3.89E05,1.22000000E+2,1.35068115E+2,-1.18313158E+0,
3.9E05,1.40000000E+2,1.34897430E+2,4.31245834E-1,
3.91E05,1.24000000E+2,1.34730133E+2,-9.63594377E-1,
3.92E05,1.39000000E+2,1.34566162E+2,3.76073211E-1,
3.93E05,1.14000000E+2,1.34405411E+2,-1.91114187E+0,
3.94E05,1.54000000E+2,1.34247833E+2,1.59167492E+0,
3.95E05,1.09000000E+2,1.34093353E+2,-2.40350723E+0,
3.96E05,1.34000000E+2,1.33941895E+2,5.01954788E-3,
3.97E05,1.66000000E+2,1.33793427E+2,2.49971485E+0,
3.98E05,1.28000000E+2,1.33647842E+2,-4.99203444E-1,
3.99E05,1.29000000E+2,1.33505112E+2,-3.96652967E-1,
4E05,1.44000000E+2,1.33365143E+2,8.86238098E-1,
4.01E05,1.30000000E+2,1.33227905E+2,-2.83106029E-1,
4.02E05,1.60000000E+2,1.33093338E+2,2.12715840E+0,
4.03E05,1.32000000E+2,1.32961380E+2,-8.36773887E-2,
4.04E05,1.26000000E+2,1.32831955E+2,-6.08638942E-1,
4.05E05,1.31000000E+2,1.32705048E+2,-1.48970708E-1,
4.06E05,1.24000000E+2,1.32580566E+2,-7.70557582E-1,
4.07E05,1.33000000E+2,1.32458481E+2,4.69556674E-2,
4.08E05,1.33000000E+2,1.32338745E+2,5.73380701E-2,
4.09E05,1.13000000E+2,1.32221313E+2,-1.80818903E+0,
4.1E05,1.32000000E+2,1.32106110E+2,-9.23565682E-3,
4.11E05,1.37000000E+2,1.31993118E+2,4.27766770E-1,
4.12E05,1.46000000E+2,1.31882263E+2,1.16839218E+0,
4.13E05,1.45000000E+2,1.31773529E+2,1.09839857E+0,
4.14E05,1.26000000E+2,1.31666870E+2,-5.04844904E-1,
4.15E05,1.11000000E+2,1.31562210E+2,-1.95167863E+0,
4.16E05,1.62000000E+2,1.31459549E+2,2.39948440E+0,
4.17E05,1.35000000E+2,1.31358826E+2,3.13382387E-1,
4.18E05,1.30000000E+2,1.31259995E+2,-1.10508829E-1,
4.19E05,1.22000000E+2,1.31163025E+2,-8.29581261E-1,
4.2E05,1.17000000E+2,1.31067886E+2,-1.30057657E+0,
4.21E05,1.24000000E+2,1.30974533E+2,-6.26331568E-1,
4.22E05,1.25000000E+2,1.30882919E+2,-5.26184320E-1,
4.23E05,1.25000000E+2,1.30793030E+2,-5.18144369E-1,
4.24E05,1.28000000E+2,1.30704819E+2,-2.39074454E-1,
4.25E05,1.14000000E+2,1.30618240E+2,-1.55644083E+0,
4.26E05,1.33000000E+2,1.30533295E+2,2.13890478E-1,
4.27E05,1.12000000E+2,1.30449921E+2,-1.74335372E+0,
4.28E05,1.23000000E+2,1.30368088E+2,-6.64358079E-1,
4.29E05,1.18000000E+2,1.30287781E+2,-1.13118196E+0,
4.3E05,1.42000000E+2,1.30208954E+2,9.89482582E-1,
4.31E05,1.29000000E+2,1.30131577E+2,-9.96297598E-2,
4.32E05,1.24000000E+2,1.30055649E+2,-5.43813288E-1,
4.33E05,1.23000000E+2,1.29981094E+2,-6.29464090E-1,
4.34E05,1.26000000E+2,1.29907928E+2,-3.48145962E-1,
4.35E05,1.43000000E+2,1.29836105E+2,1.10082018E+0,
4.36E05,1.23000000E+2,1.29765594E+2,-6.10033095E-1,
4.37E05,1.23000000E+2,1.29696381E+2,-6.03792310E-1,
4.38E05,1.42000000E+2,1.29628433E+2,1.03819883E+0,
4.39E05,1.32000000E+2,1.29561722E+2,2.12224886E-1,
4.4E05,1.20000000E+2,1.29496231E+2,-8.66883337E-1,
4.41E05,1.26000000E+2,1.29431946E+2,-3.05742055E-1,
