0.07CR-FITTED

Labels,Decay11 on Em1,Decay11 on Em1F2,Decay11 on Em1F2R,
3.7E04,1.42000000E+2, , ,
3.8E04,1.26000000E+2, , ,
3.9E04,1.30000000E+2, , ,
4E04,1.39000000E+2, , ,
4.1E04,1.16000000E+2, , ,
4.2E04,1.21000000E+2, , ,
4.3E04,1.25000000E+2, , ,
4.4E04,1.24000000E+2, , ,
4.5E04,1.33000000E+2, , ,
4.6E04,1.50000000E+2, , ,
4.7E04,1.21000000E+2, , ,
4.8E04,1.20000000E+2, , ,
4.9E04,1.26000000E+2, , ,
5E04,1.31000000E+2, , ,
5.1E04,1.02000000E+2, , ,
5.2E04,1.16000000E+2, , ,
5.3E04,1.31000000E+2, , ,
5.4E04,1.03000000E+2, , ,
5.5E04,1.22000000E+2, , ,
5.6E04,1.23000000E+2, , ,
5.7E04,1.11000000E+2, , ,
5.8E04,1.21000000E+2, , ,
5.9E04,1.30000000E+2, , ,
6E04,1.20000000E+2, , ,
6.1E04,1.20000000E+2, , ,
6.2E04,1.33000000E+2, , ,
6.3E04,1.38000000E+2, , ,
6.4E04,1.14000000E+2, , ,
6.5E04,1.23000000E+2, , ,
6.6E04,1.36000000E+2, , ,
6.7E04,1.09000000E+2, , ,
6.8E04,1.28000000E+2, , ,
6.9E04,1.18000000E+2, , ,
7E04,1.23000000E+2, , ,
7.1E04,1.21000000E+2, , ,
7.2E04,1.22000000E+2, , ,
7.3E04,1.16000000E+2, , ,
7.4E04,1.21000000E+2, , ,
7.5E04,1.38000000E+2, , ,
7.6E04,1.38000000E+2, , ,
7.7E04,1.33000000E+2, , ,
7.8E04,1.11000000E+2, , ,
7.9E04,1.32000000E+2, , ,
8E04,1.23000000E+2, , ,
8.1E04,1.24000000E+2, , ,
8.2E04,1.18000000E+2, , ,
8.3E04,1.30000000E+2, , ,
8.4E04,1.45000000E+2, , ,
8.5E04,1.29000000E+2, , ,
8.6E04,1.34000000E+2, , ,
8.7E04,1.23000000E+2, , ,
8.8E04,1.33000000E+2, , ,
8.9E04,1.23000000E+2, , ,
9E04,1.20000000E+2, , ,
9.1E04,1.30000000E+2, , ,
9.2E04,1.18000000E+2, , ,
9.3E04,1.33000000E+2, , ,
9.4E04,1.24000000E+2, , ,
9.5E04,1.04000000E+2, , ,
9.6E04,1.19000000E+2, , ,
9.7E04,1.14000000E+2, , ,
9.8E04,1.12000000E+2, , ,
9.9E04,1.27000000E+2, , ,
1E05,1.10000000E+2, , ,
1.01E05,1.36000000E+2, , ,
1.02E05,1.40000000E+2, , ,
1.03E05,1.16000000E+2, , ,
1.04E05,1.35000000E+2, , ,
1.05E05,2.06000000E+2, , ,
1.06E05,1.08500000E+3, , ,
1.07E05,1.15000000E+2, , ,
1.08E05,1.14000000E+2, , ,
1.09E05,3.05000000E+2, , ,
1.1E05,2.22400000E+3, , ,
1.11E05,5.41000000E+3, , ,
1.12E05,7.50200000E+3, , ,
1.13E05,8.00200000E+3, , ,
1.14E05,7.73600000E+3,7.87743066E+3,-1.60799742E+0,
1.15E05,7.54500000E+3,7.57809766E+3,-3.81037414E-1,
1.16E05,7.18100000E+3,7.29061133E+3,-1.29348969E+0,
1.17E05,7.04000000E+3,7.01449512E+3,3.03974390E-1,
1.18E05,6.78400000E+3,6.74929395E+3,4.21368748E-1,
1.19E05,6.54900000E+3,6.49457031E+3,6.72586799E-1,
1.2E05,6.26700000E+3,6.24990234E+3,2.15976626E-1,
1.21E05,6.07800000E+3,6.01488867E+3,8.09518874E-1,
1.22E05,5.83700000E+3,5.78913965E+3,6.26442254E-1,
1.23E05,5.66500000E+3,5.57228711E+3,1.23179984E+0,
1.24E05,5.32300000E+3,5.36397363E+3,-5.61598897E-1,
1.25E05,5.17400000E+3,5.16385742E+3,1.41005203E-1,
1.26E05,4.87700000E+3,4.97161035E+3,-1.35475969E+0,
1.27E05,4.75600000E+3,4.78691797E+3,-4.48321968E-1,
1.28E05,4.72900000E+3,4.60947754E+3,1.73806047E+0,
1.29E05,4.47500000E+3,4.43900000E+3,5.38153291E-1,
1.3E05,4.20800000E+3,4.27520703E+3,-1.03604078E+0,
1.31E05,4.14100000E+3,4.11783154E+3,3.60034823E-1,
1.32E05,3.96500000E+3,3.96661719E+3,-2.56825872E-2,
1.33E05,3.90300000E+3,3.82131812E+3,1.30745411E+0,
1.34E05,3.70200000E+3,3.68169897E+3,3.33656639E-1,
1.35E05,3.57100000E+3,3.54753296E+3,3.92702252E-1,
1.36E05,3.41400000E+3,3.41860254E+3,-7.87708834E-2,
1.37E05,3.33400000E+3,3.29469971E+3,6.80632949E-1,
1.38E05,3.15900000E+3,3.17562378E+3,-2.95770556E-1,
1.39E05,3.02100000E+3,3.06118359E+3,-7.31094360E-1,
1.4E05,2.96300000E+3,2.95119385E+3,2.16891512E-1,
1.41E05,2.91700000E+3,2.84547827E+3,1.32424939E+0,
1.42E05,2.73800000E+3,2.74386670E+3,-1.12118453E-1,
1.43E05,2.76700000E+3,2.64619629E+3,2.29654884E+0,
1.44E05,2.46700000E+3,2.55231055E+3,-1.71758473E+0,
1.45E05,2.42300000E+3,2.46205981E+3,-7.93511927E-1,
1.46E05,2.36400000E+3,2.37529932E+3,-2.32395887E-1,
1.47E05,2.29800000E+3,2.29189136E+3,1.27429411E-1,
1.48E05,2.21900000E+3,2.21170264E+3,1.54912800E-1,
1.49E05,2.08300000E+3,2.13460596E+3,-1.13072038E+0,
1.5E05,2.02200000E+3,2.06047949E+3,-8.55733931E-1,
1.51E05,1.99400000E+3,1.98920532E+3,1.07373431E-1,
1.52E05,1.88800000E+3,1.92067078E+3,-7.51897216E-1,
1.53E05,1.89000000E+3,1.85476782E+3,8.10417116E-1,
1.54E05,1.83100000E+3,1.79139270E+3,9.25616443E-1,
1.55E05,1.71800000E+3,1.73044580E+3,-3.00269544E-1,
1.56E05,1.62400000E+3,1.67183118E+3,-1.18691075E+0,
1.57E05,1.58500000E+3,1.61545715E+3,-7.65023291E-1,
1.58E05,1.54200000E+3,1.56123572E+3,-4.89853501E-1,
1.59E05,1.48100000E+3,1.50908203E+3,-7.29711175E-1,
1.6E05,1.47900000E+3,1.45891479E+3,5.22266507E-1,
1.61E05,1.39800000E+3,1.41065625E+3,-3.38494390E-1,
1.62E05,1.36900000E+3,1.36423120E+3,1.28886461E-1,
1.63E05,1.37700000E+3,1.31956799E+3,1.54770088E+0,
1.64E05,1.25400000E+3,1.27659753E+3,-6.38134599E-1,
1.65E05,1.23700000E+3,1.23525354E+3,4.96562347E-2,
1.66E05,1.19000000E+3,1.19547241E+3,-1.58637300E-1,
1.67E05,1.13300000E+3,1.15719299E+3,-7.18744695E-1,
1.68E05,1.11000000E+3,1.12035669E+3,-3.10856164E-1,
1.69E05,1.11300000E+3,1.08490723E+3,8.42067778E-1,
1.7E05,1.10100000E+3,1.05079041E+3,1.51318860E+0,
1.71E05,1.05700000E+3,1.01795447E+3,1.20097470E+0,
1.72E05,9.43000000E+2,9.86349487E+2,-1.41165352E+0,
1.73E05,8.96000000E+2,9.55927551E+2,-2.00203896E+0,
1.74E05,9.23000000E+2,9.26642761E+2,-1.19902946E-1,
1.75E05,8.61000000E+2,8.98450867E+2,-1.27632213E+0,
1.76E05,8.88000000E+2,8.71309692E+2,5.60090065E-1,
1.77E05,7.76000000E+2,8.45178345E+2,-2.48335791E+0,
1.78E05,8.29000000E+2,8.20017761E+2,3.11966062E-1,
1.79E05,7.88000000E+2,7.95790405E+2,-2.77521700E-1,
1.8E05,8.15000000E+2,7.72460266E+2,1.49010193E+0,
1.81E05,7.42000000E+2,7.49992615E+2,-2.93418109E-1,
1.82E05,7.21000000E+2,7.28354309E+2,-2.73888797E-1,
1.83E05,7.25000000E+2,7.07513367E+2,6.49437249E-1,
1.84E05,6.76000000E+2,6.87439148E+2,-4.39967245E-1,
1.85E05,6.36000000E+2,6.68102051E+2,-1.27292907E+0,
1.86E05,6.52000000E+2,6.49473877E+2,9.89306122E-2,
1.87E05,6.55000000E+2,6.31527466E+2,9.17147815E-1,
1.88E05,6.09000000E+2,6.14236572E+2,-2.12196618E-1,
1.89E05,6.02000000E+2,5.97576294E+2,1.80296794E-1,
1.9E05,6.12000000E+2,5.81522339E+2,1.23198640E+0,
1.91E05,5.91000000E+2,5.66051636E+2,1.02623856E+0,
1.92E05,5.34000000E+2,5.51141968E+2,-7.41805494E-1,
1.93E05,5.38000000E+2,5.36771973E+2,5.29440194E-2,
1.94E05,5.23000000E+2,5.22921082E+2,3.45086306E-3,
1.95E05,5.33000000E+2,5.09569611E+2,1.01488280E+0,
1.96E05,5.10000000E+2,4.96698578E+2,5.88996887E-1,
1.97E05,5.05000000E+2,4.84289764E+2,9.21593428E-1,
1.98E05,4.72000000E+2,4.72325745E+2,-1.49936117E-2,
1.99E05,4.77000000E+2,4.60789642E+2,7.42221296E-1,
2E05,4.46000000E+2,4.49665314E+2,-1.73557639E-1,
2.01E05,4.33000000E+2,4.38937256E+2,-2.85326302E-1,
2.02E05,4.36000000E+2,4.28590546E+2,3.54848504E-1,
2.03E05,4.51000000E+2,4.18610840E+2,1.52514601E+0,
2.04E05,4.46000000E+2,4.08984406E+2,1.75273919E+0,
2.05E05,4.12000000E+2,3.99697937E+2,6.06079161E-1,
2.06E05,3.95000000E+2,3.90738739E+2,2.14407310E-1,
2.07E05,3.84000000E+2,3.82094604E+2,9.72343087E-2,
2.08E05,3.51000000E+2,3.73753693E+2,-1.21450222E+0,
2.09E05,3.50000000E+2,3.65704803E+2,-8.39457035E-1,
2.1E05,3.70000000E+2,3.57937012E+2,6.27124906E-1,
2.11E05,3.15000000E+2,3.50439880E+2,-1.99681103E+0,
2.12E05,3.73000000E+2,3.43203430E+2,1.54280794E+0,
2.13E05,3.42000000E+2,3.36217957E+2,3.12657118E-1,
2.14E05,3.03000000E+2,3.29474152E+2,-1.52090025E+0,
2.15E05,3.56000000E+2,3.22963165E+2,1.75094879E+0,
2.16E05,3.15000000E+2,3.16676392E+2,-9.44539681E-2,
2.17E05,3.11000000E+2,3.10605591E+2,2.23648921E-2,
2.18E05,2.86000000E+2,3.04742798E+2,-1.10828483E+0,
2.19E05,2.90000000E+2,2.99080383E+2,-5.33218443E-1,
2.2E05,2.86000000E+2,2.93611084E+2,-4.50052828E-1,
2.21E05,2.79000000E+2,2.88327820E+2,-5.58441937E-1,
2.22E05,2.71000000E+2,2.83223785E+2,-7.42542088E-1,
2.23E05,2.92000000E+2,2.78292480E+2,8.02171886E-1,
2.24E05,2.62000000E+2,2.73527588E+2,-7.12176740E-1,
2.25E05,2.74000000E+2,2.68923126E+2,3.06705147E-1,
2.26E05,2.66000000E+2,2.64473267E+2,9.36100334E-2,
2.27E05,2.46000000E+2,2.60172424E+2,-9.03600752E-1,
2.28E05,2.76000000E+2,2.56015198E+2,1.20294380E+0,
2.29E05,2.48000000E+2,2.51996490E+2,-2.53777385E-1,
2.3E05,2.47000000E+2,2.48111282E+2,-7.07092062E-2,
2.31E05,2.62000000E+2,2.44354797E+2,1.09012425E+0,
2.32E05,2.29000000E+2,2.40722427E+2,-7.74639785E-1,
2.33E05,2.17000000E+2,2.37209747E+2,-1.37192702E+0,
2.34E05,2.38000000E+2,2.33812485E+2,2.71436304E-1,
2.35E05,2.27000000E+2,2.30526550E+2,-2.34065354E-1,
2.36E05,2.12000000E+2,2.27347992E+2,-1.05410445E+0,
2.37E05,2.34000000E+2,2.24273010E+2,6.35873199E-1,
2.38E05,2.24000000E+2,2.21297943E+2,1.80538774E-1,
2.39E05,2.39000000E+2,2.18419281E+2,1.33125603E+0,
2.4E05,2.27000000E+2,2.15633636E+2,7.54412055E-1,
2.41E05,1.93000000E+2,2.12937714E+2,-1.43514800E+0,
2.42E05,1.91000000E+2,2.10328400E+2,-1.39855397E+0,
2.43E05,2.25000000E+2,2.07802689E+2,1.14648747E+0,
2.44E05,2.05000000E+2,2.05357635E+2,-2.49783471E-2,
2.45E05,2.20000000E+2,2.02990448E+2,1.14678371E+0,
2.46E05,2.10000000E+2,2.00698425E+2,6.41869664E-1,
2.47E05,2.10000000E+2,1.98478958E+2,7.95027435E-1,
2.48E05,1.88000000E+2,1.96329559E+2,-6.07495546E-1,
2.49E05,2.02000000E+2,1.94247803E+2,5.45442700E-1,
2.5E05,2.07000000E+2,1.92231384E+2,1.02648973E+0,
2.51E05,2.01000000E+2,1.90278030E+2,7.56269395E-1,
2.52E05,1.88000000E+2,1.88385620E+2,-2.81242374E-2,
2.53E05,1.64000000E+2,1.86552063E+2,-1.76102018E+0,
2.54E05,1.90000000E+2,1.84775360E+2,3.79035234E-1,
2.55E05,2.05000000E+2,1.83053574E+2,1.53280497E+0,
2.56E05,1.58000000E+2,1.81384857E+2,-1.86039937E+0,
2.57E05,1.77000000E+2,1.79767410E+2,-2.08011299E-1,
2.58E05,2.07000000E+2,1.78199509E+2,2.00177240E+0,
2.59E05,1.53000000E+2,1.76679504E+2,-1.91437447E+0,
2.6E05,2.00000000E+2,1.75205780E+2,1.75321615E+0,
2.61E05,1.83000000E+2,1.73776794E+2,6.81798995E-1,
2.62E05,1.58000000E+2,1.72391052E+2,-1.14489067E+0,
2.63E05,1.57000000E+2,1.71047119E+2,-1.12108219E+0,
2.64E05,1.55000000E+2,1.69743622E+2,-1.18423617E+0,
2.65E05,1.69000000E+2,1.68479187E+2,4.00625393E-2,
2.66E05,1.80000000E+2,1.67252579E+2,9.50136721E-1,
2.67E05,1.74000000E+2,1.66062531E+2,6.01738036E-1,
2.68E05,1.48000000E+2,1.64907837E+2,-1.38981569E+0,
2.69E05,1.56000000E+2,1.63787354E+2,-6.23487294E-1,
2.7E05,1.82000000E+2,1.62699966E+2,1.43061364E+0,
2.71E05,1.58000000E+2,1.61644592E+2,-2.89948195E-1,
2.72E05,1.48000000E+2,1.60620209E+2,-1.03737473E+0,
2.73E05,1.66000000E+2,1.59625793E+2,4.94734377E-1,
2.74E05,1.63000000E+2,1.58660400E+2,3.39903682E-1,
2.75E05,1.67000000E+2,1.57723083E+2,7.17869341E-1,
2.76E05,1.72000000E+2,1.56812958E+2,1.15800107E+0,
2.77E05,1.82000000E+2,1.55929138E+2,1.93250084E+0,
2.78E05,1.69000000E+2,1.55070801E+2,1.07147682E+0,
2.79E05,1.40000000E+2,1.54237122E+2,-1.20325637E+0,
2.8E05,1.57000000E+2,1.53427338E+2,2.85129488E-1,
2.81E05,1.56000000E+2,1.52640686E+2,2.68960387E-1,
2.82E05,1.35000000E+2,1.51876450E+2,-1.45249355E+0,
2.83E05,1.72000000E+2,1.51133911E+2,1.59102440E+0,
2.84E05,1.47000000E+2,1.50412384E+2,-2.81448692E-1,
2.85E05,1.68000000E+2,1.49711243E+2,1.41100824E+0,
2.86E05,1.60000000E+2,1.49029831E+2,8.67268026E-1,
2.87E05,1.48000000E+2,1.48367554E+2,-3.02127302E-2,
2.88E05,1.46000000E+2,1.47723785E+2,-1.42661497E-1,
2.89E05,1.67000000E+2,1.47097992E+2,1.54006362E+0,
2.9E05,1.53000000E+2,1.46489609E+2,5.26333928E-1,
2.91E05,1.47000000E+2,1.45898102E+2,9.08830315E-2,
2.92E05,1.33000000E+2,1.45322952E+2,-1.06853545E+0,
2.93E05,1.44000000E+2,1.44763672E+2,-6.36393204E-2,
2.94E05,1.39000000E+2,1.44219772E+2,-4.42735314E-1,
2.95E05,1.67000000E+2,1.43690781E+2,1.80372155E+0,
2.96E05,1.25000000E+2,1.43176270E+2,-1.62573504E+0,
2.97E05,1.26000000E+2,1.42675781E+2,-1.48559666E+0,
2.98E05,1.40000000E+2,1.42188904E+2,-1.84996143E-1,
2.99E05,1.28000000E+2,1.41715225E+2,-1.21226609E+0,
3E05,1.44000000E+2,1.41254364E+2,2.28802994E-1,
3.01E05,1.55000000E+2,1.40805923E+2,1.14009571E+0,
3.02E05,1.49000000E+2,1.40369553E+2,7.07033813E-1,
3.03E05,1.12000000E+2,1.39944885E+2,-2.64054346E+0,
3.04E05,1.17000000E+2,1.39531586E+2,-2.08304596E+0,
3.05E05,1.36000000E+2,1.39129303E+2,-2.68335521E-1,
3.06E05,1.62000000E+2,1.38737732E+2,1.82765639E+0,
3.07E05,1.39000000E+2,1.38356552E+2,5.45765385E-2,
3.08E05,1.43000000E+2,1.37985458E+2,4.19337034E-1,
3.09E05,1.27000000E+2,1.37624161E+2,-9.42741811E-1,
3.1E05,1.52000000E+2,1.37272385E+2,1.19456732E+0,
3.11E05,1.40000000E+2,1.36929855E+2,2.59474576E-1,
3.12E05,1.21000000E+2,1.36596283E+2,-1.41784382E+0,
3.13E05,1.23000000E+2,1.36271439E+2,-1.19664526E+0,
3.14E05,1.51000000E+2,1.35955063E+2,1.22433960E+0,
3.15E05,1.33000000E+2,1.35646912E+2,-2.29516342E-1,
3.16E05,1.47000000E+2,1.35346756E+2,9.61143374E-1,
3.17E05,1.43000000E+2,1.35054367E+2,6.64447188E-1,
3.18E05,1.23000000E+2,1.34769531E+2,-1.06122291E+0,
3.19E05,1.49000000E+2,1.34492035E+2,1.18853879E+0,
3.2E05,1.30000000E+2,1.34221664E+2,-3.70264471E-1,
3.21E05,1.43000000E+2,1.33958221E+2,7.56111503E-1,
3.22E05,1.27000000E+2,1.33701508E+2,-5.94662607E-1,
3.23E05,1.47000000E+2,1.33451355E+2,1.11747336E+0,
3.24E05,1.45000000E+2,1.33207565E+2,9.79308367E-1,
3.25E05,1.23000000E+2,1.32969971E+2,-8.98961961E-1,
3.26E05,1.40000000E+2,1.32738403E+2,6.13716960E-1,
3.27E05,1.13000000E+2,1.32512695E+2,-1.83560002E+0,
3.28E05,1.35000000E+2,1.32292664E+2,2.33010411E-1,
3.29E05,1.23000000E+2,1.32078186E+2,-8.18552434E-1,
3.3E05,1.47000000E+2,1.31869095E+2,1.24797606E+0,
3.31E05,1.06000000E+2,1.31665237E+2,-2.49282813E+0,
3.32E05,1.23000000E+2,1.31466492E+2,-7.63397813E-1,
3.33E05,1.40000000E+2,1.31272705E+2,7.37591028E-1,
3.34E05,1.25000000E+2,1.31083740E+2,-5.44146299E-1,
3.35E05,1.29000000E+2,1.30899490E+2,-1.67240798E-1,
3.36E05,1.30000000E+2,1.30719788E+2,-6.31295517E-2,
3.37E05,1.31000000E+2,1.30544556E+2,3.97923551E-2,
3.38E05,1.33000000E+2,1.30373642E+2,2.27734134E-1,
3.39E05,1.23000000E+2,1.30206955E+2,-6.49829209E-1,
3.4E05,1.45000000E+2,1.30044373E+2,1.24199724E+0,
3.41E05,1.11000000E+2,1.29885773E+2,-1.79255819E+0,
3.42E05,1.31000000E+2,1.29731079E+2,1.10866137E-1,
3.43E05,1.18000000E+2,1.29580170E+2,-1.06604099E+0,
3.44E05,1.23000000E+2,1.29432938E+2,-5.80038428E-1,
3.45E05,1.60000000E+2,1.29289307E+2,2.42789340E+0,
3.46E05,1.43000000E+2,1.29149170E+2,1.15826464E+0,
3.47E05,1.32000000E+2,1.29012451E+2,2.60032743E-1,
3.48E05,1.24000000E+2,1.28879028E+2,-4.38149661E-1,
3.49E05,1.35000000E+2,1.28748856E+2,5.38012862E-1,
3.5E05,1.31000000E+2,1.28621826E+2,2.07782015E-1,
3.51E05,1.08000000E+2,1.28497864E+2,-1.97240782E+0,
3.52E05,1.29000000E+2,1.28376892E+2,5.48615940E-2,
3.53E05,1.14000000E+2,1.28258820E+2,-1.33546078E+0,
3.54E05,1.22000000E+2,1.28143600E+2,-5.56215465E-1,
3.55E05,1.37000000E+2,1.28031143E+2,7.66261160E-1,
3.56E05,1.43000000E+2,1.27921371E+2,1.26093829E+0,
3.57E05,1.19000000E+2,1.27814224E+2,-8.07998657E-1,
3.58E05,1.24000000E+2,1.27709641E+2,-3.33135545E-1,
3.59E05,1.27000000E+2,1.27607552E+2,-5.39114848E-2,
3.6E05,1.37000000E+2,1.27507889E+2,8.10965776E-1,
3.61E05,1.36000000E+2,1.27410599E+2,7.36535072E-1,
3.62E05,1.24000000E+2,1.27315620E+2,-2.97751486E-1,
3.63E05,1.29000000E+2,1.27222885E+2,1.56466246E-1,
3.64E05,1.25000000E+2,1.27132355E+2,-1.90723613E-1,
3.65E05,1.23000000E+2,1.27043961E+2,-3.64631653E-1,
3.66E05,1.27000000E+2,1.26957649E+2,3.75802303E-3,
3.67E05,1.32000000E+2,1.26873383E+2,4.46214765E-1,
3.68E05,1.16000000E+2,1.26791092E+2,-1.00192773E+0,
3.69E05,1.32000000E+2,1.26710739E+2,4.60371077E-1,
3.7E05,1.31000000E+2,1.26632271E+2,3.81610274E-1,
3.71E05,1.18000000E+2,1.26555649E+2,-7.87611306E-1,
3.72E05,1.38000000E+2,1.26480820E+2,9.80577767E-1,
3.73E05,1.46000000E+2,1.26407738E+2,1.62146711E+0,
3.74E05,1.07000000E+2,1.26336365E+2,-1.86931694E+0,
3.75E05,1.34000000E+2,1.26266663E+2,6.68058574E-1,
3.76E05,1.20000000E+2,1.26198578E+2,-5.65850198E-1,
3.77E05,1.31000000E+2,1.26132088E+2,4.25311476E-1,
3.78E05,1.31000000E+2,1.26067139E+2,4.30986106E-1,
3.79E05,1.49000000E+2,1.26003700E+2,1.88393033E+0,
3.8E05,1.25000000E+2,1.25941734E+2,-8.42312798E-2,
3.81E05,1.22000000E+2,1.25881203E+2,-3.51387560E-1,
3.82E05,1.21000000E+2,1.25822075E+2,-4.38370436E-1,
3.83E05,1.24000000E+2,1.25764313E+2,-1.58439964E-1,
3.84E05,1.27000000E+2,1.25707893E+2,1.14655919E-1,
3.85E05,1.27000000E+2,1.25652771E+2,1.19547240E-1,
3.86E05,1.33000000E+2,1.25598923E+2,6.41754806E-1,
3.87E05,1.41000000E+2,1.25546310E+2,1.30143547E+0,
3.88E05,1.17000000E+2,1.25494911E+2,-7.85354853E-1,
3.89E05,1.42000000E+2,1.25444695E+2,1.38929033E+0,
3.9E05,1.18000000E+2,1.25395630E+2,-6.80822909E-1,
3.91E05,1.25000000E+2,1.25347694E+2,-3.10987327E-2,
3.92E05,1.46000000E+2,1.25300865E+2,1.71307254E+0,
3.93E05,1.08000000E+2,1.25255096E+2,-1.66037238E+0,
3.94E05,1.31000000E+2,1.25210381E+2,5.05841374E-1,
3.95E05,1.03000000E+2,1.25166695E+2,-2.18414927E+0,
3.96E05,1.53000000E+2,1.25124001E+2,2.25364089E+0,
3.97E05,1.00000000E+2,1.25082283E+2,-2.50822830E+0,
3.98E05,1.30000000E+2,1.25041512E+2,4.34888214E-1,
3.99E05,1.31000000E+2,1.25001678E+2,5.24075806E-1,
4E05,1.49000000E+2,1.24962746E+2,1.96920860E+0,
4.01E05,1.25000000E+2,1.24924706E+2,6.73454441E-3,
4.02E05,1.16000000E+2,1.24887527E+2,-8.25186193E-1,
4.03E05,1.47000000E+2,1.24851196E+2,1.82680249E+0,
4.04E05,1.32000000E+2,1.24815689E+2,6.25313997E-1,
4.05E05,1.39000000E+2,1.24780983E+2,1.20604134E+0,
4.06E05,1.14000000E+2,1.24747070E+2,-1.00655532E+0,
4.07E05,1.34000000E+2,1.24713928E+2,8.02194417E-1,
4.08E05,1.29000000E+2,1.24681534E+2,3.80219758E-1,
4.09E05,8.10000000E+1,1.24649872E+2,-4.84998560E+0,
4.1E05,1.29000000E+2,1.24618927E+2,3.85731965E-1,
4.11E05,1.13000000E+2,1.24588676E+2,-1.09017098E+0,
4.12E05,1.14000000E+2,1.24559120E+2,-9.88952219E-1,
4.13E05,1.35000000E+2,1.24530220E+2,9.01095152E-1,
4.14E05,1.23000000E+2,1.24501976E+2,-1.35428607E-1,
4.15E05,1.10000000E+2,1.24474373E+2,-1.38007724E+0,
4.16E05,1.14000000E+2,1.24447388E+2,-9.78487492E-1,
4.17E05,1.23000000E+2,1.24421013E+2,-1.28128409E-1,
4.18E05,1.20000000E+2,1.24395226E+2,-4.01227385E-1,
4.19E05,1.16000000E+2,1.24370026E+2,-7.77137399E-1,
4.2E05,1.38000000E+2,1.24345390E+2,1.16235757E+0,
4.21E05,1.33000000E+2,1.24321304E+2,7.52538383E-1,
4.22E05,1.43000000E+2,1.24297768E+2,1.56395924E+0,
4.23E05,1.38000000E+2,1.24274750E+2,1.16837084E+0,
4.24E05,1.32000000E+2,1.24252258E+2,6.74354374E-1,
4.25E05,1.34000000E+2,1.24230263E+2,8.43976736E-1,
4.26E05,1.33000000E+2,1.24208763E+2,7.62296915E-1,
4.27E05,1.21000000E+2,1.24187744E+2,-2.89794922E-1,
4.28E05,1.24000000E+2,1.24167198E+2,-1.50148394E-2,
4.29E05,1.14000000E+2,1.24147110E+2,-9.50363934E-1,
4.3E05,1.16000000E+2,1.24127472E+2,-7.54616797E-1,
4.31E05,1.10000000E+2,1.24108269E+2,-1.34517062E+0,
4.32E05,1.19000000E+2,1.24089500E+2,-4.66553748E-1,
4.33E05,1.48000000E+2,1.24071152E+2,1.96693921E+0,
4.34E05,1.23000000E+2,1.24053207E+2,-9.49645117E-2,
4.35E05,1.24000000E+2,1.24035667E+2,-3.20302881E-3,
4.36E05,1.20000000E+2,1.24018517E+2,-3.66838694E-1,
4.37E05,1.28000000E+2,1.24001755E+2,3.53398293E-1,
4.38E05,1.12000000E+2,1.23985359E+2,-1.13251007E+0,
4.39E05,1.38000000E+2,1.23969330E+2,1.19437003E+0,
4.4E05,1.15000000E+2,1.23953659E+2,-8.34932983E-1,
4.41E05,1.72000000E+2,1.23938339E+2,3.66466737E+0,
