0.01CR-FITTED

Labels,Decay7 on Em1,Decay7 on Em1F2,Decay7 on Em1F2R,
4.42E05,2.95000000E+2,3.02455139E+2,-4.34054971E-1,
4.43E05,3.03000000E+2,3.01368927E+2,9.37026963E-2,
4.44E05,2.69000000E+2,3.00294250E+2,-1.90804410E+0,
4.45E05,2.85000000E+2,2.99230988E+2,-8.42970967E-1,
4.46E05,3.00000000E+2,2.98178986E+2,1.05136320E-1,
4.47E05,3.02000000E+2,2.97138123E+2,2.79769599E-1,
4.48E05,3.06000000E+2,2.96108215E+2,5.65475702E-1,
4.49E05,2.99000000E+2,2.95089172E+2,2.26169005E-1,
4.5E05,2.71000000E+2,2.94080811E+2,-1.40205944E+0,
4.51E05,2.97000000E+2,2.93083069E+2,2.27283388E-1,
4.52E05,3.09000000E+2,2.92095764E+2,9.61648405E-1,
4.53E05,2.82000000E+2,2.91118774E+2,-5.43015122E-1,
4.54E05,2.83000000E+2,2.90152008E+2,-4.25142765E-1,
4.55E05,2.61000000E+2,2.89195313E+2,-1.74524605E+0,
4.56E05,2.61000000E+2,2.88248566E+2,-1.68664384E+0,
4.57E05,2.72000000E+2,2.87311646E+2,-9.28404868E-1,
4.58E05,2.78000000E+2,2.86384430E+2,-5.02864718E-1,
4.59E05,3.23000000E+2,2.85466827E+2,2.08840156E+0,
4.6E05,2.73000000E+2,2.84558685E+2,-6.99563444E-1,
4.61E05,2.69000000E+2,2.83659912E+2,-8.93830597E-1,
4.62E05,2.89000000E+2,2.82770416E+2,3.66446108E-1,
4.63E05,2.88000000E+2,2.81890045E+2,3.60032529E-1,
4.64E05,3.00000000E+2,2.81018707E+2,1.09588552E+0,
4.65E05,2.88000000E+2,2.80156311E+2,4.62193817E-1,
4.66E05,2.54000000E+2,2.79302704E+2,-1.58763289E+0,
4.67E05,2.73000000E+2,2.78457825E+2,-3.30322593E-1,
4.68E05,2.47000000E+2,2.77621552E+2,-1.94840264E+0,
4.69E05,2.62000000E+2,2.76793793E+2,-9.13963556E-1,
4.7E05,2.90000000E+2,2.75974457E+2,8.23608279E-1,
4.71E05,2.84000000E+2,2.75163422E+2,5.24354458E-1,
4.72E05,3.07000000E+2,2.74360596E+2,1.86282921E+0,
4.73E05,2.34000000E+2,2.73565918E+2,-2.58650494E+0,
4.74E05,2.41000000E+2,2.72779236E+2,-2.04708052E+0,
4.75E05,2.70000000E+2,2.72000488E+2,-1.21745840E-1,
4.76E05,2.74000000E+2,2.71229553E+2,1.67368814E-1,
4.77E05,2.76000000E+2,2.70466400E+2,3.33083570E-1,
4.78E05,2.74000000E+2,2.69710876E+2,2.59115428E-1,
4.79E05,2.65000000E+2,2.68962952E+2,-2.43442193E-1,
4.8E05,2.61000000E+2,2.68222473E+2,-4.47059870E-1,
4.81E05,2.93000000E+2,2.67489410E+2,1.49034452E+0,
4.82E05,2.58000000E+2,2.66763672E+2,-5.45602381E-1,
4.83E05,2.77000000E+2,2.66045105E+2,6.58215821E-1,
4.84E05,2.67000000E+2,2.65333740E+2,1.01973444E-1,
4.85E05,2.78000000E+2,2.64629395E+2,8.01915646E-1,
4.86E05,2.78000000E+2,2.63932037E+2,8.43740344E-1,
4.87E05,2.52000000E+2,2.63241608E+2,-7.08154738E-1,
4.88E05,2.79000000E+2,2.62557983E+2,9.84357774E-1,
4.89E05,2.77000000E+2,2.61881104E+2,9.08406436E-1,
4.9E05,2.74000000E+2,2.61210876E+2,7.72619188E-1,
4.91E05,2.77000000E+2,2.60547272E+2,9.88548636E-1,
4.92E05,2.60000000E+2,2.59890167E+2,6.81153871E-3,
4.93E05,2.76000000E+2,2.59239502E+2,1.00886345E+0,
4.94E05,2.32000000E+2,2.58595245E+2,-1.74606335E+0,
4.95E05,2.77000000E+2,2.57957275E+2,1.14416647E+0,
4.96E05,2.60000000E+2,2.57325531E+2,1.65863529E-1,
4.97E05,2.48000000E+2,2.56699951E+2,-5.52447438E-1,
4.98E05,2.69000000E+2,2.56080475E+2,7.87717342E-1,
4.99E05,2.52000000E+2,2.55467010E+2,-2.18401134E-1,
5E05,2.57000000E+2,2.54859528E+2,1.33518994E-1,
5.01E05,2.71000000E+2,2.54257935E+2,1.01700807E+0,
5.02E05,2.69000000E+2,2.53662155E+2,9.35164928E-1,
5.03E05,2.44000000E+2,2.53072159E+2,-5.80785453E-1,
5.04E05,2.43000000E+2,2.52487854E+2,-6.08646095E-1,
5.05E05,2.61000000E+2,2.51909195E+2,5.62706709E-1,
5.06E05,2.48000000E+2,2.51336105E+2,-2.11842895E-1,
5.07E05,2.37000000E+2,2.50768555E+2,-8.94363701E-1,
5.08E05,2.48000000E+2,2.50206436E+2,-1.40108839E-1,
5.09E05,2.15000000E+2,2.49649719E+2,-2.36309123E+0,
5.1E05,2.50000000E+2,2.49098358E+2,5.70248403E-2,
5.11E05,2.58000000E+2,2.48552261E+2,5.88190496E-1,
5.12E05,2.61000000E+2,2.48011383E+2,8.03975224E-1,
5.13E05,2.34000000E+2,2.47475693E+2,-8.80933642E-1,
5.14E05,2.63000000E+2,2.46945099E+2,9.89987612E-1,
5.15E05,2.33000000E+2,2.46419571E+2,-8.79145324E-1,
5.16E05,2.44000000E+2,2.45899033E+2,-1.21573098E-1,
5.17E05,2.50000000E+2,2.45383453E+2,2.91976064E-1,
5.18E05,2.38000000E+2,2.44872772E+2,-4.45495665E-1,
5.19E05,2.49000000E+2,2.44366928E+2,2.93608993E-1,
5.2E05,2.31000000E+2,2.43865891E+2,-8.46513450E-1,
5.21E05,2.57000000E+2,2.43369583E+2,8.50242019E-1,
5.22E05,2.40000000E+2,2.42877975E+2,-1.85772523E-1,
5.23E05,2.72000000E+2,2.42391006E+2,1.79530895E+0,
5.24E05,2.56000000E+2,2.41908630E+2,8.80710602E-1,
5.25E05,2.35000000E+2,2.41430786E+2,-4.19498235E-1,
5.26E05,2.47000000E+2,2.40957443E+2,3.84478688E-1,
5.27E05,2.57000000E+2,2.40488556E+2,1.02995563E+0,
5.28E05,2.48000000E+2,2.40024063E+2,5.06472468E-1,
5.29E05,2.42000000E+2,2.39563934E+2,1.56596228E-1,
5.3E05,2.52000000E+2,2.39108109E+2,8.12112868E-1,
5.31E05,2.45000000E+2,2.38656555E+2,4.05267805E-1,
5.32E05,2.37000000E+2,2.38209213E+2,-7.85468370E-2,
5.33E05,2.72000000E+2,2.37766052E+2,2.07573795E+0,
5.34E05,2.25000000E+2,2.37327026E+2,-8.21801782E-1,
5.35E05,2.37000000E+2,2.36892090E+2,7.00951787E-3,
5.36E05,2.47000000E+2,2.36461197E+2,6.70567989E-1,
5.37E05,2.56000000E+2,2.36034317E+2,1.24785519E+0,
5.38E05,2.44000000E+2,2.35611404E+2,5.37024796E-1,
5.39E05,2.44000000E+2,2.35192413E+2,5.63847959E-1,
5.4E05,2.26000000E+2,2.34777313E+2,-5.83858192E-1,
5.41E05,2.33000000E+2,2.34366043E+2,-8.94924551E-2,
5.42E05,2.43000000E+2,2.33958588E+2,5.80006838E-1,
5.43E05,2.33000000E+2,2.33554886E+2,-3.63517813E-2,
5.44E05,2.06000000E+2,2.33154922E+2,-1.89197314E+0,
5.45E05,2.17000000E+2,2.32758652E+2,-1.06976700E+0,
5.46E05,2.27000000E+2,2.32366028E+2,-3.56155783E-1,
5.47E05,2.48000000E+2,2.31977020E+2,1.01746023E+0,
5.48E05,2.39000000E+2,2.31591583E+2,4.79210645E-1,
5.49E05,2.37000000E+2,2.31209686E+2,3.76121283E-1,
5.5E05,2.33000000E+2,2.30831299E+2,1.42076343E-1,
5.51E05,2.24000000E+2,2.30456390E+2,-4.31385726E-1,
5.52E05,2.03000000E+2,2.30084915E+2,-1.90098834E+0,
5.53E05,2.14000000E+2,2.29716843E+2,-1.07438123E+0,
5.54E05,2.26000000E+2,2.29352127E+2,-2.22980171E-1,
5.55E05,2.08000000E+2,2.28990753E+2,-1.45544684E+0,
5.56E05,2.22000000E+2,2.28632675E+2,-4.45156008E-1,
5.57E05,2.21000000E+2,2.28277863E+2,-4.89562035E-1,
5.58E05,2.09000000E+2,2.27926285E+2,-1.30915844E+0,
5.59E05,2.24000000E+2,2.27577911E+2,-2.39059269E-1,
5.6E05,1.89000000E+2,2.27232697E+2,-2.78101945E+0,
5.61E05,2.21000000E+2,2.26890625E+2,-3.96246314E-1,
5.62E05,2.27000000E+2,2.26551666E+2,2.97569539E-2,
5.63E05,2.19000000E+2,2.26215790E+2,-4.87597883E-1,
5.64E05,2.40000000E+2,2.25882950E+2,9.11251664E-1,
5.65E05,2.39000000E+2,2.25553131E+2,8.69805634E-1,
5.66E05,2.33000000E+2,2.25226288E+2,5.09272814E-1,
5.67E05,2.19000000E+2,2.24902405E+2,-3.98847550E-1,
5.68E05,2.20000000E+2,2.24581451E+2,-3.08881372E-1,
5.69E05,2.13000000E+2,2.24263397E+2,-7.71755278E-1,
5.7E05,2.08000000E+2,2.23948227E+2,-1.10581064E+0,
5.71E05,2.39000000E+2,2.23635880E+2,9.93822336E-1,
5.72E05,2.18000000E+2,2.23326355E+2,-3.60746264E-1,
5.73E05,2.23000000E+2,2.23019608E+2,-1.31301826E-3,
5.74E05,2.16000000E+2,2.22715637E+2,-4.56941247E-1,
5.75E05,2.04000000E+2,2.22414383E+2,-1.28926468E+0,
5.76E05,2.65000000E+2,2.22115845E+2,2.63435268E+0,
5.77E05,2.33000000E+2,2.21819977E+2,7.32427657E-1,
5.78E05,2.05000000E+2,2.21526764E+2,-1.15427923E+0,
5.79E05,2.37000000E+2,2.21236191E+2,1.02396941E+0,
5.8E05,2.21000000E+2,2.20948212E+2,3.48366005E-3,
5.81E05,1.98000000E+2,2.20662811E+2,-1.61057591E+0,
5.82E05,2.34000000E+2,2.20379974E+2,8.90368938E-1,
5.83E05,2.15000000E+2,2.20099640E+2,-3.47792566E-1,
5.84E05,2.02000000E+2,2.19821838E+2,-1.25394011E+0,
5.85E05,2.39000000E+2,2.19546494E+2,1.25834274E+0,
5.86E05,2.21000000E+2,2.19273621E+2,1.16128847E-1,
5.87E05,2.34000000E+2,2.19003174E+2,9.80373204E-1,
5.88E05,2.20000000E+2,2.18735138E+2,8.52769837E-2,
5.89E05,2.27000000E+2,2.18469482E+2,5.66190302E-1,
5.9E05,2.11000000E+2,2.18206192E+2,-4.96094733E-1,
5.91E05,2.17000000E+2,2.17945236E+2,-6.41668141E-2,
5.92E05,2.03000000E+2,2.17686615E+2,-1.03079832E+0,
5.93E05,2.15000000E+2,2.17430267E+2,-1.65742859E-1,
5.94E05,2.30000000E+2,2.17176208E+2,8.45575750E-1,
5.95E05,2.25000000E+2,2.16924408E+2,5.38372815E-1,
5.96E05,2.40000000E+2,2.16674835E+2,1.50563300E+0,
5.97E05,2.24000000E+2,2.16427460E+2,5.05961657E-1,
5.98E05,2.14000000E+2,2.16182281E+2,-1.49177685E-1,
5.99E05,1.93000000E+2,2.15939270E+2,-1.65120482E+0,
6E05,2.40000000E+2,2.15698410E+2,1.56866097E+0,
6.01E05,2.21000000E+2,2.15459686E+2,3.72681826E-1,
6.02E05,2.14000000E+2,2.15223053E+2,-8.36061761E-2,
6.03E05,2.05000000E+2,2.14988525E+2,-6.97628856E-1,
6.04E05,1.95000000E+2,2.14756058E+2,-1.41476071E+0,
6.05E05,2.22000000E+2,2.14525635E+2,5.01646578E-1,
6.06E05,2.02000000E+2,2.14297241E+2,-8.65230858E-1,
6.07E05,2.07000000E+2,2.14070862E+2,-4.91458863E-1,
6.08E05,2.15000000E+2,2.13846481E+2,7.86693171E-2,
6.09E05,2.26000000E+2,2.13624054E+2,8.23235691E-1,
6.1E05,2.09000000E+2,2.13403595E+2,-3.04603040E-1,
6.11E05,2.26000000E+2,2.13185074E+2,8.52436185E-1,
6.12E05,2.04000000E+2,2.12968475E+2,-6.27918899E-1,
6.13E05,2.39000000E+2,2.12753769E+2,1.69772756E+0,
6.14E05,2.07000000E+2,2.12540955E+2,-3.85122955E-1,
6.15E05,2.40000000E+2,2.12330002E+2,1.78609073E+0,
6.16E05,1.90000000E+2,2.12120880E+2,-1.60481739E+0,
6.17E05,2.14000000E+2,2.11913605E+2,1.42623037E-1,
6.18E05,2.04000000E+2,2.11708145E+2,-5.39678097E-1,
6.19E05,2.29000000E+2,2.11504486E+2,1.15613616E+0,
6.2E05,2.05000000E+2,2.11302597E+2,-4.40192461E-1,
6.21E05,2.01000000E+2,2.11102478E+2,-7.12573826E-1,
6.22E05,2.21000000E+2,2.10904114E+2,6.79122806E-1,
6.23E05,2.14000000E+2,2.10707474E+2,2.25072458E-1,
6.24E05,2.07000000E+2,2.10512543E+2,-2.44138598E-1,
6.25E05,2.09000000E+2,2.10319321E+2,-9.12593156E-2,
6.26E05,1.95000000E+2,2.10127777E+2,-1.08332264E+0,
6.27E05,1.83000000E+2,2.09937912E+2,-1.99130774E+0,
6.28E05,1.88000000E+2,2.09749695E+2,-1.58625948E+0,
6.29E05,2.19000000E+2,2.09563110E+2,6.37685895E-1,
6.3E05,2.07000000E+2,2.09378159E+2,-1.65293440E-1,
6.31E05,2.10000000E+2,2.09194809E+2,5.55634610E-2,
6.32E05,2.33000000E+2,2.09013062E+2,1.57143664E+0,
6.33E05,1.80000000E+2,2.08832886E+2,-2.14907646E+0,
6.34E05,2.38000000E+2,2.08654282E+2,1.90220046E+0,
6.35E05,2.11000000E+2,2.08477219E+2,1.73675433E-1,
6.36E05,2.07000000E+2,2.08301697E+2,-9.04741809E-2,
6.37E05,1.91000000E+2,2.08127701E+2,-1.23931694E+0,
6.38E05,2.18000000E+2,2.07955215E+2,6.80318654E-1,
6.39E05,2.03000000E+2,2.07784210E+2,-3.35785717E-1,
6.4E05,1.91000000E+2,2.07614700E+2,-1.20219755E+0,
6.41E05,1.96000000E+2,2.07446655E+2,-8.17618251E-1,
6.42E05,2.32000000E+2,2.07280075E+2,1.62294257E+0,
6.43E05,1.71000000E+2,2.07114929E+2,-2.76177764E+0,
6.44E05,2.19000000E+2,2.06951202E+2,8.14182281E-1,
6.45E05,2.28000000E+2,2.06788895E+2,1.40473974E+0,
6.46E05,2.07000000E+2,2.06627991E+2,2.58564316E-2,
6.47E05,2.20000000E+2,2.06468491E+2,9.12294149E-1,
6.48E05,1.90000000E+2,2.06310349E+2,-1.18327713E+0,
6.49E05,1.90000000E+2,2.06153595E+2,-1.17190492E+0,
6.5E05,1.99000000E+2,2.05998169E+2,-4.96087044E-1,
6.51E05,2.30000000E+2,2.05844101E+2,1.59279275E+0,
6.52E05,1.90000000E+2,2.05691360E+2,-1.13837099E+0,
6.53E05,2.10000000E+2,2.05539932E+2,3.07773918E-1,
6.54E05,2.19000000E+2,2.05389801E+2,9.19691980E-1,
6.55E05,1.89000000E+2,2.05240967E+2,-1.18135643E+0,
6.56E05,2.08000000E+2,2.05093414E+2,2.01535463E-1,
6.57E05,2.12000000E+2,2.04947144E+2,4.84392166E-1,
6.58E05,2.05000000E+2,2.04802124E+2,1.38202580E-2,
6.59E05,1.95000000E+2,2.04658356E+2,-6.91649258E-1,
6.6E05,2.29000000E+2,2.04515808E+2,1.61796093E+0,
6.61E05,2.07000000E+2,2.04374512E+2,1.82484046E-1,
6.62E05,2.16000000E+2,2.04234406E+2,8.00547302E-1,
6.63E05,1.80000000E+2,2.04095520E+2,-1.79597402E+0,
6.64E05,2.10000000E+2,2.03957825E+2,4.16949719E-1,
6.65E05,2.13000000E+2,2.03821304E+2,6.28913879E-1,
6.66E05,2.15000000E+2,2.03685959E+2,7.71611214E-1,
6.67E05,1.98000000E+2,2.03551773E+2,-3.94547343E-1,
6.68E05,1.93000000E+2,2.03418732E+2,-7.49956727E-1,
6.69E05,2.07000000E+2,2.03286850E+2,2.58081764E-1,
6.7E05,1.97000000E+2,2.03156082E+2,-4.38602686E-1,
6.71E05,2.24000000E+2,2.03026443E+2,1.40135467E+0,
6.72E05,2.18000000E+2,2.02897903E+2,1.02284300E+0,
6.73E05,2.43000000E+2,2.02770477E+2,2.58072495E+0,
6.74E05,2.14000000E+2,2.02644135E+2,7.76270986E-1,
6.75E05,1.99000000E+2,2.02518890E+2,-2.49447525E-1,
6.76E05,1.95000000E+2,2.02394699E+2,-5.29545426E-1,
6.77E05,2.48000000E+2,2.02271576E+2,2.90375781E+0,
6.78E05,1.98000000E+2,2.02149506E+2,-2.94892520E-1,
6.79E05,2.27000000E+2,2.02028473E+2,1.65741849E+0,
6.8E05,2.03000000E+2,2.01908478E+2,7.66098425E-2,
6.81E05,2.26000000E+2,2.01789520E+2,1.61045718E+0,
6.82E05,1.90000000E+2,2.01671570E+2,-8.46744716E-1,
6.83E05,2.09000000E+2,2.01554626E+2,5.15007257E-1,
6.84E05,2.16000000E+2,2.01438675E+2,9.90772665E-1,
6.85E05,2.11000000E+2,2.01323730E+2,6.66141868E-1,
6.86E05,2.15000000E+2,2.01209747E+2,9.40487444E-1,
6.87E05,2.10000000E+2,2.01096741E+2,6.14383280E-1,
6.88E05,2.04000000E+2,2.00984711E+2,2.11112484E-1,
6.89E05,1.99000000E+2,2.00873627E+2,-1.32817879E-1,
6.9E05,2.06000000E+2,2.00763489E+2,3.64845037E-1,
6.91E05,1.83000000E+2,2.00654297E+2,-1.30504310E+0,
6.92E05,2.04000000E+2,2.00546021E+2,2.41826937E-1,
6.93E05,1.76000000E+2,2.00438690E+2,-1.84213567E+0,
6.94E05,2.15000000E+2,2.00332260E+2,1.00033152E+0,
6.95E05,1.98000000E+2,2.00226730E+2,-1.58246830E-1,
6.96E05,2.06000000E+2,2.00122101E+2,4.09532636E-1,
6.97E05,2.07000000E+2,2.00018372E+2,4.85256702E-1,
6.98E05,2.08000000E+2,1.99915512E+2,5.60558379E-1,
6.99E05,2.09000000E+2,1.99813538E+2,6.35440886E-1,
7E05,1.94000000E+2,1.99712433E+2,-4.10128772E-1,
7.01E05,1.93000000E+2,1.99612183E+2,-4.75955307E-1,
7.02E05,1.88000000E+2,1.99512787E+2,-8.39656293E-1,
7.03E05,2.17000000E+2,1.99414230E+2,1.19379985E+0,
7.04E05,2.19000000E+2,1.99316513E+2,1.33008671E+0,
7.05E05,1.95000000E+2,1.99219635E+2,-3.02174330E-1,
7.06E05,2.06000000E+2,1.99123566E+2,4.79103893E-1,
7.07E05,1.82000000E+2,1.99028320E+2,-1.26222312E+0,
7.08E05,1.92000000E+2,1.98933884E+2,-5.00409961E-1,
7.09E05,1.93000000E+2,1.98840240E+2,-4.20389712E-1,
7.1E05,2.00000000E+2,1.98747406E+2,8.85717720E-2,
7.11E05,1.95000000E+2,1.98655350E+2,-2.61765033E-1,
7.12E05,1.99000000E+2,1.98564072E+2,3.09021417E-2,
7.13E05,1.94000000E+2,1.98473572E+2,-3.21183741E-1,
7.14E05,2.05000000E+2,1.98383835E+2,4.62093025E-1,
7.15E05,1.98000000E+2,1.98294876E+2,-2.09559314E-2,
7.16E05,2.11000000E+2,1.98206650E+2,8.80730569E-1,
7.17E05,1.71000000E+2,1.98119186E+2,-2.07385612E+0,
7.18E05,2.06000000E+2,1.98032455E+2,5.55125117E-1,
7.19E05,2.02000000E+2,1.97946457E+2,2.85206288E-1,
7.2E05,2.09000000E+2,1.97861191E+2,7.70487547E-1,
7.21E05,1.99000000E+2,1.97776657E+2,8.67204815E-2,
7.22E05,2.05000000E+2,1.97692825E+2,5.10355234E-1,
7.23E05,1.93000000E+2,1.97609711E+2,-3.31814229E-1,
7.24E05,2.14000000E+2,1.97527298E+2,1.12605071E+0,
7.25E05,2.10000000E+2,1.97445572E+2,8.66337836E-1,
7.26E05,1.86000000E+2,1.97364548E+2,-8.33289087E-1,
7.27E05,2.00000000E+2,1.97284210E+2,1.92035332E-1,
7.28E05,2.06000000E+2,1.97204559E+2,6.12807393E-1,
7.29E05,1.96000000E+2,1.97125565E+2,-8.03974718E-2,
7.3E05,1.94000000E+2,1.97047241E+2,-2.18779162E-1,
7.31E05,2.29000000E+2,1.96969589E+2,2.11662912E+0,
7.32E05,1.89000000E+2,1.96892593E+2,-5.74101686E-1,
7.33E05,1.84000000E+2,1.96816238E+2,-9.44825649E-1,
7.34E05,1.95000000E+2,1.96740540E+2,-1.24642625E-1,
7.35E05,1.94000000E+2,1.96665466E+2,-1.91369325E-1,
7.36E05,1.87000000E+2,1.96591049E+2,-7.01366961E-1,
7.37E05,1.90000000E+2,1.96517242E+2,-4.72810477E-1,
7.38E05,1.97000000E+2,1.96444061E+2,3.96089926E-2,
7.39E05,1.94000000E+2,1.96371506E+2,-1.70264184E-1,
7.4E05,2.01000000E+2,1.96299561E+2,3.31543446E-1,
7.41E05,1.87000000E+2,1.96228210E+2,-6.74833596E-1,
7.42E05,1.91000000E+2,1.96157471E+2,-3.73181492E-1,
7.43E05,1.94000000E+2,1.96087326E+2,-1.49861276E-1,
7.44E05,1.99000000E+2,1.96017776E+2,2.11404219E-1,
7.45E05,2.10000000E+2,1.95948822E+2,9.69623446E-1,
7.46E05,1.89000000E+2,1.95880432E+2,-5.00477791E-1,
7.47E05,1.86000000E+2,1.95812637E+2,-7.19497502E-1,
7.48E05,2.02000000E+2,1.95745407E+2,4.40071613E-1,
7.49E05,2.01000000E+2,1.95678741E+2,3.75332624E-1,
7.5E05,1.75000000E+2,1.95612625E+2,-1.55816793E+0,
7.51E05,2.04000000E+2,1.95547089E+2,5.91822207E-1,
7.52E05,1.97000000E+2,1.95482086E+2,1.08146884E-1,
7.53E05,2.18000000E+2,1.95417648E+2,1.52946985E+0,
7.54E05,2.29000000E+2,1.95353745E+2,2.22340727E+0,
7.55E05,1.91000000E+2,1.95290375E+2,-3.10440630E-1,
7.56E05,2.06000000E+2,1.95227539E+2,7.50552893E-1,
7.57E05,2.17000000E+2,1.95165237E+2,1.48224032E+0,
7.58E05,1.90000000E+2,1.95103455E+2,-3.70243520E-1,
7.59E05,2.17000000E+2,1.95042206E+2,1.49059224E+0,
7.6E05,1.85000000E+2,1.94981461E+2,-7.33851612E-1,
7.61E05,2.19000000E+2,1.94921234E+2,1.62709212E+0,
7.62E05,2.06000000E+2,1.94861511E+2,7.76055276E-1,
7.63E05,1.77000000E+2,1.94802292E+2,-1.33810222E+0,
7.64E05,1.82000000E+2,1.94743561E+2,-9.44615602E-1,
7.65E05,1.58000000E+2,1.94685333E+2,-2.91852856E+0,
7.66E05,2.03000000E+2,1.94627594E+2,5.87627709E-1,
7.67E05,2.29000000E+2,1.94570343E+2,2.27517581E+0,
7.68E05,1.78000000E+2,1.94513580E+2,-1.23774517E+0,
7.69E05,2.08000000E+2,1.94457275E+2,9.39019024E-1,
7.7E05,2.02000000E+2,1.94401459E+2,5.34631491E-1,
7.71E05,1.99000000E+2,1.94346115E+2,3.29905152E-1,
7.72E05,1.69000000E+2,1.94291229E+2,-1.94547915E+0,
7.73E05,1.87000000E+2,1.94236801E+2,-5.29207289E-1,
7.74E05,2.27000000E+2,1.94182831E+2,2.17815208E+0,
7.75E05,2.19000000E+2,1.94129318E+2,1.68060493E+0,
7.76E05,2.10000000E+2,1.94076263E+2,1.09884226E+0,
7.77E05,1.99000000E+2,1.94023651E+2,3.52764010E-1,
7.78E05,1.96000000E+2,1.93971466E+2,1.44895285E-1,
7.79E05,1.98000000E+2,1.93919739E+2,2.89971530E-1,
7.8E05,1.63000000E+2,1.93868423E+2,-2.41780138E+0,
7.81E05,1.71000000E+2,1.93817566E+2,-1.74490285E+0,
7.82E05,2.03000000E+2,1.93767120E+2,6.48021102E-1,
7.83E05,2.24000000E+2,1.93717102E+2,2.02336121E+0,
7.84E05,2.01000000E+2,1.93667496E+2,5.17194986E-1,
7.85E05,1.99000000E+2,1.93618317E+2,3.81497413E-1,
7.86E05,1.97000000E+2,1.93569550E+2,2.44409472E-1,
7.87E05,2.15000000E+2,1.93521179E+2,1.46484339E+0,
7.88E05,2.08000000E+2,1.93473221E+2,1.00725091E+0,
7.89E05,1.91000000E+2,1.93425674E+2,-1.75515637E-1,
7.9E05,1.87000000E+2,1.93378525E+2,-4.66443926E-1,
7.91E05,2.01000000E+2,1.93331772E+2,5.40875077E-1,
7.92E05,2.01000000E+2,1.93285400E+2,5.44145882E-1,
7.93E05,2.08000000E+2,1.93239426E+2,1.02346170E+0,
7.94E05,1.91000000E+2,1.93193832E+2,-1.58740148E-1,
7.95E05,2.20000000E+2,1.93148621E+2,1.81031954E+0,
7.96E05,1.84000000E+2,1.93103790E+2,-6.71140313E-1,
7.97E05,1.77000000E+2,1.93059341E+2,-1.20709407E+0,
7.98E05,1.87000000E+2,1.93015259E+2,-4.39879298E-1,
7.99E05,1.91000000E+2,1.92971558E+2,-1.42656907E-1,
8E05,2.03000000E+2,1.92928207E+2,7.06901252E-1,
8.01E05,1.86000000E+2,1.92885239E+2,-5.04850209E-1,
8.02E05,1.83000000E+2,1.92842621E+2,-7.27587461E-1,
8.03E05,1.87000000E+2,1.92800354E+2,-4.24163908E-1,
8.04E05,1.95000000E+2,1.92758438E+2,1.60521582E-1,
8.05E05,2.11000000E+2,1.92716888E+2,1.25866139E+0,
8.06E05,2.05000000E+2,1.92675674E+2,8.60768259E-1,
8.07E05,1.85000000E+2,1.92634811E+2,-5.61322510E-1,
8.08E05,2.20000000E+2,1.92594299E+2,1.84769189E+0,
8.09E05,1.76000000E+2,1.92554123E+2,-1.24781394E+0,
8.1E05,1.99000000E+2,1.92514267E+2,4.59761411E-1,
8.11E05,1.81000000E+2,1.92474762E+2,-8.52912366E-1,
8.12E05,2.05000000E+2,1.92435577E+2,8.77537370E-1,
8.13E05,1.87000000E+2,1.92396729E+2,-3.94647866E-1,
8.14E05,1.95000000E+2,1.92358215E+2,1.89182132E-1,
8.15E05,1.94000000E+2,1.92320007E+2,1.20616443E-1,
8.16E05,1.83000000E+2,1.92282120E+2,-6.86154008E-1,
8.17E05,1.77000000E+2,1.92244568E+2,-1.14585185E+0,
8.18E05,2.07000000E+2,1.92207306E+2,1.02816331E+0,
8.19E05,1.90000000E+2,1.92170364E+2,-1.57454789E-1,
8.2E05,1.96000000E+2,1.92133743E+2,2.76161194E-1,
8.21E05,2.15000000E+2,1.92097412E+2,1.56194353E+0,
8.22E05,2.02000000E+2,1.92061401E+2,6.99277341E-1,
8.23E05,1.92000000E+2,1.92025681E+2,-1.85333355E-3,
8.24E05,1.86000000E+2,1.91990265E+2,-4.39227521E-1,
8.25E05,1.91000000E+2,1.91955139E+2,-6.91114441E-2,
8.26E05,1.90000000E+2,1.91920319E+2,-1.39314562E-1,
8.27E05,2.01000000E+2,1.91885788E+2,6.42866969E-1,
8.28E05,1.85000000E+2,1.91851532E+2,-5.03734648E-1,
8.29E05,1.85000000E+2,1.91817581E+2,-5.01238525E-1,
8.3E05,1.78000000E+2,1.91783905E+2,-1.03314734E+0,
8.31E05,1.82000000E+2,1.91750504E+2,-7.22755432E-1,
8.32E05,1.81000000E+2,1.91717392E+2,-7.96617508E-1,
8.33E05,1.68000000E+2,1.91684555E+2,-1.82730305E+0,
8.34E05,1.87000000E+2,1.91651993E+2,-3.40187401E-1,
8.35E05,1.94000000E+2,1.91619705E+2,1.70895204E-1,
8.36E05,1.76000000E+2,1.91587692E+2,-1.17496657E+0,
8.37E05,2.02000000E+2,1.91555939E+2,7.34841585E-1,
8.38E05,1.95000000E+2,1.91524445E+2,2.48889700E-1,
8.39E05,1.76000000E+2,1.91493225E+2,-1.16784585E+0,
8.4E05,1.83000000E+2,1.91462265E+2,-6.25548601E-1,
8.41E05,2.02000000E+2,1.91431564E+2,7.43592560E-1,
8.42E05,1.85000000E+2,1.91401123E+2,-4.70619947E-1,
8.43E05,2.20000000E+2,1.91370926E+2,1.93017173E+0,
8.44E05,1.77000000E+2,1.91340988E+2,-1.07793462E+0,
8.45E05,1.77000000E+2,1.91311295E+2,-1.07570279E+0,
