0.005CR-FITTED

Labels,Decay5 on Em1,Decay5 on Em1F2,Decay5 on Em1F2R,
3.7E04,2.84000000E+2, , ,
3.8E04,2.89000000E+2, , ,
3.9E04,3.00000000E+2, , ,
4E04,2.81000000E+2, , ,
4.1E04,2.74000000E+2, , ,
4.2E04,2.87000000E+2, , ,
4.3E04,2.95000000E+2, , ,
4.4E04,3.13000000E+2, , ,
4.5E04,2.87000000E+2, , ,
4.6E04,2.94000000E+2, , ,
4.7E04,2.70000000E+2, , ,
4.8E04,2.98000000E+2, , ,
4.9E04,3.20000000E+2, , ,
5E04,2.88000000E+2, , ,
5.1E04,2.90000000E+2, , ,
5.2E04,2.94000000E+2, , ,
5.3E04,2.81000000E+2, , ,
5.4E04,2.92000000E+2, , ,
5.5E04,2.99000000E+2, , ,
5.6E04,2.80000000E+2, , ,
5.7E04,3.15000000E+2, , ,
5.8E04,3.02000000E+2, , ,
5.9E04,2.83000000E+2, , ,
6E04,2.96000000E+2, , ,
6.1E04,2.85000000E+2, , ,
6.2E04,2.88000000E+2, , ,
6.3E04,2.81000000E+2, , ,
6.4E04,3.15000000E+2, , ,
6.5E04,2.60000000E+2, , ,
6.6E04,2.49000000E+2, , ,
6.7E04,2.83000000E+2, , ,
6.8E04,3.00000000E+2, , ,
6.9E04,2.78000000E+2, , ,
7E04,3.01000000E+2, , ,
7.1E04,3.07000000E+2, , ,
7.2E04,2.78000000E+2, , ,
7.3E04,2.82000000E+2, , ,
7.4E04,2.89000000E+2, , ,
7.5E04,2.73000000E+2, , ,
7.6E04,2.67000000E+2, , ,
7.7E04,3.04000000E+2, , ,
7.8E04,2.98000000E+2, , ,
7.9E04,2.71000000E+2, , ,
8E04,2.86000000E+2, , ,
8.1E04,3.16000000E+2, , ,
8.2E04,2.86000000E+2, , ,
8.3E04,3.04000000E+2, , ,
8.4E04,3.28000000E+2, , ,
8.5E04,3.16000000E+2, , ,
8.6E04,2.90000000E+2, , ,
8.7E04,2.86000000E+2, , ,
8.8E04,2.64000000E+2, , ,
8.9E04,3.07000000E+2, , ,
9E04,2.98000000E+2, , ,
9.1E04,3.00000000E+2, , ,
9.2E04,2.89000000E+2, , ,
9.3E04,2.84000000E+2, , ,
9.4E04,2.93000000E+2, , ,
9.5E04,2.75000000E+2, , ,
9.6E04,2.90000000E+2, , ,
9.7E04,3.08000000E+2, , ,
9.8E04,3.06000000E+2, , ,
9.9E04,2.63000000E+2, , ,
1E05,3.01000000E+2, , ,
1.01E05,2.80000000E+2, , ,
1.02E05,2.93000000E+2, , ,
1.03E05,2.77000000E+2, , ,
1.04E05,3.22000000E+2, , ,
1.05E05,7.71000000E+2, , ,
1.06E05,3.54800000E+3, , ,
1.07E05,2.86000000E+2, , ,
1.08E05,2.69000000E+2, , ,
1.09E05,4.54000000E+2, , ,
1.1E05,2.27100000E+3, , ,
1.11E05,5.13000000E+3, , ,
1.12E05,7.23100000E+3, , ,
1.13E05,7.89300000E+3, , ,
1.14E05,7.80300000E+3, , ,
1.15E05,8.00000000E+3, , ,
1.16E05,7.90400000E+3, , ,
1.17E05,7.74300000E+3,8.05374707E+3,-3.53144455E+0,
1.18E05,7.68100000E+3,7.92626904E+3,-2.79855514E+0,
1.19E05,7.67200000E+3,7.80107178E+3,-1.47359109E+0,
1.2E05,7.54200000E+3,7.67811377E+3,-1.56732404E+0,
1.21E05,7.58800000E+3,7.55735205E+3,3.51833969E-1,
1.22E05,7.44500000E+3,7.43874658E+3,7.24744797E-2,
1.23E05,7.45400000E+3,7.32225684E+3,1.52592576E+0,
1.24E05,7.26400000E+3,7.20784326E+3,6.58891559E-1,
1.25E05,7.20000000E+3,7.09546777E+3,1.23192418E+0,
1.26E05,6.98600000E+3,6.98509229E+3,1.08601330E-2,
1.27E05,6.88200000E+3,6.87667871E+3,6.41445145E-2,
1.28E05,6.76700000E+3,6.77019141E+3,-3.87957357E-2,
1.29E05,6.84100000E+3,6.66559424E+3,2.12072349E+0,
1.3E05,6.68900000E+3,6.56285303E+3,1.54239726E+0,
1.31E05,6.51800000E+3,6.46193164E+3,6.94481492E-1,
1.32E05,6.39100000E+3,6.36279736E+3,3.52781087E-1,
1.33E05,6.35800000E+3,6.26541748E+3,1.16109765E+0,
1.34E05,6.28400000E+3,6.16975830E+3,1.44114125E+0,
1.35E05,6.19000000E+3,6.07578906E+3,1.45165157E+0,
1.36E05,6.02400000E+3,5.98347754E+3,5.22099555E-1,
1.37E05,5.88800000E+3,5.89279346E+3,-6.24690540E-2,
1.38E05,5.86800000E+3,5.80370605E+3,8.39315116E-1,
1.39E05,5.85500000E+3,5.71618652E+3,1.81412911E+0,
1.4E05,5.66500000E+3,5.63020557E+3,4.62285012E-1,
1.41E05,5.61900000E+3,5.54573486E+3,9.77389932E-1,
1.42E05,5.43600000E+3,5.46274609E+3,-3.62761050E-1,
1.43E05,5.35900000E+3,5.38121240E+3,-3.03426594E-1,
1.44E05,5.30200000E+3,5.30110693E+3,1.22648962E-2,
1.45E05,5.19800000E+3,5.22240283E+3,-3.38471502E-1,
1.46E05,5.09500000E+3,5.14507471E+3,-7.01530099E-1,
1.47E05,5.12200000E+3,5.06909668E+3,7.39202023E-1,
1.48E05,5.06200000E+3,4.99444385E+3,9.49519396E-1,
1.49E05,5.02700000E+3,4.92109229E+3,1.49373364E+0,
1.5E05,4.81600000E+3,4.84901807E+3,-4.75782424E-1,
1.51E05,4.78000000E+3,4.77819678E+3,2.60816719E-2,
1.52E05,4.61300000E+3,4.70860645E+3,-1.40765250E+0,
1.53E05,4.70700000E+3,4.64022412E+3,9.73301768E-1,
1.54E05,4.60800000E+3,4.57302686E+3,5.15203059E-1,
1.55E05,4.60500000E+3,4.50699365E+3,1.44424009E+0,
1.56E05,4.55300000E+3,4.44210303E+3,1.64350438E+0,
1.57E05,4.34900000E+3,4.37833398E+3,-4.44811851E-1,
1.58E05,4.27300000E+3,4.31566553E+3,-6.52695596E-1,
1.59E05,4.30300000E+3,4.25407813E+3,7.45791495E-1,
1.6E05,4.14600000E+3,4.19355176E+3,-7.38502443E-1,
1.61E05,4.07800000E+3,4.13406641E+3,-8.77968848E-1,
1.62E05,4.05600000E+3,4.07560376E+3,-3.07815433E-1,
1.63E05,4.06100000E+3,4.01814478E+3,6.72492266E-1,
1.64E05,3.94200000E+3,3.96167114E+3,-3.13307852E-1,
1.65E05,3.94100000E+3,3.90616504E+3,5.54896653E-1,
1.66E05,3.80100000E+3,3.85160840E+3,-8.20868671E-1,
1.67E05,3.83500000E+3,3.79798413E+3,5.97730279E-1,
1.68E05,3.70600000E+3,3.74527515E+3,-6.45156562E-1,
1.69E05,3.63000000E+3,3.69346484E+3,-1.05336750E+0,
1.7E05,3.65900000E+3,3.64253638E+3,2.72172481E-1,
1.71E05,3.56100000E+3,3.59247437E+3,-5.27437508E-1,
1.72E05,3.49500000E+3,3.54326294E+3,-8.16375911E-1,
1.73E05,3.54300000E+3,3.49488623E+3,8.08320880E-1,
1.74E05,3.39500000E+3,3.44732935E+3,-8.98101509E-1,
1.75E05,3.37600000E+3,3.40057715E+3,-4.22990173E-1,
1.76E05,3.31700000E+3,3.35461548E+3,-6.53121293E-1,
1.77E05,3.28900000E+3,3.30942920E+3,-3.56220901E-1,
1.78E05,3.21400000E+3,3.26500488E+3,-8.99681568E-1,
1.79E05,3.12600000E+3,3.22132861E+3,-1.70501733E+0,
1.8E05,3.25900000E+3,3.17838672E+3,1.41209662E+0,
1.81E05,3.12100000E+3,3.13616602E+3,-2.71471739E-1,
1.82E05,3.07200000E+3,3.09465356E+3,-4.08720046E-1,
1.83E05,3.04500000E+3,3.05383618E+3,-1.60129368E-1,
1.84E05,2.87900000E+3,3.01370142E+3,-2.51044869E+0,
1.85E05,3.01400000E+3,2.97423706E+3,7.24280596E-1,
1.86E05,2.92800000E+3,2.93543115E+3,-1.37331650E-1,
1.87E05,2.82600000E+3,2.89727173E+3,-1.34069872E+0,
1.88E05,2.80900000E+3,2.85974683E+3,-9.57487285E-1,
1.89E05,2.75400000E+3,2.82284546E+3,-1.31187761E+0,
1.9E05,2.71900000E+3,2.78655615E+3,-1.29556823E+0,
1.91E05,2.77300000E+3,2.75086792E+3,4.20288295E-1,
1.92E05,2.62900000E+3,2.71576978E+3,-1.69228375E+0,
1.93E05,2.65300000E+3,2.68125171E+3,-5.48499346E-1,
1.94E05,2.59900000E+3,2.64730273E+3,-9.47476804E-1,
1.95E05,2.57500000E+3,2.61391284E+3,-7.66839266E-1,
1.96E05,2.57700000E+3,2.58107202E+3,-8.02144930E-2,
1.97E05,2.50800000E+3,2.54877051E+3,-8.14108610E-1,
1.98E05,2.58800000E+3,2.51699854E+3,1.39567780E+0,
1.99E05,2.35200000E+3,2.48574683E+3,-2.75781298E+0,
2E05,2.43100000E+3,2.45500586E+3,-4.86883193E-1,
2.01E05,2.43100000E+3,2.42476660E+3,1.26424834E-1,
2.02E05,2.37400000E+3,2.39502002E+3,-4.31412518E-1,
2.03E05,2.33600000E+3,2.36575757E+3,-6.15688443E-1,
2.04E05,2.20500000E+3,2.33697046E+3,-2.81042790E+0,
2.05E05,2.22800000E+3,2.30865039E+3,-1.70863342E+0,
2.06E05,2.33400000E+3,2.28078882E+3,1.10141873E+0,
2.07E05,2.26900000E+3,2.25337744E+3,3.27970594E-1,
2.08E05,2.25900000E+3,2.22640894E+3,6.85709894E-1,
2.09E05,2.19600000E+3,2.19987476E+3,-8.26852769E-2,
2.1E05,2.21000000E+3,2.17376758E+3,7.70728171E-1,
2.11E05,2.20700000E+3,2.14807983E+3,1.25418842E+0,
2.12E05,2.04700000E+3,2.12280420E+3,-1.67546105E+0,
2.13E05,2.09300000E+3,2.09793286E+3,-1.07823715E-1,
2.14E05,2.06900000E+3,2.07345923E+3,-9.80346203E-2,
2.15E05,2.04600000E+3,2.04937598E+3,-7.46356994E-2,
2.16E05,2.01600000E+3,2.02567651E+3,-2.15513095E-1,
2.17E05,2.01200000E+3,2.00235376E+3,2.15052292E-1,
2.18E05,1.99000000E+3,1.97940137E+3,2.37587348E-1,
2.19E05,1.94900000E+3,1.95681274E+3,-1.76969200E-1,
2.2E05,2.00400000E+3,1.93458142E+3,1.55069673E+0,
2.21E05,1.89100000E+3,1.91270105E+3,-4.99039561E-1,
2.22E05,1.99700000E+3,1.89116565E+3,2.36830497E+0,
2.23E05,1.81800000E+3,1.86996924E+3,-1.21884763E+0,
2.24E05,1.84600000E+3,1.84910571E+3,-7.22845420E-2,
2.25E05,1.78700000E+3,1.82856934E+3,-9.83356118E-1,
2.26E05,1.75100000E+3,1.80835437E+3,-1.37064016E+0,
2.27E05,1.75900000E+3,1.78845508E+3,-7.02307463E-1,
2.28E05,1.77700000E+3,1.76886633E+3,1.92949057E-1,
2.29E05,1.71600000E+3,1.74958240E+3,-8.10686707E-1,
2.3E05,1.79900000E+3,1.73059814E+3,1.61269522E+0,
2.31E05,1.69000000E+3,1.71190820E+3,-5.32921672E-1,
2.32E05,1.67800000E+3,1.69350757E+3,-3.78571332E-1,
2.33E05,1.76300000E+3,1.67539124E+3,2.08651447E+0,
2.34E05,1.75100000E+3,1.65755432E+3,2.23314118E+0,
2.35E05,1.72100000E+3,1.63999194E+3,1.95271015E+0,
2.36E05,1.65300000E+3,1.62269922E+3,7.45276451E-1,
2.37E05,1.61400000E+3,1.60567175E+3,2.07301214E-1,
2.38E05,1.58700000E+3,1.58890479E+3,-4.78142686E-2,
2.39E05,1.55000000E+3,1.57239380E+3,-5.68803072E-1,
2.4E05,1.60400000E+3,1.55613464E+3,1.19514096E+0,
2.41E05,1.50300000E+3,1.54012268E+3,-9.57546413E-1,
2.42E05,1.53600000E+3,1.52435388E+3,2.97156751E-1,
2.43E05,1.52400000E+3,1.50882397E+3,3.88745666E-1,
2.44E05,1.49400000E+3,1.49352905E+3,1.21841989E-2,
2.45E05,1.52100000E+3,1.47846484E+3,1.09064507E+0,
2.46E05,1.42400000E+3,1.46362744E+3,-1.05012512E+0,
2.47E05,1.45500000E+3,1.44901306E+3,1.56954333E-1,
2.48E05,1.44000000E+3,1.43461780E+3,1.41833484E-1,
2.49E05,1.34900000E+3,1.42043811E+3,-1.94501960E+0,
2.5E05,1.40700000E+3,1.40647034E+3,1.41205844E-2,
2.51E05,1.42400000E+3,1.39271057E+3,8.29168200E-1,
2.52E05,1.45500000E+3,1.37915564E+3,1.98834527E+0,
2.53E05,1.40400000E+3,1.36580188E+3,1.01943243E+0,
2.54E05,1.38000000E+3,1.35264587E+3,7.36348331E-1,
2.55E05,1.29600000E+3,1.33968433E+3,-1.21345353E+0,
2.56E05,1.32600000E+3,1.32691406E+3,-2.51017585E-2,
2.57E05,1.30900000E+3,1.31433167E+3,-1.47364557E-1,
2.58E05,1.31100000E+3,1.30193408E+3,2.50386238E-1,
2.59E05,1.27000000E+3,1.28971814E+3,-5.53304315E-1,
2.6E05,1.23800000E+3,1.27768091E+3,-1.12777197E+0,
2.61E05,1.28600000E+3,1.26581934E+3,5.62749326E-1,
2.62E05,1.25800000E+3,1.25413049E+3,1.09097630E-1,
2.63E05,1.24700000E+3,1.24261145E+3,1.24276154E-1,
2.64E05,1.24200000E+3,1.23125928E+3,3.04770350E-1,
2.65E05,1.23200000E+3,1.22007129E+3,3.39850694E-1,
2.66E05,1.23600000E+3,1.20904492E+3,7.66710401E-1,
2.67E05,1.21800000E+3,1.19817725E+3,5.67989528E-1,
2.68E05,1.15300000E+3,1.18746570E+3,-1.01501489E+0,
2.69E05,1.20300000E+3,1.17690771E+3,7.52279639E-1,
2.7E05,1.21300000E+3,1.16650061E+3,1.33510935E+0,
2.71E05,1.16000000E+3,1.15624219E+3,1.10333174E-1,
2.72E05,1.16000000E+3,1.14612976E+3,4.07244235E-1,
2.73E05,1.19600000E+3,1.13616101E+3,1.73028910E+0,
2.74E05,1.20100000E+3,1.12633350E+3,2.15453887E+0,
2.75E05,1.15000000E+3,1.11664502E+3,9.83584702E-1,
2.76E05,1.16700000E+3,1.10709314E+3,1.75364280E+0,
2.77E05,1.08000000E+3,1.09767578E+3,-5.37856877E-1,
2.78E05,1.10800000E+3,1.08839063E+3,5.89106560E-1,
2.79E05,1.07600000E+3,1.07923547E+3,-9.86351520E-2,
2.8E05,1.08100000E+3,1.07020837E+3,3.28226805E-1,
2.81E05,1.16700000E+3,1.06130701E+3,3.09393191E+0,
2.82E05,1.06600000E+3,1.05252954E+3,4.12575841E-1,
2.83E05,1.02600000E+3,1.04387390E+3,-5.58014750E-1,
2.84E05,9.72000000E+2,1.03533813E+3,-2.03157163E+0,
2.85E05,1.02000000E+3,1.02692029E+3,-2.16682628E-1,
2.86E05,1.03200000E+3,1.01861841E+3,4.16550756E-1,
2.87E05,9.84000000E+2,1.01043054E+3,-8.42574894E-1,
2.88E05,1.03300000E+3,1.00235510E+3,9.53472137E-1,
2.89E05,9.90000000E+2,9.94390015E+2,-1.39523834E-1,
2.9E05,9.63000000E+2,9.86533691E+2,-7.58362651E-1,
2.91E05,9.73000000E+2,9.78784424E+2,-1.85440123E-1,
2.92E05,1.01900000E+3,9.71140259E+2,1.49928176E+0,
2.93E05,9.53000000E+2,9.63599731E+2,-3.43358964E-1,
2.94E05,9.81000000E+2,9.56161133E+2,7.93043971E-1,
2.95E05,9.17000000E+2,9.48822754E+2,-1.05087984E+0,
2.96E05,9.20000000E+2,9.41583130E+2,-7.11574733E-1,
2.97E05,9.33000000E+2,9.34440674E+2,-4.71655428E-2,
2.98E05,9.61000000E+2,9.27393677E+2,1.08407497E+0,
2.99E05,9.48000000E+2,9.20440796E+2,8.95081341E-1,
3E05,9.34000000E+2,9.13580688E+2,6.68140292E-1,
3.01E05,9.25000000E+2,9.06811523E+2,5.98033428E-1,
3.02E05,9.09000000E+2,9.00132080E+2,2.94130325E-1,
3.03E05,8.51000000E+2,8.93541016E+2,-1.45828724E+0,
3.04E05,9.07000000E+2,8.87036865E+2,6.62865043E-1,
3.05E05,8.89000000E+2,8.80618164E+2,2.81117767E-1,
3.06E05,9.06000000E+2,8.74283813E+2,1.05369973E+0,
3.07E05,8.52000000E+2,8.68032227E+2,-5.49255013E-1,
3.08E05,8.77000000E+2,8.61862305E+2,5.11163652E-1,
3.09E05,8.07000000E+2,8.55772705E+2,-1.71688056E+0,
3.1E05,8.68000000E+2,8.49762329E+2,6.19026899E-1,
3.11E05,8.38000000E+2,8.43829712E+2,-2.01384068E-1,
3.12E05,8.28000000E+2,8.37973755E+2,-3.46611947E-1,
3.13E05,8.86000000E+2,8.32193359E+2,1.80766952E+0,
3.14E05,8.57000000E+2,8.26487183E+2,1.04229796E+0,
3.15E05,7.89000000E+2,8.20854370E+2,-1.13404560E+0,
3.16E05,8.41000000E+2,8.15293457E+2,8.86432528E-1,
3.17E05,7.63000000E+2,8.09803589E+2,-1.69440377E+0,
3.18E05,8.50000000E+2,8.04383545E+2,1.56463146E+0,
3.19E05,8.39000000E+2,7.99032349E+2,1.37983656E+0,
3.2E05,7.76000000E+2,7.93748962E+2,-6.37150586E-1,
3.21E05,7.78000000E+2,7.88532227E+2,-3.77598614E-1,
3.22E05,8.24000000E+2,7.83381287E+2,1.41501999E+0,
3.23E05,8.07000000E+2,7.78295044E+2,1.01046228E+0,
3.24E05,7.78000000E+2,7.73272583E+2,1.69486105E-1,
3.25E05,7.67000000E+2,7.68312988E+2,-4.74092588E-2,
3.26E05,7.53000000E+2,7.63415161E+2,-3.79549563E-1,
3.27E05,7.45000000E+2,7.58578308E+2,-4.97470737E-1,
3.28E05,7.93000000E+2,7.53801453E+2,1.39198124E+0,
3.29E05,7.18000000E+2,7.49083740E+2,-1.16003489E+0,
3.3E05,7.36000000E+2,7.44424194E+2,-3.10519934E-1,
3.31E05,7.72000000E+2,7.39822144E+2,1.15810633E+0,
3.32E05,7.45000000E+2,7.35276489E+2,3.56241882E-1,
3.33E05,7.62000000E+2,7.30786621E+2,1.13074136E+0,
3.34E05,7.28000000E+2,7.26351563E+2,6.10951595E-2,
3.35E05,7.30000000E+2,7.21970581E+2,2.97182143E-1,
3.36E05,7.24000000E+2,7.17642822E+2,2.36262649E-1,
3.37E05,6.82000000E+2,7.13367554E+2,-1.20112574E+0,
3.38E05,6.80000000E+2,7.09144043E+2,-1.11762309E+0,
3.39E05,6.76000000E+2,7.04971436E+2,-1.11428595E+0,
3.4E05,7.13000000E+2,7.00849060E+2,4.55056280E-1,
3.41E05,6.85000000E+2,6.96776123E+2,-4.49942529E-1,
3.42E05,7.10000000E+2,6.92752075E+2,6.47303045E-1,
3.43E05,7.02000000E+2,6.88775940E+2,4.99109983E-1,
3.44E05,7.10000000E+2,6.84847168E+2,9.43968952E-1,
3.45E05,7.00000000E+2,6.80965149E+2,7.19449759E-1,
3.46E05,6.89000000E+2,6.77129089E+2,4.52245682E-1,
3.47E05,7.01000000E+2,6.73338379E+2,1.04476500E+0,
3.48E05,6.52000000E+2,6.69592407E+2,-6.88971817E-1,
3.49E05,6.87000000E+2,6.65890381E+2,8.05382192E-1,
3.5E05,6.20000000E+2,6.62231934E+2,-1.69607520E+0,
3.51E05,6.60000000E+2,6.58616211E+2,5.38639165E-2,
3.52E05,6.85000000E+2,6.55042664E+2,1.14461100E+0,
3.53E05,6.00000000E+2,6.51510742E+2,-2.10291719E+0,
3.54E05,6.34000000E+2,6.48019836E+2,-5.56798816E-1,
3.55E05,6.27000000E+2,6.44569336E+2,-7.01651692E-1,
3.56E05,6.44000000E+2,6.41158813E+2,1.11958437E-1,
3.57E05,6.81000000E+2,6.37787476E+2,1.65590751E+0,
3.58E05,6.33000000E+2,6.34454956E+2,-5.78293130E-2,
3.59E05,5.82000000E+2,6.31160645E+2,-2.03777432E+0,
3.6E05,6.58000000E+2,6.27904053E+2,1.17326224E+0,
3.61E05,6.05000000E+2,6.24684570E+2,-8.00291598E-1,
3.62E05,6.21000000E+2,6.21501770E+2,-2.01353375E-2,
3.63E05,5.91000000E+2,6.18355103E+2,-1.12523854E+0,
3.64E05,6.04000000E+2,6.15244019E+2,-4.57512617E-1,
3.65E05,5.84000000E+2,6.12168091E+2,-1.16560388E+0,
3.66E05,6.30000000E+2,6.09126892E+2,8.31604540E-1,
3.67E05,5.75000000E+2,6.06119873E+2,-1.29778838E+0,
3.68E05,6.19000000E+2,6.03146484E+2,6.37206614E-1,
3.69E05,6.25000000E+2,6.00206482E+2,9.91740704E-1,
3.7E05,5.81000000E+2,5.97299194E+2,-6.76204503E-1,
3.71E05,5.98000000E+2,5.94424316E+2,1.46220580E-1,
3.72E05,5.94000000E+2,5.91581299E+2,9.92405117E-2,
3.73E05,5.66000000E+2,5.88769897E+2,-9.57090199E-1,
3.74E05,6.02000000E+2,5.85989502E+2,6.52539194E-1,
3.75E05,6.77000000E+2,5.83239685E+2,3.60350156E+0,
3.76E05,6.09000000E+2,5.80520203E+2,1.15405965E+0,
3.77E05,6.07000000E+2,5.77830505E+2,1.18395329E+0,
3.78E05,5.90000000E+2,5.75170288E+2,6.10529602E-1,
3.79E05,5.67000000E+2,5.72539063E+2,-2.32618749E-1,
3.8E05,5.51000000E+2,5.69936584E+2,-8.06725621E-1,
3.81E05,6.19000000E+2,5.67362305E+2,2.07549429E+0,
3.82E05,5.92000000E+2,5.64816040E+2,1.11725390E+0,
3.83E05,5.40000000E+2,5.62297241E+2,-9.59520459E-1,
3.84E05,5.53000000E+2,5.59805542E+2,-2.89401084E-1,
3.85E05,5.65000000E+2,5.57340820E+2,3.22224110E-1,
3.86E05,5.98000000E+2,5.54902466E+2,1.76238918E+0,
3.87E05,5.16000000E+2,5.52490295E+2,-1.60639572E+0,
3.88E05,5.13000000E+2,5.50103882E+2,-1.63817644E+0,
3.89E05,5.41000000E+2,5.47742920E+2,-2.89900780E-1,
3.9E05,5.49000000E+2,5.45407043E+2,1.53343648E-1,
3.91E05,5.40000000E+2,5.43096008E+2,-1.33230984E-1,
3.92E05,5.47000000E+2,5.40809448E+2,2.64688879E-1,
3.93E05,5.07000000E+2,5.38547058E+2,-1.40105402E+0,
3.94E05,5.63000000E+2,5.36308472E+2,1.12491381E+0,
3.95E05,5.16000000E+2,5.34093506E+2,-7.96522200E-1,
3.96E05,5.13000000E+2,5.31901733E+2,-8.34531903E-1,
3.97E05,5.26000000E+2,5.29732910E+2,-1.62762612E-1,
3.98E05,5.29000000E+2,5.27586792E+2,6.14438280E-2,
3.99E05,5.07000000E+2,5.25463013E+2,-8.19971204E-1,
4E05,4.64000000E+2,5.23361328E+2,-2.75578046E+0,
4.01E05,5.27000000E+2,5.21281433E+2,2.49104679E-1,
4.02E05,5.15000000E+2,5.19223145E+2,-1.86093986E-1,
4.03E05,5.30000000E+2,5.17186035E+2,5.56603074E-1,
4.04E05,5.36000000E+2,5.15170044E+2,8.99717033E-1,
4.05E05,5.04000000E+2,5.13174683E+2,-4.08672869E-1,
4.06E05,5.32000000E+2,5.11199829E+2,9.01801765E-1,
4.07E05,4.96000000E+2,5.09245239E+2,-5.94728768E-1,
4.08E05,5.03000000E+2,5.07310608E+2,-1.92200497E-1,
4.09E05,5.07000000E+2,5.05395721E+2,7.12485164E-2,
4.1E05,5.15000000E+2,5.03500305E+2,5.06737113E-1,
4.11E05,4.63000000E+2,5.01624146E+2,-1.79501629E+0,
4.12E05,4.65000000E+2,4.99767029E+2,-1.61228240E+0,
4.13E05,5.02000000E+2,4.97928650E+2,1.81713253E-1,
4.14E05,4.96000000E+2,4.96108887E+2,-4.88915807E-3,
4.15E05,4.80000000E+2,4.94307373E+2,-6.53039277E-1,
4.16E05,4.71000000E+2,4.92524017E+2,-9.91774380E-1,
4.17E05,4.91000000E+2,4.90758545E+2,1.08967153E-2,
4.18E05,4.87000000E+2,4.89010742E+2,-9.11154300E-2,
4.19E05,4.83000000E+2,4.87280396E+2,-1.94764748E-1,
4.2E05,4.81000000E+2,4.85567261E+2,-2.08249167E-1,
4.21E05,5.09000000E+2,4.83871216E+2,1.11381376E+0,
4.22E05,4.84000000E+2,4.82192017E+2,8.21810588E-2,
4.23E05,4.70000000E+2,4.80529419E+2,-4.85685885E-1,
4.24E05,4.56000000E+2,4.78883301E+2,-1.07160878E+0,
4.25E05,4.76000000E+2,4.77253387E+2,-5.74489199E-2,
4.26E05,4.63000000E+2,4.75639557E+2,-5.87410033E-1,
4.27E05,5.00000000E+2,4.74041565E+2,1.16089654E+0,
4.28E05,4.68000000E+2,4.72459290E+2,-2.06130743E-1,
4.29E05,4.60000000E+2,4.70892517E+2,-5.07866204E-1,
4.3E05,4.70000000E+2,4.69341034E+2,3.03958375E-2,
4.31E05,4.61000000E+2,4.67804688E+2,-3.16925883E-1,
4.32E05,4.79000000E+2,4.66283295E+2,5.81041098E-1,
4.33E05,4.43000000E+2,4.64776703E+2,-1.03464234E+0,
4.34E05,4.75000000E+2,4.63284729E+2,5.37533462E-1,
4.35E05,5.00000000E+2,4.61807190E+2,1.70803440E+0,
4.36E05,4.92000000E+2,4.60343933E+2,1.42716563E+0,
4.37E05,4.30000000E+2,4.58894775E+2,-1.39342976E+0,
4.38E05,4.55000000E+2,4.57459595E+2,-1.15307584E-1,
4.39E05,4.87000000E+2,4.56038208E+2,1.40301275E+0,
4.4E05,4.50000000E+2,4.54630432E+2,-2.18280673E-1,
4.41E05,4.03000000E+2,4.53236145E+2,-2.50244069E+0,
4.42E05,4.55000000E+2,4.51855225E+2,1.47429347E-1,
