Labels,125-450-EM,
Type,Emission Scan,
Comment,,
Start,700.00,
Stop,1100.00,
Step,1.00,
Fixed/Offset,450.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.10,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,5.00,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,4.00,
Detector,Det2,

700.00,2.58553691E+4,
701.00,2.68157305E+4,
702.00,2.84526465E+4,
703.00,3.02779531E+4,
704.00,3.19670742E+4,
705.00,3.26835371E+4,
706.00,3.43097383E+4,
707.00,3.66833750E+4,
708.00,3.70020078E+4,
709.00,3.89906523E+4,
710.00,4.13259648E+4,
711.00,4.30732539E+4,
712.00,4.39287656E+4,
713.00,4.63165586E+4,
714.00,4.81173633E+4,
715.00,4.97663125E+4,
716.00,5.17903008E+4,
717.00,5.37753672E+4,
718.00,5.62589102E+4,
719.00,5.81717422E+4,
720.00,5.85867031E+4,
721.00,5.99737500E+4,
722.00,6.13567227E+4,
723.00,6.33877344E+4,
724.00,6.51179570E+4,
725.00,6.63655547E+4,
726.00,6.77040391E+4,
727.00,6.99456797E+4,
728.00,7.25730391E+4,
729.00,7.34483281E+4,
730.00,7.54858594E+4,
731.00,7.65850781E+4,
732.00,7.84550938E+4,
733.00,7.97659219E+4,
734.00,8.14314219E+4,
735.00,8.27893672E+4,
736.00,8.53123672E+4,
737.00,8.61104531E+4,
738.00,8.73542813E+4,
739.00,8.87318359E+4,
740.00,9.03214844E+4,
741.00,9.32360703E+4,
742.00,9.48014766E+4,
743.00,9.64246172E+4,
744.00,9.81739922E+4,
745.00,9.88546953E+4,
746.00,1.01199719E+5,
747.00,1.01438219E+5,
748.00,1.04435352E+5,
749.00,1.05661734E+5,
750.00,1.07377477E+5,
751.00,1.07756141E+5,
752.00,1.09350023E+5,
753.00,1.09940117E+5,
754.00,1.12651141E+5,
755.00,1.14314602E+5,
756.00,1.14626172E+5,
757.00,1.17050422E+5,
758.00,1.17608734E+5,
759.00,1.18814063E+5,
760.00,1.20067695E+5,
761.00,1.21859211E+5,
762.00,1.21962875E+5,
763.00,1.23174102E+5,
764.00,1.25063859E+5,
765.00,1.25747859E+5,
766.00,1.27176516E+5,
767.00,1.27461219E+5,
768.00,1.30094875E+5,
769.00,1.30695570E+5,
770.00,1.31234594E+5,
771.00,1.31853781E+5,
772.00,1.32115359E+5,
773.00,1.34304156E+5,
774.00,1.35398516E+5,
775.00,1.34652609E+5,
776.00,1.36533734E+5,
777.00,1.36305000E+5,
778.00,1.38115438E+5,
779.00,1.38887813E+5,
780.00,1.40917828E+5,
781.00,1.40966344E+5,
782.00,1.42705688E+5,
783.00,1.41914484E+5,
784.00,1.43593344E+5,
785.00,1.43696984E+5,
786.00,1.43613906E+5,
787.00,1.42613391E+5,
788.00,1.44205813E+5,
789.00,1.43389313E+5,
790.00,1.44371125E+5,
791.00,1.45190906E+5,
792.00,1.45226563E+5,
793.00,1.46240578E+5,
794.00,1.47600469E+5,
795.00,1.46675797E+5,
796.00,1.46789703E+5,
797.00,1.45902453E+5,
798.00,1.47313797E+5,
799.00,1.47263813E+5,
800.00,1.47985281E+5,
801.00,1.47197797E+5,
802.00,1.46867359E+5,
803.00,1.46985969E+5,
804.00,1.45852813E+5,
805.00,1.45436578E+5,
806.00,1.46796359E+5,
807.00,1.46868688E+5,
808.00,1.46478578E+5,
809.00,1.46352453E+5,
810.00,1.46476188E+5,
811.00,1.45477844E+5,
812.00,1.47154453E+5,
813.00,1.45481516E+5,
814.00,1.44106203E+5,
815.00,1.45156313E+5,
816.00,1.44591156E+5,
817.00,1.43677281E+5,
818.00,1.43117500E+5,
819.00,1.43233672E+5,
820.00,1.43429609E+5,
821.00,1.42165359E+5,
822.00,1.40325047E+5,
823.00,1.42859469E+5,
824.00,1.40952500E+5,
825.00,1.40127344E+5,
826.00,1.40522172E+5,
827.00,1.38858813E+5,
828.00,1.38636672E+5,
829.00,1.37704063E+5,
830.00,1.36864109E+5,
831.00,1.35350172E+5,
832.00,1.36302328E+5,
833.00,1.33811844E+5,
834.00,1.33585875E+5,
835.00,1.33180172E+5,
836.00,1.33501328E+5,
837.00,1.33133859E+5,
838.00,1.32202875E+5,
839.00,1.31589547E+5,
840.00,1.30277836E+5,
841.00,1.30489602E+5,
842.00,1.29971422E+5,
843.00,1.28436125E+5,
844.00,1.28016055E+5,
845.00,1.27483789E+5,
846.00,1.26750945E+5,
847.00,1.24686867E+5,
848.00,1.24925352E+5,
849.00,1.24528734E+5,
850.00,1.23370953E+5,
851.00,1.23036297E+5,
852.00,1.21508461E+5,
853.00,1.21317680E+5,
854.00,1.21183875E+5,
855.00,1.18694320E+5,
856.00,1.17832773E+5,
857.00,1.17413031E+5,
858.00,1.15942164E+5,
859.00,1.14972000E+5,
860.00,1.14888305E+5,
861.00,1.13712766E+5,
862.00,1.12681375E+5,
863.00,1.12808258E+5,
864.00,1.11843070E+5,
865.00,1.11806953E+5,
866.00,1.09746125E+5,
867.00,1.08861781E+5,
868.00,1.07462820E+5,
869.00,1.06916938E+5,
870.00,1.06188477E+5,
871.00,1.04427625E+5,
872.00,1.03815281E+5,
873.00,1.03903789E+5,
874.00,1.02419453E+5,
875.00,1.01687203E+5,
876.00,1.01288781E+5,
877.00,9.98311484E+4,
878.00,9.85679141E+4,
879.00,9.78077344E+4,
880.00,9.79026953E+4,
881.00,9.72580156E+4,
882.00,9.56451094E+4,
883.00,9.46602266E+4,
884.00,9.39415469E+4,
885.00,9.24032422E+4,
886.00,9.21323672E+4,
887.00,9.14244688E+4,
888.00,9.00928359E+4,
889.00,8.86301328E+4,
890.00,8.81836797E+4,
891.00,8.73692031E+4,
892.00,8.64622422E+4,
893.00,8.56002891E+4,
894.00,8.49701094E+4,
895.00,8.40275625E+4,
896.00,8.38335625E+4,
897.00,8.34040625E+4,
898.00,8.23432188E+4,
899.00,8.12962188E+4,
900.00,8.11092813E+4,
901.00,8.03885781E+4,
902.00,7.93064141E+4,
903.00,7.87398672E+4,
904.00,7.79851875E+4,
905.00,7.70681484E+4,
906.00,7.64536250E+4,
907.00,7.59195938E+4,
908.00,7.52171250E+4,
909.00,7.43431875E+4,
910.00,7.34547109E+4,
911.00,7.28040859E+4,
912.00,7.26993516E+4,
913.00,7.12260703E+4,
914.00,7.04632813E+4,
915.00,7.07618594E+4,
916.00,6.93289766E+4,
917.00,6.89483672E+4,
918.00,6.84089844E+4,
919.00,6.74085547E+4,
920.00,6.66790938E+4,
921.00,6.60820938E+4,
922.00,6.50875469E+4,
923.00,6.45045703E+4,
924.00,6.40340078E+4,
925.00,6.29729688E+4,
926.00,6.26493516E+4,
927.00,6.15417617E+4,
928.00,6.12496523E+4,
929.00,6.03638828E+4,
930.00,5.95812539E+4,
931.00,5.88083008E+4,
932.00,5.83453672E+4,
933.00,5.78934883E+4,
934.00,5.76214766E+4,
935.00,5.69488359E+4,
936.00,5.61031445E+4,
937.00,5.51697031E+4,
938.00,5.50200195E+4,
939.00,5.38895859E+4,
940.00,5.32347070E+4,
941.00,5.23919297E+4,
942.00,5.19997305E+4,
943.00,5.14589219E+4,
944.00,5.08213125E+4,
945.00,5.02143867E+4,
946.00,4.92543867E+4,
947.00,4.90748828E+4,
948.00,4.83079336E+4,
949.00,4.76596719E+4,
950.00,4.72858047E+4,
951.00,4.68881484E+4,
952.00,4.63797930E+4,
953.00,4.57810859E+4,
954.00,4.55386797E+4,
955.00,4.45125898E+4,
956.00,4.40768125E+4,
957.00,4.34900664E+4,
958.00,4.27703867E+4,
959.00,4.24545430E+4,
960.00,4.22052695E+4,
961.00,4.15786641E+4,
962.00,4.12508242E+4,
963.00,4.06199609E+4,
964.00,4.01327461E+4,
965.00,3.91503750E+4,
966.00,3.87030820E+4,
967.00,3.87621953E+4,
968.00,3.81665820E+4,
969.00,3.77315859E+4,
970.00,3.75671602E+4,
971.00,3.69262695E+4,
972.00,3.66263398E+4,
973.00,3.60295273E+4,
974.00,3.58102930E+4,
975.00,3.58216797E+4,
976.00,3.52057891E+4,
977.00,3.49176797E+4,
978.00,3.44544414E+4,
979.00,3.41979844E+4,
980.00,3.35732578E+4,
981.00,3.30778906E+4,
982.00,3.25627969E+4,
983.00,3.21916660E+4,
984.00,3.18240215E+4,
985.00,3.14081328E+4,
986.00,3.10581133E+4,
987.00,3.06161406E+4,
988.00,3.04849668E+4,
989.00,3.00934063E+4,
990.00,2.97062500E+4,
991.00,2.91258555E+4,
992.00,2.86061367E+4,
993.00,2.85123926E+4,
994.00,2.79472988E+4,
995.00,2.75186133E+4,
996.00,2.74538906E+4,
997.00,2.69672969E+4,
998.00,2.65526309E+4,
999.00,2.61594336E+4,
1000.00,2.59736855E+4,
1001.000,2.54776133E+4,
1002.000,2.52134805E+4,
1003.000,2.51087852E+4,
1004.000,2.45068535E+4,
1005.000,2.44743535E+4,
1006.000,2.39461680E+4,
1007.000,2.36521758E+4,
1008.000,2.32255215E+4,
1009.000,2.28440547E+4,
1010.00,2.25062676E+4,
1011.000,2.23558887E+4,
1012.000,2.20434453E+4,
1013.000,2.17494004E+4,
1014.000,2.14149277E+4,
1015.000,2.12332910E+4,
1016.000,2.10625352E+4,
1017.000,2.07091973E+4,
1018.000,2.04533223E+4,
1019.000,2.04242070E+4,
1020.00,1.98850801E+4,
1021.000,1.96775918E+4,
1022.000,1.92835234E+4,
1023.000,1.91596504E+4,
1024.000,1.86988965E+4,
1025.000,1.84537070E+4,
1026.000,1.82947461E+4,
1027.000,1.80135645E+4,
1028.000,1.78319141E+4,
1029.000,1.75365977E+4,
1030.00,1.74325352E+4,
1031.000,1.69702656E+4,
1032.000,1.69587520E+4,
1033.000,1.67502305E+4,
1034.000,1.64335605E+4,
1035.000,1.62664580E+4,
1036.000,1.59811885E+4,
1037.000,1.57986279E+4,
1038.000,1.56127305E+4,
1039.000,1.55310059E+4,
1040.00,1.53462412E+4,
1041.000,1.49574180E+4,
1042.000,1.47562402E+4,
1043.000,1.45293301E+4,
1044.000,1.43379512E+4,
1045.000,1.41300518E+4,
1046.000,1.38387988E+4,
1047.000,1.36495498E+4,
1048.000,1.35068760E+4,
1049.000,1.34350635E+4,
1050.00,1.30725234E+4,
1051.000,1.31149531E+4,
1052.000,1.29255313E+4,
1053.000,1.26688193E+4,
1054.000,1.23663145E+4,
1055.000,1.23940732E+4,
1056.000,1.22272559E+4,
1057.000,1.19228281E+4,
1058.000,1.18768291E+4,
1059.000,1.17316289E+4,
1060.00,1.14357969E+4,
1061.000,1.15084473E+4,
1062.000,1.11709189E+4,
1063.000,1.09607617E+4,
1064.000,1.08764639E+4,
1065.000,1.07154668E+4,
1066.000,1.05694072E+4,
1067.000,1.03705586E+4,
1068.000,1.02031953E+4,
1069.000,1.01629043E+4,
1070.00,1.00532598E+4,
1071.000,9.83560938E+3,
1072.000,9.83253906E+3,
1073.000,9.63599805E+3,
1074.000,9.42159180E+3,
1075.000,9.29043652E+3,
1076.000,9.08169629E+3,
1077.000,8.99196973E+3,
1078.000,8.87517480E+3,
1079.000,8.78705566E+3,
1080.00,8.71351465E+3,
1081.000,8.73351465E+3,
1082.000,8.47129492E+3,
1083.000,8.24930273E+3,
1084.000,8.26834961E+3,
1085.000,8.15332617E+3,
1086.000,8.06309082E+3,
1087.000,7.91360107E+3,
1088.000,7.82757617E+3,
1089.000,7.76371973E+3,
1090.00,7.56487305E+3,
1091.000,7.53033008E+3,
1092.000,7.42780029E+3,
1093.000,7.28890381E+3,
1094.000,7.20876660E+3,
1095.000,7.13164941E+3,
1096.000,6.97309375E+3,
1097.000,6.78888721E+3,
1098.000,6.82731885E+3,
1099.000,6.74530713E+3,
1100.00,6.65190381E+3,
